Px Code,Procedure Name,Total Price
30001612,HC TOXOPLASMA ANTIBODY IGM,159.00
30001614,HC TREPONEMA PALLIDUM MICROHEMAGGL,490.00
30001615,HC TRICHINELLA ANTIBODY,132.00
30001616,HC VARICELLA-ZOSTER ANTIBODY,237.00
30001617,"HC VARICELLA-ZOSTER IGG, CSF",91.00
30001618,"HC VARICELLA-ZOSTER, IGM, CSF",86.00
30001619,HC VZV IGM,125.00
30001621,HC ARBOVIRUS ABS CSF,597.00
30001622,HC WEST NILE VIRUS IGG ANTIBODY,211.00
30001623,"HC CHIKUNGUNYA AB, IGG",86.00
30001624,"HC CHIKUNGUNYA AB, IGM",86.00
30001626,"HC DENGUE FEVER, IGG",277.00
30001627,"HC DENGUE FEVER, IGM",277.00
30001628,"HC HEPATITIS E ANTIBODY,IGG",146.00
30001629,"HC HEPATITIS E ANTIBODY,IGM",155.00
30001630,"HC HERPESVIRUS 6 AB,IGG",54.00
30001631,HC HTLV I/II,149.00
30001632,HC JC VIRUS,3600.00
30001634,HC SIN NOMBRE VIRUS IGG,103.00
30001635,HC SIN NOMBRE VIRUS IGM,103.00
30001638,HC ANTI THYROGLOBIN IGG,126.00
30001639,HC ANTI THYROGLOBULIN AB,784.00
30001641,HC THYROGLOBULIN ANTIBODY,125.00
30001642,HC HEPATITIS C ANTIBODY,339.00
30001643,HC HEP C AB TEST CONFIRM,462.00
30001644,HC ANTIGLOBULIN CROSSMATCH,2114.00
30001645,HC B CELL CROSSMATCH,2114.00
30001659,HC CYTOTOXIC AB PRA-FROZEN CELL TRAY,1911.00
30001661,HC HLA COMPATIBLE,869.00
30001665,HC HLA AUTO CROSSMATCH,2114.00
30001666,HC HLA DONOR FLOW CROSSMATCH,2114.00
30001667,HC HLA FLOWCYTOMETRY CROSSMATCH,2114.00
30001668,HC HLA LS1LS2,278.00
30001669,HC HLA LS1,208.00
30001670,HC HLA LS2,208.00
30001671,HC HLA LSB1,541.00
30001672,HC HLA LSB2,463.00
30001673,HC HLA LSA1,851.00
30001674,HC HLA LSA1C1Q,851.00
30001675,HC HLA LSA2,772.00
30001676,HC HLA LSA2C1Q,772.00
30001677,HC HLA LSA1T,2395.00
30001678,HC HLA LSA2T,2163.00
30001679,HC E.CATIONIC PROTEIN,244.00
30001680,HC NK CELL FUNCTION,3334.00
30001681,HC PARATHYROID AUTO PROCESSING,2496.00
30001682,HC PROTHROMBIN IGG,195.00
30001683,HC PROTHROMBIN IGM,195.00
30001684,HC ANTIBODY SCREEN,469.00
30001685,HC RBC ANTIBODY ELUTION,336.00
30001686,HC ANTIBODY INTERPRETATIONS,1028.00
30001687,"HC ANITHUMAN GLOBULIN TESTS, DIRECT EACH ANTISERUM",123.00
30001688,HC DIRECT COOMBS,224.00
30001689,"HC ANITHUMAN GLOBULIN TEST, INDIRECT, EACH ANTISERUM",80.00
30001690,HC ANTIBODY TITER INTERP,410.00
30001691,"HC ANTIHUMAN GLOBULIN TEST, INDIRECT, EACH ANTIBODY TITER",378.00
30001692,HC AUTOLOGUS BLOOD HANDLING,453.00
30001694,HC ABO GROUP,437.00
30001695,HC GROUP & RH,177.00
30001696,HC RH TYPE,123.00
30001697,HC ANTIGEN TYPING OF UNITS,235.00
30001698,HC AG SCREEN/PT SERUM,269.00
30001699,HC BLOOD TYPING RBC ANTIGENS,235.00
30001701,HC RH PHENOTYPE,827.00
30001703,HC IMMEDIATE SPIN CROSSMATCH,327.00
30001704,HC INCUBATION COMBATIBILITY EACH,208.00
30001705,HC ANTIGLOBULIN COMBATIBILITY EACH,327.00
30001706,HC ELECTRONIC CROSSMATCH,271.00
30001707,HC THAWING OF FFP,116.00
30001708,HC HEMOLYSINS/AGGLUTININS AUTO,840.00
30001709,HC ANTI-A TITER,185.00
30001710,HC ANTI-B TITER,185.00
30001711,HC AGG/HEMOLYSN INC,250.00
30001713,HC IRRADIATION,116.00
30001714,HC PLATELET POOLING,272.00
30001715,HC PRE-RX RBCS CHEM,145.00
30001716,HC PRETREAT W/ENZ,618.00
30001717,HC ARC RETIC SEP,2788.00
30001718,HC INC SERUM/DRUGS,2788.00
30001719,HC DILUTION,74.00
30001720,HC NEUTRALIZATION,376.00
30001721,HC DIFF AUTO ADS,422.00
30001722,HC SERUM PROCESSING CHARGE,646.00
30001724,HC SPECIMEN CONCENTRATION,135.00
30001725,HC BLOOD CULTURE,533.00
30001726,HC STOOL CULTURE,403.00
30001727,HC STOOL ADD'L PATHOGEN,403.00
30001728,HC BACTERIAL CULTURE,332.00
30001729,HC ENVIRONMENTAL CULTURE,332.00
30001730,HC RESPIRATORY CULTURE,332.00
30001732,"HC CULTURE, QUANT AEROBIC, PRESUMPTIVE",403.00
30001733,"HC CULTURE, QUANT, ANAEROBIC PRESUMPTIVE",479.00
30001734,HC ANAEROBIC CULTURE,607.00
30001735,"HC CULTURE, ANAEROBE ID, EACH",379.00
30001736,"HC CULTURE, AEROBIC ISOLATE IDENTIFICATION",265.00
30001737,HC SCREENING CULTURE,200.00
30001738,HC STREP SCREEN,200.00
30001739,HC URINE CULTURE              T/F,201.00
30001740,HC URINE CULT I.D.,169.00
30001741,"HC FUNGUS CULTURE HAIR,NAIL,SKIN",258.00
30001742,HC FUNGAL CULTURE,315.00
30001743,"HC FUNGUS CULTURE, BLOOD",371.00
30001744,HC YEAST DEFINITIVE ID,202.00
30001745,HC MOLD DEFINITIVE ID,403.00
30001746,HC MYCOPLASMA CULTURE,670.00
30001747,HC CHLAMYDIA CULTURE,488.00
30001748,HC ACID FAST CULTURE (AFB),415.00
30001749,HC AFB IDENTIFICATION,261.00
30001750,HC IMMUNOFLUOR CULTURE TYPING,286.00
30001751,"HC IMMUNO TYPING,NON IF,PER ANTIS",155.00
30001752,HC DNA/RNA DIRECT PROBE,573.00
30001754,"HC AEROBIC IDENT, SUSCEPTABILITY",900.00
30001756,HC DNA/RNA SEQUENCING,965.00
30001759,HC MACROSCOPIC EXAM ARTHROPOD,164.00
30001760,HC MACROSCOPIC EXAM PARASITE,286.00
30001761,HC PINWORM EXAM,175.00
30001762,HC TISSUE GRINGING & HOMOGENIZATION,113.00
30001763,HC OVA AND PARASITES EXAMINATION,371.00
30001764,HC ANTIMICROBIAL SUSCPT SNGL DRUG,203.00
30001765,HC BACTERIAL SUSCEPTIBILITY- DISK METHOD,286.00
30001766,HC ENZYME DETECTION,201.00
30001767,HC BETA LACTAMASE,282.00
30001768,HC MIN.INHIB CONG - MIC,296.00
30001769,"HC SUSCEPTIBILITY, NOT SPECIFIED",663.00
30001771,HC SUSCEPTIBILITY-AFB/MYCOBACTER,68.00
30001772,HC MICRODILUTION SUSCEPTIBILITY,290.00
30001773,HC FUNGAL SUSCEPTIBILITY,168.00
30001774,"HC MACRO DILUTION, AFB",286.00
30001775,HC GRAM STAIN,159.00
30001776,HC FLUORESCENT/ ACID FAST SMEAR,286.00
30001777,HC BLOOD PARASITES SMEAR,466.00
30001779,HC SMEAR COMPLEX STAIN,214.00
30001780,HC WET PREP - TRICH/YEAST,125.00
30001781,HC KOH PREP - TISSUE FUNGI,183.00
30001782,HC C. DIFFICILE TOXIN,371.00
30001784,HC VIRAL CULT (EXC HERP/CMV),846.00
30001785,"HC VIRUS, DEFINITIVE ID",403.00
30001787,HC VIRUS INOCULATION SHELL VIA,611.00
30001791,HC GIARDIA AG IF,267.00
30001794,HC CRYPTOSPORIDIUM AG IF,267.00
30001798,HC PNEUMOCYSTIS JIROVECII DFA,91.00
30001799,HC VARICELLA ZOSTER AG IF,488.00
30001801,HC AG BY IMFLUOR - POLYVALENT,488.00
30001802,HC ADENOVIRUS AG EIA,252.00
30001803,HC ASPERGILLUS AG,117.00
30001804,HC C-DIFF TOXIN,267.00
30001806,HC CRYPTOSPORIDIUM AG,267.00
30001807,HC GIARDIA AG EIA,267.00
30001808,HC CMV PROCESSING FEE,176.00
30001810,HC E HISTOYTICA AG,299.00
30001811,HC H. PYLORI ANTIGEN,202.00
30001812,HC HEPATITIS B SURFACE AG,147.00
30001813,HC HBSAG CONFIRMATION,215.00
30001814,HC HEPATITIS BE AG,142.00
30001816,HC HISTOPLASMA CAPSUL AG,1448.00
30001817,HC 4TH GENERATION HIV,169.00
30001821,HC ROTAVIRUS AG,267.00
30001822,HC E COLI SHIGA-LIKE TOXINS,126.00
30001824,"HC (1,3)BETA-D-GLUCAN",411.00
30001826,"HC BLASTOMYCES ANTIGEN, EIA",480.00
30001830,"HC INF AG ANTIG DETECT BY EIA,EA",174.00
30001831,HC LEGIONELLA URINE ANTIGEN,308.00
30001832,HC STREP PNEUMONIAE ANTIGEN,308.00
30001833,HC BARTONELLA SPECIES PCR,388.00
30001834,HC B.BURGDORFERI,902.00
30001835,HC CANDIDA DNA DIR PROBE,141.00
30001838,HC CHYLMD TRACH DNA AMP PROBE,977.00
30001839,HC C.DIFFICILE TOXIN BY AMPL PROB,278.00
30001840,HC CYTOMEGALOVIRUS BY PCR,480.00
30001841,HC CMV QUANTITATION,488.00
30001842,"HC ENTEROVIRUS,AMPLIFIED PROBE",408.00
30001844,HC INFLUENZA DNA AMP PROBE,565.00
30001846,HC IADNA-DNA/RNA PROBE TQ 6-11,1412.00
30001847,HC GARDNER VAG DNA DIR PROBE,141.00
30001848,HC GARDNER VAG DNA QUANT,313.00
30001849,HC HEPATITIS B DNA AMP PROBE,247.00
30001850,HC HEPATITIS B DNA QUANT,612.00
30001851,HC HEPATITIS C PROBE&RVRS TRNSC,247.00
30001852,HC HEPC VIRUS QUANTIFICATION,612.00
30001853,HC HSV DNA AMP PROBE,977.00
30001854,HC HSV DNA AMP PROBE,247.00
30001855,HC HHV-6 DNA QUANT,495.00
30001856,HC HIV-1 PROBE&REVERSE TRNSCRPJ,902.00
30001857,HC HIV 1 QUANTIFICATION,612.00
30001858,HC HIV-1 VIRAL LOAD,899.00
30001859,HC HIV 2 VIRAL LOAD,739.00
30001860,HC LEGION PNEUMO DNA AMP PROB,234.00
30001861,HC MYCOBACTERIA DNA DIR PROBE,332.00
30001862,HC MYCOBACTERIA DNA AMP PROBE,419.00
30001863,HC M.TUBERCULO DNA DIR PROBE,336.00
30001864,HC M.TUBERCULO DNA AMP PROBE,576.00
30001865,HC M.AVIUM-INTRA DNA DIR PROB,169.00
30001866,HC M.PNEUMON DNA AMP PROBE,372.00
30001868,HC N.GONORRHOEAE DNA AMP PROB,332.00
30001869,HC HPV HIGH-RISK,403.00
30001871,HC RESP VIRUS 3-5 TARGETS,2916.00
30001872,HC RESP VIRUS 6-11 TARGETS,1857.00
30001873,"HC AMPLIFIED PROBE,MRSA",403.00
30001874,HC STREP B DNA AMP PROBE,256.00
30001875,HC TRICHOMONAS VAGIN DIR PROBE,141.00
30001876,HC TRICHOMONAS VAGINALIS AMPLIF,247.00
30001878,"HC 14-3-3 PROTEIN REFLEXED, CSF",234.00
30001879,HC ADENOVIRUS DNA QUAL,663.00
30001886,HC CONFIRM INFLUENZA BY PCR,159.00
30001889,HC COXIELLA BURNETTI DNA QUAL,827.00
30001891,HC EHRLICHIA HME BY PCR,499.00
30001893,HC HDV RNA BY REAL TIME,247.00
30001894,"HC HEPATITIS D VIRUS RNA, QUAL",840.00
30001895,HC HERPESVIRUS8 DNA QUAL TO QUANT,159.00
30001896,HC INFEC AGENT BY AMP PROBE,247.00
30001897,HC INFLUENZA B; AMPLIFIED PROBE T,132.00
30001898,HC METAPNEUMOVIRUS AMPLIFID PROBE,276.00
30001900,HC MTB RIF BY PCR,252.00
30001901,"HC NOROVIRUS GROUP 1 & 2,RT-PCR",311.00
30001902,HC PARAINFLUENZA 1; AMP PROBE TEC,169.00
30001913,"HC TOXOPLASMA,PCR",426.00
30001917,HC TROPHERYMA WHIPPLEI BY PCR,1015.00
30001920,HC VIRAL DETECTION BY PCR,669.00
30001922,"HC ADENOVIRUS DNA,QNT",909.00
30001923,"HC BK VIRUS DETECTION, URINE",638.00
30001924,HC DETECT AGENT NOS DNA QUANT,334.00
30001925,HC EBV QUANTIFICATION,471.00
30001927,"HC INF AG BY NUCLECI ACID,QUANT",117.00
30001928,"HC SURESWAB,BACTERIAL VAGINOSIS",322.00
30001929,HC DETECT AGNT MULT DNA DIREC,267.00
30001930,HC INF AGENT BY AMPLIF PROBE(S),801.00
30001931,HC MULT ORG ID BY AMPLIFIED PROBE,491.00
30001935,HC INF AGENT NOS ASSAY W/OPTIC,92.00
30001936,HC HIV GENOSURE MG,927.00
30001937,HC HIV-1 DRUG RESISTANCE,802.00
30001938,HC HIVGENO PHENOTYPE,348.00
30001939,HC PHENOTYPE NS3/4A,543.00
30001940,HC EER HIV GENOSURE MG,927.00
30001941,HC EER HIV-1 REVERSE,802.00
30001942,HC HIV GENOTYPE,1448.00
30001943,HC HCV NS3/4A DRUG RESIST ASSAY,1162.00
30001944,HC HEP C GENOTYPE,3801.00
30001946,HC HIV DRUG RESIST ASSAY,1851.00
30001947,HC HIV PHENOTYPE COMP,1911.00
30001948,HC PHENOSENSE INTEGRASE,3839.00
30001949,HC B EACH ADD.DRUG,305.00
30001950,HC HIV PHENOSENSE,1320.00
30001951,HC EER HIV-1 DNA/RNA,802.00
30001952,HC HIV-1 INT INHIB RSTNC BY SEQ,1455.00
30001953,HC CMV ANTIVIRAL RESISTANCE,1763.00
30001954,HC HEPATITIS B VIRUS GENOTYPING,1871.00
30001955,HC TROFILE CORECEPT TROPISM ASSAY,5763.00
30001957,HC BRUSH CYTOLOGY             T/F,350.00
30001958,HC CYTOSPIN                   T/F,678.00
30001959,HC CYTOPATH CONCENTRATE TECH,633.00
30001960,"HC CYTO NON-GYN, CELL ENHANCEMENT",942.00
30001961,"HC FISH,URINE,EACH SPECIMEN",1395.00
30001964,HC LIQUID BASE PAP(S) DX,188.00
30001970,HC NEEDLE ASPIRATION EVAL,532.00
30001972,HC AUTOMATED PAP SCREEN,245.00
30001973,"HC FNA,ADDITIONAL,SAME SITE",532.00
30001976,HC BLOOD FETAL HGB,505.00
30001977,HC F C - FIRST MARKER,505.00
30001979,HC MINIMAL RESIDUAL DISEASE (MRD),425.00
30001980,HC TELOMERE LENGTH,1021.00
30001981,HC IMMUNOPHEN QNTY,251.00
30001982,HC MIN RES READ,425.00
30001983,HC MIN RES READ#2,425.00
30001984,HC MIN RES READ#3,425.00
30001988,HC TISSUE CULT NON-NEO; LYMPH,846.00
30001991,"HC TISS CULTURE, NEOPLASTIC, BM/B",1004.00
30001992,HC GLIOMA TUMOR CULT,6104.00
30001993,HC CHROMOSOME ANALYSIS 100,649.00
30001994,HC CHROMOSOME BRKG ANLYS-FANCONI,2349.00
30001997,HC CHROMOSOME ANALYSIS 20-25,991.00
30002000,HC AML PANEL FISH,96.00
30002001,HC B CHROMO ANA FISH-DNA PROBE,96.00
30002002,HC B MULT MYELO FISH -- DNA PROBE,96.00
30002003,HC B PML RARA FISH -- DNA PROBE,96.00
30002009,HC CYTOGENETICS 10-30,198.00
30002011,HC B CHROMO ANA FISH-IN SITU HYBR,315.00
30002012,HC CHROMO.INTERPHASE,315.00
30002016,HC CHIC2 DELETION,715.00
30002017,"HC CHIC2,4Q12 DELETION",132.00
30002018,HC CHROMO ANALY BONE MARROW,132.00
30002019,HC CHROMO ANALY FISH,132.00
30002021,HC CYTO/MOLECULAR REPORT,138.00
30002022,HC DIGEORGE SYND,605.00
30002023,HC EER CHR.INTERP,132.00
30002024,HC FIP1L1,1054.00
30002025,HC MULTIPLE MYELOMA FISH,132.00
30002026,HC PML-RARA TRANS FISH,132.00
30002028,HC UROVYSIO FISH,60.00
30002029,HC GROSS ANALYSIS LEVEL I,457.00
30002030,HC SURG PATH LEVEL II,1100.00
30002031,HC SURG PATH LEVEL III,1517.00
30002032,HC CYTO CELL BLOCK,1260.00
30002033,HC SURG PATH LEVEL IV,1260.00
30002034,HC SURG PATH LEVEL V          T/F,2629.00
30002035,HC SURG PATH LEVEL VI,3490.00
30002036,HC DECALCIFICATION OF BONE,287.00
30002037,HC GROUP I STAIN,609.00
30002038,HC GROUP II STAIN,609.00
30002039,HC HISTOSTAIN WITH FROZEN SECT,686.00
30002040,HC LEUKOCYTE CYTOCHEMISTRIES,658.00
30002041,HC MYELOPEROXIDASE STAIN,258.00
30002042,HC OUTSIDE SLIDE CONSULT-CYTOLOGY,487.00
30002043,HC OUTSIDE CONSULT            T/F,881.00
30002044,HC COMPREHENSIVE REVIEW & CONSULTATION,750.00
30002045,HC INTRA OP CONSULT,205.00
30002047,HC FROZEN/SECTION,1811.00
30002048,HC FROZEN SECTION ADDITIONAL,1101.00
30002049,"HC TOUCH PREP,INITIAL",1742.00
30002050,"HC TOUCH PREP,EACH ADDITIONAL",1037.00
30002051,"HC IMMUNOPEROXIDASE STAIN,EA ADDL",972.00
30002052,HC IMMUNOHISTO ANTIBODY STAIN,213.00
30002053,HC IMMUNOPEROXIDASE STAIN,972.00
30002054,HC IMMUNOHISTO ANTIBODY SLIDE,943.00
30002055,HC IMMUNOFLUORESCENT STAIN,972.00
30002057,HC PEMPHI CELL SURFACE,222.00
30002058,HC ELECTRON MICROSCOPY,6168.00
30002059,HC ROS1 IHC,232.00
30002060,HC TUMR IHC AB,972.00
30002062,HC NERVE TEASING PREPARATIONS,1563.00
30002063,HC EXAM/SELECT RETRIEVED ARCHIVAL,164.00
30002064,"HC FISH, EA ADDL SNGLE PRBE STAIN",1118.00
30002065,HC INSITU HYBRIDIZATION (FISH),1118.00
30002067,HC ISH MULTIPLEX STAIN,2237.00
30002068,HC 1P19Q,1213.00
30002069,HC HER 2/NEU SERUM,350.00
30002070,HC IGH-BCL2 T(14;18) BY FISH,1010.00
30002072,HC ROS1 FISH,2637.00
30002073,"HC ISH PRB MAN, INITIAL SNGLE",1423.00
30002074,"HC ISH, MAN, EACH ADDL STAIN",1042.00
30002077,HC ISH MULTIPLEX PRB MANUAL,2084.00
30002078,HC B KIT MUTA -- MICRODISSECTION,851.00
30002082,HC LOSS OF HETEROZYGOSITY MICRODISSECTION,320.00
30002083,HC MANUAL MICRODISSECTION,320.00
30002086,HC BODY FLUID CELL COUNT,41.00
30002087,HC URINE EOSINOPHILS,580.00
30002088,HC BODY FLUID CELL COUNT WITH DIF,47.00
30002090,HC BODY FLUID CRYSTAL ANALYSIS,62.00
30002092,HC MANUAL EOS COUNT,510.00
30002096,HC SPERM ANTIBODY TEST,108.00
30002102,HC SPEC HANDLING CHARGE,33.00
30002103,HC SPECIMEN PACKAGING FEE,96.00
30002104,HC SPECIMEN PROCESSING FEE,33.00
30002105,HC SPECIMEN SHIPPING FEE,33.00
30002106,HC BUSULFAN AUC,371.00
30002107,HC BUN-POST DIALYSIS,119.00
30002118,HC RHOGAM INJ 300 MCG(1500 IU),833.00
30002133,HC WHOLE BLOOD FOR TRANSFUSION,1096.00
30002134,HC CRYOPRECIPITATE EACH UNIT,368.00
30002135,HC LEUKOCYTE POOR RBC,1490.00
30002136,HC FRESH FROZEN PLASMA,1189.00
30002138,HC RED BLOOD CELLS UNIT,1075.00
30002139,HC WASHED RED BLOOD CELLS UNIT,2008.00
30002145,HC PLATELET PHERES LEUKOREDUCED,2287.00
30002147,HC PLATE PHERES LEUKOREDU IRRAD,5083.00
30002150,HC RBC LEUKOREDUCED IRRADIATED,1653.00
30002151,HC CRYOPRECIPITATEREDUCEDPLASMA,1132.00
30002153,"HC GRANULOCYTES, PHERESIS UNIT",26146.00
30002155,HC RBC DEGLYC LR IRR,3278.00
30002156,"HC PLASMA, FRZ BETWEEN 8-24HOUR",1132.00
30002159,"HC BCRABL,T(9:22)TRAQIRTPCR81206",1370.00
30002160,"HC BCR-ABL1, MAJOR, QUANT",1088.00
30002165,HC CYTOGENOMIC SNP MICROARRAY,2796.00
30002166,HC GENOME WIDE ARRAY,7833.00
30002167,HC GENOMIC SNP MICROARRAY POC,3999.00
30002168,HC LTX-E2A/PBX2,324.00
30002170,HC SOLID TUMOR-MPL,1142.00
30002174,HC FAM AMYLOID(TTR GENE)81404,264.00
30002178,HC BILL PEO-POLD DNA,2586.00
30002182,HC DUCH BECKER MUSCULAR DYSTROPHY,1268.00
30002188,HC N- METHYLHISTAMINE,977.00
30002191,HC CHEMILUMINESCENT ASSAY,112.00
30002195,HC TISSUE TRANSGLUTAMINASE IGA,87.00
30002196,HC MANNOSE BINDING LECTIN QUANT,244.00
30002202,"HC ALLERGEN,FUNGI & MOLDS,B IGE",16.00
30002203,HC SMOOTH MUSCLE IGG AB TITER,145.00
30002205,HC PARASITOLOGY STAIN,53.00
30002206,HC ACANTHAMOEBAE STAIN,286.00
30002211,HC MIN RES#2,425.00
30002213,"HC MAPS URINALYSIS,NONAUTO W/O SCOP",20.00
30002214,HC MAPS URINALYSIS AUTO W/O SCOPE,20.00
30002216,"HC MAPS BLD,OCCLT,PERXD,QUAL,FECES,",14.00
30002217,HC MAPS ESTRADIOL,120.00
30002218,HC MAPS ASSAY OF SEMEN FRUCTOSE,121.00
30002219,HC MAPS GONADOTROPN;FOLL STM HRM(FSH),80.00
30002220,HC MAPS GONADOTROPN;LUTEINZNG HRM(LH),100.00
30002221,"HC MAPS HELICOBACTOR,PYLORI,BREATH(C-13)",295.00
30002222,HC MAPS HEMOGLOBIN;GLYCOSYLATED(A1C),42.00
30002223,HC MAPS IMMUNOASSAY NONANTIBODY,46.00
30002225,HC MAPS PROGESTERONE,90.00
30002226,HC MAPS ASSAY OF PROLACTIN,55.00
30002227,HC MAPS THYROID STIMULTNG HORMONE(TSH),75.00
30002228,"HC MAPS GONADOTRPN,CHORNC(HCG);QUAN",60.00
30002229,"HC MAPS GONADOTROPN,CHORIONC(HCG);Q",32.00
30002230,HC MAPS CLINICAL CHEMISTRY TEST,10.00
30002231,HC MAPS BLOOD COUNT; HEMOGLOBIN (HGB),15.00
30002232,HC MAPS PROTHROMBIN TIME,16.00
30002234,HC MAPS HEMOPHILUS INFLUENZA ANTIBDY,68.00
30002235,HC MAPS OVA AND PARASITES SMEARS,37.00
30002236,HC MAPS VIRUS INOCULATION TISSUE,37.00
30002237,"HC MAPS INFECT AGNT DETECTN,STREPT,",20.00
30002238,HC MAPS CYTOPATH SMEAR OTHER SOURCE,155.00
30002240,HC MAPS MOLECLR CYTOGENTC;DNA PROBE,100.00
30002242,"HC MAPS IMMUNHST ANTIBD SLD,EA MULT",306.00
30002243,HC MAPS IMMUNOFLUOR ANTB ADDL STAIN,194.00
30002244,"HC MAPS INSITU HYBRDZTN(FISH),EA AD",230.00
30002245,"HC MAPS INSITU HYBRIDZTN(FISH),INTL",365.00
30002247,HC MAPS CULTUR-OOCYTE/EMBRYO> 4 DAY,3000.00
30002248,HC MAPS SEMEN ANALYSIS;COMPLETE,100.00
30002249,HC MAPS THAWING-CRYOPRESERVD;EMBRYO,194.00
30002250,HC MAPS THAWING CRYOPRESRVED SPERM,150.00
30002251,HC MAPS ESOPHAGUS MOTILITY STUDY,353.00
30002551,"HC MAPS WET MNTS,INC PREP-VAG,CRVL/",18.00
30002552,HC CLOBAZAM,292.00
30002553,"HC DRUG SCREEN 9, BLD, CONF QUANT",133.00
30002554,"HC BENZODIAZEPINES, S/P, QUANT",160.00
30002555,"HC BUPRENORPHINE CONFRM,MEC-BILL",192.00
30002556,"HC MARIJUANA CONF MEC, BILL",263.00
30002557,"HC COCAINE MET, S/P, QUANTITATIVE",160.00
30002558,HC HEROIN METABOLITE,537.00
30002560,"HC PREGABALIN, SERUM/PLASMA",111.00
30002561,HC BLOOM DOT/SLOT,45.00
30002562,HC BRCA1 AND BRCA2,2286.00
30002563,HC HEME PANEL-CEBPA FULL SEQUENCE,875.00
30002564,HC HEME PANEL-CALR COM VARIANTS,875.00
30002566,HC MGMT PROMOTER METHYLATION,2188.00
30002567,HC TPMT DNA,868.00
30002569,HC ESR1,1142.00
30002570,HC HEXOSAMINIDASE A PRCNT&TOT LEU,780.00
30002572,HC ADALIMUMAB ACT&NEUTRL ANTIBODY,995.00
30002574,HC NMDP ADDITIONAL BLOOD SAMPLE,774.00
30002578,HC HEMOLYSINS/AGGLUTININS,182.00
30002579,HC VOL REDUCTION OF BLOOD/PROD,618.00
30002581,HC NMDP INFECTIOUS DISEASE TESTS,903.00
30002582,HC HUMAN PAPILLOMAVIRUS DNA PROBE,403.00
30002585,HC IF ANTIBODY STAIN EA ADDL,972.00
30002586,HC PHEUMOCOCCAL IMMUNIZATION,314.00
30002591,"HC THC METABOLITE, S/P, QUANT",160.00
30002593,HC MAPT- FULL PANEL,730.00
30002594,HC MAPT- SINGLE EXON,151.00
30002595,HC RED CELL GENOTYPING COMMON PAN,650.00
30002597,HC NMDP CONFIRMATORY TYPING SAMPL,3347.00
30002599,HC OBSTETRIC PANEL W/HIV,525.00
30002631,"HC PROPOXYPHENE & MET, S/P, QUANT",160.00
30002643,HC PHENACETIN,197.00
30002645,HC BCR/ABL1 GENE MINOR BP,254.00
30002647,HC DRUG TEST PRSMV CHEM ANLYZR,419.00
30002648,HC AMTLOID PROTEIN ID,2773.00
30002649,HC HYDROXYCHLOROQUINE,441.00
30002650,HC HEME PANEL-GATA2,875.00
30002651,HC HEME PANEL-MPL,875.00
30002652,HC HEME PANEL-IL7R,875.00
30002653,HC HEME PANEL-ABL1,875.00
30002654,HC DRUG SCREEN BENZODIAZEPINES 1-12,875.00
30002655,HC FAM HEMIPL MIGRN TYPE III DNA,875.00
30002658,HC MAPS VARICELLA-ZOSTER ANTIBODY,53.00
30002659,HC SOLID TUMOR-ROS1,1142.00
30002660,HC SOLID TUMOR-NTRK1,1142.00
30002661,HC SOLID TUMOR-NTRK2,1142.00
30002662,HC SOLID TUMOR-NTRK3,1142.00
30002663,HC SOLID TUMOR-EML4/ALK,1142.00
30002664,HC SOLID TUMOR-NRG1,1142.00
30002665,HC SOLID TUMOR-TMPSS2,1142.00
30002666,HC SOLID TUMOR-ERG,1142.00
30002667,HC AJ FOUNDER MUTATIONS,6930.00
30002668,HC EVAL AMINIOTIC FLUID PROTEIN,278.00
30002669,HC GENERAL HEALTH PANEL,798.00
30002670,HC SOLID TUMOR-FOXL2,1142.00
30002671,HC SOLID TUMOR-POLD1,1142.00
30002672,HC SOLID TUMOR-POLE,1142.00
30002673,HC SOLID TUMOR-PMS2,1142.00
30002674,HC SOLID TUMOR-B2M,1142.00
30002675,HC PROLARIS,7182.00
30002676,HC GENOME DX DECIPHER,10815.00
30002677,HC CONFIRM MDX FOR PROSTATE CANCER,6930.00
30002678,HC POMPE DISEASE,2225.00
30002679,"HC PROSTATE SPECIFIC KALLIKREIN, 4KSCORE",1617.00
30002680,"HC SACCHAROMYCES CEREVISIAE ANTIBODIES, IGG",101.00
30002681,"HC SACCHAROMYCES CEREVISIAE ANTIBODIES, IGA",101.00
30002684,"HC ZIKA VIRUS BY PCR, BLOOD",350.00
30002685,"HC ZIKA VIRUS IGM AB CAPTURE (MAC), ELISA",195.00
30002686,"HC ZIKA VIRUS BY PCR, URINE",350.00
30026284,"HC 2,3 DINOR 11B-PROSTAGLANDIN F2A, URINE",261.00
30026285,HC ALCOHOLS BIOMARKERS 1OR 2,204.00
30026286,HC BORRELIA MIYAMOTOI DETECTION PCR,827.00
30026287,HC CERTOLIZUMAB DRUG LEVEL,557.00
30026288,HC CYSTIC FIBROSIS (CFTR) 165 PATHOGENIC VARIANTS,158.00
30026289,HC GALACTOSE-1-PHOSPHATE IN RED BLOOD CELLS,258.00
30026290,"HC LIVER CYTOSOLIC AG TYPE 1 AB, IGG",223.00
30026291,HC MITOTANE,281.00
30026292,HC MLH1 PROMOTOR METHYLATION,620.00
30026293,HC PNH HIGH SENSITIVITY RBC,508.00
30026294,HC THROMBOPOIETIN (TPO),326.00
30026295,HC TRANSFORMING GROWTH FACTOR BETA,336.00
