Generic Name,National Drug Code,Unit Price
cyproheptadine 2 mg/5 mL syrup,472140016,20
cyproheptadine 4 mg tablet,93292901,20
cyproheptadine 4 mg tablet,51991083801,20
cyproheptadine 4 mg tablet,60258085001,20
cyproheptadine 4 mg tablet,64720015010,20
cytarabine (PF) 2 gram/20 mL (100 mg/mL) injection solution,61703031922,441.2
cytarabine (PF) 2 gram/20 mL (100 mg/mL) injection solution,63323012020,501.6
cytarabine liposome (PF) 50 mg/5 mL (10 mg/mL) intrathecal suspension,57665033101,35568
cytomegalovirus immune globulin 50 mg/mL intravenous solution,44206053211,15420
cytomegalovirus immune globulin 50 mg/mL intravenous solution,44206053290,15420
dabigatran etexilate 110 mg capsule,597010860,160.24
dabigatran etexilate 150 mg capsule,597013560,80.12
dabigatran etexilate 75 mg capsule,597014960,160.24
dacarbazine 200 mg intravenous solution,703507501,393.8
dacarbazine 200 mg intravenous solution,63323012820,288
DACTINomycin 0.5 mg intravenous solution,55292081155,20273.52
danazol 200 mg capsule,527136906,51.44
danazol 200 mg capsule,555063509,51.44
danazol 50 mg capsule,527139201,72.56
dantrolene 20 mg intravenous solution,27505000367,1680
dantrolene 20 mg intravenous solution,42023012306,1701.92
dantrolene 25 mg capsule,115441101,20
dantrolene 25 mg capsule,68084030011,20
dantrolene 50 mg capsule,115442201,20
dantrolene 50 mg capsule,42023012501,20
dantrolene 50 mg capsule,42023014501,20
dapsone 100 mg tablet,13925050530,20
dapsone 100 mg tablet,49938010130,20
dapsone 25 mg tablet,13925050430,20
dapsone 25 mg tablet,49938010230,54.76
DAPTOmycin 500 mg intravenous solution,67919001101,6415.08
daratumumab 20 mg/mL intravenous solution,57894050205,7341.72
daratumumab 20 mg/mL intravenous solution,57894050220,24472.4
darbepoetin alfa 100 mcg/0.5 mL in polysorbate injection syringe,55513002501,10212.48
darbepoetin alfa 100 mcg/mL in polysorbate injection,55513000501,10212.48
darbepoetin alfa 200 mcg/0.4 mL in polysorbate injection syringe,55513002801,18576
darbepoetin alfa 25 mcg/0.42 mL in polysorbate injection syringe,55513005701,3715.2
darbepoetin alfa 25 mcg/0.42 mL in polysorbate injection syringe,55513005704,3715.2
darbepoetin alfa 300 mcg/0.6 mL in polysorbate injection syringe,55513011101,27864
darbepoetin alfa 300 mcg/mL in polysorbate injection,55513011001,27864
darbepoetin alfa 500 mcg/mL in polysorbate injection syringe,55513003201,46440
darbepoetin alfa 60 mcg/0.3 mL in polysorbate injection syringe,55513002301,6687.36
darbepoetin alfa 60 mcg/mL in polysorbate injection,55513000401,6687.36
darunavir 800 mg-cobicistat 150 mg tablet,59676057530,1445.32
darunavir ethanolate 600 mg tablet,59676056201,632.28
darunavir ethanolate 800 mg tablet,59676056630,948.4
dasatinib 20 mg tablet,3052711,2292.52
dasatinib 50 mg tablet,3052811,1834
DAUNOrubicin 44 mg and cytarabine 100 mg in liposome IV solution,68727074502,79825
DAUNOrubicin 5 mg/mL intravenous solution,703523311,5151.12
decitabine 50 mg intravenous solution,55111055610,11400
decitabine 50 mg intravenous solution,62856060001,17110
deferoxamine 500 mg solution for injection,78046761,816.96
deferoxamine 500 mg solution for injection,78046791,816.96
deferoxamine 500 mg solution for injection,409233610,225.8
defibrotide 80 mg/mL intravenous solution,68727080002,10502.88
degarelix 120 mg subcutaneous solution,55566840301,18290.2
degarelix 80 mg subcutaneous solution,55566830301,7033.68
demeclocycline 150 mg tablet,62584015911,212.64
demeclocycline 150 mg tablet,65162055410,188.04
demeclocycline 300 mg tablet,42806014448,170.68
demeclocycline 300 mg tablet,65162055548,170.68
denosumab 120 mg/1.7 mL (70 mg/mL) subcutaneous solution,55513073001,26606.6
denosumab 60 mg/mL subcutaneous syringe,55513071001,14202.6
desflurane 100 % inhalation liquid,10019064164,3075.84
desipramine 10 mg tablet,781521801,20
desipramine 25 mg tablet,781197201,20
desipramine 25 mg tablet,68084097225,20
desipramine 50 mg tablet,781197301,20
desmopressin 0.1 mg tablet,50268022011,20
desmopressin 0.2 mg tablet,51079044601,20
desmopressin 0.2 mg tablet,60687012011,20
desmopressin 0.2 mg tablet,60687012021,20
desmopressin 10 mcg/spray (0.1 mL) nasal spray,24208034205,3940.16
desmopressin 10 mcg/spray (0.1 mL) nasal spray (non-refrigerated),24208034205,3940.16
desmopressin 10 mcg/spray (0.1 mL) nasal spray (non-refrigerated),47335078891,7564.8
desmopressin 4 mcg/mL injection solution,55566503000,2822
desmopressin 4 mcg/mL injection solution,55566503001,2822
desmopressin 4 mcg/mL injection solution,55566504001,13482.24
desmopressin 4 mcg/mL injection solution,62756052940,7411.2
desmopressin 4 mcg/mL injection solution,69918089901,2822
desmopressin 4 mcg/mL injection solution,69918089910,2822
desmopressin 4 mcg/mL injection solution,69918090110,17141.76
desonide 0.05 % topical cream,51672128001,1605.92
desvenlafaxine ER 100 mg tablet extended release 24 hr,63304019230,58.04
desvenlafaxine ER 50 mg tablet extended release 24 hr,63304019130,116.12
desvenlafaxine succinate ER 100 mg tablet extended release 24 hr,8122230,152.68
desvenlafaxine succinate ER 100 mg tablet extended release 24 hr,8122250,101.36
desvenlafaxine succinate ER 50 mg tablet extended release 24 hr,8121130,305.4
desvenlafaxine succinate ER 50 mg tablet extended release 24 hr,8121150,279.04
dexamethasone 0.1 % eye drops,24208072002,1293.6
dexamethasone 0.1 % eye drops,61314029405,422
dexamethasone 0.5 mg tablet,54417925,20
dexamethasone 0.5 mg tablet,54817925,20
dexamethasone 0.5 mg/5 mL oral solution,54317757,1272
dexamethasone 0.5 mg/5 mL oral solution,54317763,480
dexamethasone 0.75 mg tablet,54818025,20
dexamethasone 1 mg tablet,54817425,20
dexamethasone 1 mg/mL drops (concentrate),54317644,643.2
dexamethasone 1.5 mg tablet,54818125,20
dexamethasone 10 mg/mL injection solution,641036721,20
dexamethasone 10 mg/mL injection solution,641036725,20
dexamethasone 10 mg/mL injection solution,63323051610,260
dexamethasone 10 mg/mL injection solution,67457042000,96
dexamethasone 2 mg tablet,54418325,20
dexamethasone 2 mg tablet,54817625,20
dexamethasone 4 mg tablet,54418425,20
dexamethasone 4 mg tablet,54817525,20
dexamethasone 4 mg/mL injection solution,55150023701,20
dexamethasone 4 mg/mL injection solution,63323016501,72.8
dexamethasone 4 mg/mL injection solution,63323016502,52.8
dexamethasone 4 mg/mL injection solution,63323016505,146.8
dexamethasone 4 mg/mL injection solution,63323016530,702.8
dexamethasone 4 mg/mL injection solution,67457042100,272
dexamethasone 4 mg/mL injection solution,67457042200,20
dexamethasone 4 mg/mL injection solution,67457042300,20
dexamethasone 4 mg/mL injection solution,67457042312,20
dexamethasone 6 mg tablet,54818325,20
dexamethasone sodium phosphate (PF) 10 mg/mL injection solution,63323050601,252
dexmedetomidine 100 mcg/mL intravenous solution,42023014625,355.2
dexmedetomidine 100 mcg/mL intravenous solution,55150020902,1120
dexmedetomidine 100 mcg/mL intravenous solution,63323042102,950.4
dexmedetomidine 100 mcg/mL intravenous solution,67457025100,1541
dexmedetomidine 100 mcg/mL intravenous solution,67457025102,1541
dexmedetomidine 200 mcg/50 mL (4 mcg/mL) in 0.9 % sodium chloride IV,409166050,1109
dexrazoxane HCl 250 mg intravenous solution,13871762,4509.76
dexrazoxane HCl 250 mg intravenous solution,67457020425,5265.76
dexrazoxane HCl 500 mg intravenous solution,13872789,6764.64
dextran 40 10 % in 0.9 % sodium chloride intravenous solution,409741914,660
dextran 40 10 % in 5 % dextrose intravenous,409741803,640
dextroamphetamine-amphetamine 10 mg tablet,185011101,20
dextroamphetamine-amphetamine 10 mg tablet,555097202,20
dextroamphetamine-amphetamine 10 mg tablet,57664064308,20
dextroamphetamine-amphetamine 10 mg tablet,68084093695,20
dextroamphetamine-amphetamine 15 mg tablet,57844011501,51.44
dextroamphetamine-amphetamine 20 mg tablet,185040101,20
dextroamphetamine-amphetamine 30 mg tablet,185040401,20
dextroamphetamine-amphetamine 30 mg tablet,64720013610,20
dextroamphetamine-amphetamine 5 mg tablet,185008401,20
dextroamphetamine-amphetamine 5 mg tablet,64720013010,20
dextroamphetamine-amphetamine ER 10 mg 24hr capsule extend release,228305911,70.52
dextroamphetamine-amphetamine ER 10 mg 24hr capsule extend release,781233501,61.32
dextroamphetamine-amphetamine ER 10 mg 24hr capsule extend release,68084081595,69.52
dextroamphetamine-amphetamine ER 15 mg 24hr capsule extend release,115133001,20
dextroamphetamine-amphetamine ER 20 mg 24hr capsule extend release,555078802,20
dextroamphetamine-amphetamine ER 20 mg 24hr capsule extend release,68084083295,20
dextroamphetamine-amphetamine ER 25 mg 24hr capsule extend release,555079202,20
dextroamphetamine-amphetamine ER 30 mg 24hr capsule extend release,228306111,20
dextroamphetamine-amphetamine ER 30 mg 24hr capsule extend release,68084088733,20
dextroamphetamine-amphetamine ER 5 mg 24hr capsule extend release,115132801,122.64
dextroamphetamine-amphetamine ER 5 mg 24hr capsule extend release,115148601,122.64
dextroamphetamine-amphetamine ER 5 mg 24hr capsule extend release,555079002,122.64
dextroamphetamine-amphetamine ER 5 mg 24hr capsule extend release,781232901,122.64
dextromethorphan 20 mg-quinidine 10 mg capsule,64597030160,439.2
dextromethorphan-guaifenesin 10 mg-100 mg/5 mL oral liquid,121063805,20
dextromethorphan-guaifenesin 10 mg-100 mg/5 mL oral liquid,904005316,20
dextromethorphan-guaifenesin 10 mg-100 mg/5 mL oral liquid,50383006210,40
dextromethorphan-guaifenesin 10 mg-100 mg/5 mL oral liquid,55555007505,20
dextromethorphan-guaifenesin 10 mg-100 mg/5 mL syrup,121063805,20
dextrose 10 % in water (D10W) intravenous solution,338002303,240
dextrose 10 % in water (D10W) intravenous solution,338002304,320
dextrose 20 % in water (D20W) intravenous solution,409793519,280
dextrose 25 % in water (D25W) intravenous syringe,409177510,200.6
dextrose 5 % and 0.2 % sodium chloride intravenous solution,264761600,20
dextrose 5 % and 0.2 % sodium chloride intravenous solution,338007704,240
dextrose 5 % and 0.45 % sodium chloride intravenous solution,338008503,300
dextrose 5 % and 0.45 % sodium chloride intravenous solution,338008504,480
dextrose 5 % and 0.9 % sodium chloride intravenous solution,338008904,100
dextrose 5 % and lactated ringers intravenous solution,264775100,40
dextrose 5 % and lactated ringers intravenous solution,338012504,240
dextrose 5 % in water (D5W) intravenous piggyback,338055111,119
dextrose 5 % in water (D5W) intravenous piggyback,338055118,120
dextrose 5 % in water (D5W) intravenous solution,264151031,20
dextrose 5 % in water (D5W) intravenous solution,264751020,50
dextrose 5 % in water (D5W) intravenous solution,338001701,159
dextrose 5 % in water (D5W) intravenous solution,338001702,85
dextrose 5 % in water (D5W) intravenous solution,338001703,80
dextrose 5 % in water (D5W) intravenous solution,338001704,200
dextrose 5 % in water (D5W) intravenous solution,338001711,52
dextrose 5 % in water (D5W) intravenous solution,338001718,104
dextrose 5 % in water (D5W) intravenous solution,338001731,20
dextrose 5 % in water (D5W) intravenous solution,338001741,56
dextrose 5 % in water (D5W) intravenous solution,338001748,112
dextrose 5 % in water (D5W) intravenous solution,409792261,126
dextrose 5 % in water (D5W) intravenous solution,409792311,54
dextrose 50 % in water (D50W) intravenous solution,409664802,65
dextrose 50 % in water (D50W) intravenous solution dextrose 50 % in water (D50W) intravenous syringe,409490234,197
dextrose 50 % in water (D50W) intravenous solution dextrose 50 % in water (D50W) intravenous syringe,409664802,65
dextrose 50 % in water (D50W) intravenous solution dextrose 50 % in water (D50W) intravenous syringe,409751716,192
dextrose 50 % in water (D50W) intravenous solution dextrose 50 % in water (D50W) intravenous syringe,76329330101,240
dextrose 50 % in water (D50W) intravenous syringe,409490234,197
dextrose 50 % in water (D50W) intravenous syringe,409751716,192
dextrose 50 % in water (D50W) intravenous syringe,76329330101,240
dextrose 70 % in water (D70W) intravenous solution,264738750,240
dextrose 70 % in water (D70W) intravenous solution,338071906,400
diatrizoate meglumine-diatrizoate sodium 66 %-10 % injection solution,19131707,528
diatrizoate meglumine-diatrizoate sodium 66 %-10 % oral solution,19481604,264
diatrizoate meglumine-diatrizoate sodium 66 %-10 % oral solution,270044535,369.2
diazePAM 10 mg tablet,51079028601,20
diazePAM 10 mg tablet,51079028620,20
diazePAM 12.5 mg-15 mg-17.5 mg-20 mg rectal kit,187065920,6472.96
diazePAM 2 mg tablet,51079028401,20
diazePAM 2 mg tablet,51079028420,20
diazePAM 2.5 mg rectal kit,93613732,4505.44
diazePAM 2.5 mg rectal kit,66490065020,5456.64
diazePAM 5 mg tablet,51079028501,20
diazePAM 5 mg tablet,51079028520,20
diazePAM 5 mg/mL injection syringe,409127303,656.4
diazePAM 5 mg/mL injection syringe,409127332,656.4
diazePAM 5 mg/mL injection syringe diazePAM 5 mg/mL injection solution,409127303,656.4
diazePAM 5 mg/mL injection syringe diazePAM 5 mg/mL injection solution,409127332,656.4
diazePAM 5 mg/mL injection syringe diazePAM 5 mg/mL injection solution,409321312,875.6
diazePAM 5 mg/mL oral concentrate,54318544,20
diazePAM 5 mg/mL oral concentrate,55555006005,20
diazePAM 5 mg-7.5 mg-10 mg rectal kit,93613832,5344.64
diazePAM 5 mg-7.5 mg-10 mg rectal kit,187065820,6472.96
diazoxide 50 mg/mL oral suspension,575620030,5681.28
dibucaine 1 % topical ointment,45802005003,112
dibucaine 1 % topical ointment,54162001101,147.84
diclofenac 0.1 % eye drops,16571010125,911.4
diclofenac 0.1 % eye drops,24208045705,350
diclofenac 37.5 mg/mL intravenous solution,409106801,378
diclofenac sodium 25 mg tablet delayed release,781178501,20
diclofenac sodium 50 mg tablet delayed release,228255011,20
diclofenac sodium 75 mg tablet delayed release,51079022401,20
diclofenac sodium 75 mg tablet delayed release,51079022420,20
diclofenac sodium 75 mg tablet delayed release,68001020006,20
dicloxacillin 250 mg capsule,93312301,20
dicloxacillin 250 mg capsule,781224801,20
dicyclomine 10 mg capsule,378161001,20
dicyclomine 10 mg capsule,591079401,20
dicyclomine 10 mg capsule,51079011801,20
dicyclomine 10 mg capsule,51079011820,20
dicyclomine 10 mg/5 mL oral solution,603116158,20
dicyclomine 20 mg tablet,51079011901,20
didanosine 125 mg capsule delayed release,87667117,180.04
didanosine 125 mg capsule delayed release,65862031030,111.16
didanosine 200 mg capsule delayed release,555058801,154.36
didanosine 200 mg capsule delayed release,65862031130,154.36
didanosine 250 mg capsule delayed release,555058901,157.4
didanosine 250 mg capsule delayed release,65862031230,157.4
digoxin 0.25 mg/5 mL (5 mL) oral solution,68094075259,126
digoxin 100 mcg/mL injection solution,24987026210,1623.36
digoxin 125 mcg tablet,115981101,20
digoxin 125 mcg tablet,115981103,20
digoxin 125 mcg tablet,527132401,20
digoxin 125 mcg tablet,904592161,20
digoxin 125 mcg tablet,68084036611,51.2
digoxin 250 mcg tablet,115982201,20
digoxin 250 mcg tablet,527132501,20
digoxin 250 mcg tablet,904592261,20
digoxin 250 mcg tablet,24987024956,172.8
digoxin 250 mcg tablet,68084068001,51.2
digoxin 250 mcg tablet,68084068011,51.2
digoxin 250 mcg/mL injection solution,641141031,132
digoxin 250 mcg/mL injection solution,641141035,132
digoxin 250 mcg/mL injection solution,781305972,149.6
digoxin 250 mcg/mL injection solution,24987026010,1623.36
digoxin 50 mcg/mL oral solution,54005746,5376
digoxin 50 mcg/mL oral solution,68094075259,126
digoxin immune fab 40 mg intravenous solution,50633012011,43668
dihydroergotamine 0.5 mg/pump act. (4 mg/mL) nasal spray,187024503,6614.04
dihydroergotamine 0.5 mg/pump act. (4 mg/mL) nasal spray,68682035710,7904.96
dihydroergotamine 1 mg/mL injection solution,574085005,788.12
dihydroergotamine 1 mg/mL injection solution,574085010,748.72
dilTIAZem 120 mg tablet,93032101,20
dilTIAZem 30 mg tablet,51079074501,20
dilTIAZem 30 mg tablet,51079074520,20
dilTIAZem 30 mg tablet,63739007910,20
dilTIAZem 5 mg/mL intravenous solution,409117101,20
dilTIAZem 5 mg/mL intravenous solution,641601301,20
dilTIAZem 5 mg/mL intravenous solution,641601310,20
dilTIAZem 5 mg/mL intravenous solution,641601501,20
dilTIAZem 5 mg/mL intravenous solution,641601510,20
dilTIAZem 5 mg/mL intravenous solution,17478081726,20
dilTIAZem 5 mg/mL intravenous solution,17478093705,20
dilTIAZem 5 mg/mL intravenous solution,17478093710,20
dilTIAZem 60 mg tablet,378004501,20
dilTIAZem 60 mg tablet,51079074601,20
dilTIAZem 60 mg tablet,51079074620,20
dilTIAZem 60 mg tablet,63739008010,20
dilTIAZem 90 mg tablet,51079074701,20
dilTIAZem 90 mg tablet,51079074720,20
dilTIAZem CD 120 mg capsule extended release 24 hr,63739028310,20
dilTIAZem CD 120 mg capsule extended release 24 hr,68084005211,20
dilTIAZem CD 120 mg capsule extended release 24 hr,68084005290,20
dilTIAZem CD 180 mg capsule extended release 24 hr,63739028410,20
dilTIAZem CD 180 mg capsule extended release 24 hr,68084005311,20
dilTIAZem CD 240 mg capsule extended release 24 hr,10370083109,20
dilTIAZem CD 240 mg capsule extended release 24 hr,63739028510,20
