Charge,Unit Price
EYE TRAY,$14.00 
EYE WICK DRAIN,$16.00 
EYELID IMPLANT,$966.15 
EYE-STREAM SOLN : 30ML,$98.00 
F2 GENE ASSOC CHG-81240,$141.00 
FABRIC -SAUVAGE FILAMENTOUS,$166.25 
FACE LIFT (FULL),"$7,270.00 "
FACE LIFT (MINI),"$5,192.00 "
FACE MASK INFANT #2-STOCK,$8.00 
FACE MASK LARGE #6 - STOCK,$8.00 
FACE MASK MEDIUM #5 - STOCK,$8.00 
FACE MASK PEDIATRIC #3 -STOCK,$8.00 
FACE MASK SMALL #4 -STOCK,$8.00 
FACE TENT ADULT - STOCK,$27.00 
FACEMASK - NONSTOCK,$96.50 
FACIAL BONES,$352.00 
FACTOR INHIBITOR TEST ASSOC-85335,$509.00 
"FACTOR V LEIDEN (R506Q)MUTATION, BLOOD",$672.00 
FALCON RETRIEVAL BASKET,$690.00 
FALOPE RING,$118.00 
"FAMILIAL HYPERCHOLESTEROLEMIA,LDLR","$3,495.00 "
FAMVIR TAB  500MG,$51.00 
FAMVIR TAB 125MGMG,$34.00 
FAN- NONSTOCK,$15.00 
FANAPT TAB 1 MG,$51.35 
FANAPT TAB 4 MG,$51.35 
FARXIGA TAB 5 MG,$43.20 
FASCIA 4X11,"$1,123.00 "
FAST FIX 360,"$1,211.25 "
FAST FIX 360 REVERSED,$487.35 
FAST FIX CURVED ULTRA,$878.00 
FAST-FIX CUTTER,$379.00 
FASTNER MENISCAL,$311.00 
"FAT, FECES (QUANTITATIVE)",$94.00 
"FATTY ACID PROFILE, PEROXISOMAL, SERUM",$167.00 
FB REMOVAL FOOT SUB Q,$740.00 
FB REMOVAL INTRAOCCULAR ANT CHAMBER,"$2,612.00 "
FEED TUBE 10FR FLEXIFLO STOCK,$37.00 
FEED TUBE ENTERAL 12FR NON STOCK,$43.00 
FEED TUBE ENTERAL 8FR,$35.00 
FEED TUBE INF  8  42 - STOCK,$3.00 
FEED TUBE INF  8 15 -STOCK,$3.00 
FEED TUBE-INF  5 15 - STOCK,$2.00 
FEED TUBE-INF 5 36 - NONSTOCK,$3.00 
FELBATOL (FELBAMATE),$94.00 
FELBATOL TAB  600MG,$16.00 
FELDENE CAP 10MG,$8.00 
FELDENE CAP 20MG,$14.00 
FELT BELT - STOCK,$6.00 
FEMALE CATH KIT - STOCK,$10.00 
FEMARA TAB 2.5MG,$73.00 
FEMORAL ARTERIAL CATH,$63.00 
FEMORAL FX W/ W/O INTERCONDYLAR EXT,$341.00 
FEMORAL HEAD 28MM  9026-28,"$1,114.00 "
FEMORAL RECAMER LEFT MEDIUM,"$1,320.00 "
FEMORAL UNI MEDIUM,"$8,461.00 "
FEMORAL UNI OXINIUM MEDIUM,"$11,598.00 "
FEMUR JOURNEY BCS OXINIUM,"$17,005.00 "
FEMUR LEFT,$378.00 
FEMUR RIGHT,$378.00 
fentaNYL AMP 100MCG/2ML (ANES),$43.00 
fentaNYL AMP 250MCG/5ML (ANES),$43.00 
"FENTANYL AND METABOLITE, SERUM",$261.00 
fentaNYL CARP 100MCG/2ML (AMBU),$43.00 
FEOSOL CAP  50MG,$2.00 
FERREX 150 CAP,$4.12 
FERRIC SUBSULFATE TOP SOLN 8ML BOTTLE,$66.75 
FERRITIN,$94.00 
FERRITIN ASSOC CHG.,$94.00 
FERRLECIT SDV : 62.5MG/5ML,$146.00 
FERROUS GLUCONATE TAB  300MG,$1.00 
FERROUS SULF ELX 5ML,$3.00 
FERROUS SULFATE TAB 325MG,$2.00 
FETALSCREEN (FETAL RBC-ROSETTE),$61.00 
FEVER SCAN - NONSTOCK,$4.00 
FIBER 270LASER -SINGLE USE,$823.08 
FIBER 400LASER -SINGLE USE,$823.08 
FIBER LASER 1000,"$1,250.43 "
FIBERCON TAB 500MG,$2.00 
FIBEROPTIC BRONCHOSCOPY,"$1,296.00 "
FIBEROPTIC LARYNGOSCOPY,"$1,620.00 "
FIBEROPTIC LARYNGOSCOPY OR,"$2,700.00 "
FIBEROPTIC NASOPHARYNGOSCOPY,"$1,296.00 "
FIBERWIRE #2,$92.75 
FIBRINOGEN,$61.00 
FILIFORM 4 LONG,$224.00 
FILIFORM 5 LONG,$224.00 
FILIFORM 6 LONG - NONSTOCK,$155.00 
FILM SEPRA 5X6,$789.45 
FILTER BUFFALO,$76.00 
FILTER DUOGUARD,$22.00 
FILTER MH CHARCOAL ANES,$449.28 
FINE NEEDLE ASPIRATION,$456.50 
FINGER SPLINT,$132.00 
FINGER(S) LEFT,$279.00 
FINGER(S) RIGHT,$279.00 
FINGER(S): PORTABLE LEFT,$279.00 
FINGER(S): PORTABLE RIGHT,$279.00 
FINGER/TOENAIL REMOVAL ALL,"$1,945.00 "
FIORINAL TAB,$6.00 
FIRSTPASS DISPOSABLE,$433.20 
FISH OIL CAP 500MG,$1.00 
FISTULOTOMY,"$2,297.00 "
FITPACK DREAMWEAR,$55.20 
FLAGYL TAB 500MG,$5.00 
FLANDERS OINT 120GM,$30.00 
FLANGE  1-3/4   3722,$30.00 
FLANGE 18.5 FEMORAL CMT RSTRCTR,$368.00 
FLANGE 2,$69.00 
FLANGE 2-1/4     14203 NO LONGER INVENTO,$42.00 
FLAP CLOSURE,"$2,808.00 "
FLATUS BAG - NONSTOCK,$8.00 
"FLECAINIDE, SERUM",$135.00 
FLEET MINERAL OIL ENEMA,$10.00 
FLEET PREP KIT #3,$43.00 
FLEET-BISACODYL(DULCOLAX)-ENEMA,$8.00 
FLEET-ENEMA-ADULT,$6.00 
FLEET-ENEMA-PED,$7.00 
FLEX DRILL 13G,$997.50 
FLEXERIL TAB  10MG,$7.00 
FLEXIBLE LARYNGOSCOPY,$647.00 
FLEXILENE GRAFT,"$3,249.00 "
FLEXIMA 5CM X 70CM,$43.84 
FLEXIMA 6CM X 70CM,$18.38 
FLEXTRA-DS TAB,$1.00 
FLO SWITCH,$22.00 
FLOMAX CAP  0.4MG,$21.00 
FLONASE SPRY 50MCG : 16GM,$203.00 
FLORINEF ACET TAB  0.1MG,$5.00 
FLOSEAL HEMOSTATIC 5ML,$435.60 
FLOVENT INHALER  44MCG: 7.9GM,$240.00 
FLOVENT INHALER 110MCG: 7.9GM,$322.00 
FLOVENT INHALER 220MCG: 7.9GM,$500.00 
FLOW CYTO CHARGE ADDITIONAL MARKERS,$220.00 
FLOW CYTO CHARGE FIRST MARKER,$405.00 
FLOW CYTO PROF. FEE 9-15 MARKERS,$99.00 
FLOW INTERPRETATION; 2-8 MARKERS,$171.00 
FLOXIN OTIC 0.3% 5ML,$210.00 
FLUENCY PLUS STENT GRAFT 10X40/80,"$8,088.00 "
FLUENCY PLUS STENT GRAFT 12X40/80,"$8,088.00 "
FLUENCY PLUS STENT GRAFT 13.5X40/80,"$8,088.00 "
FLUENCY PLUS STENT GRAFT 8X40/80,"$8,088.00 "
FLUENCY PLUS STENT GRAFT 9X40/80,"$8,088.00 "
FLU-GLO 0.6 MG STRIP,$2.00 
FLUID WARMER SET STOCK,$63.52 
FLUMADINE TAB 100MG,$13.00 
FLUORESCENT ANTB ASSOC CHG. 86255,$110.00 
FLUORESCENT ANTB ASSOC CHG. 86256,$110.00 
FLUORESCITE 10% SDV: 5ML,$145.00 
FLUORO CORONARY ART,$850.00 
FLUORO GUIDANCE FOR CENTRAL VENOUS PLACE,"$1,041.00 "
FLUORO GUIDANCE FOR FEEDING TUBE PLACEME,$347.00 
FLUORO GUIDANCE FOR INJECTION,$696.00 
FLUORO GUIDANCE FOR SPINAL PROCEDURE,$850.00 
FLUOROSCOPY UP TO 1 HOUR,$850.00 
FLUOROURACIL AMP : 50MG/ML 10ML,$20.00 
"FLUOXETINE, SERUM (PROZAC)",$120.00 
"FLUPHENAZINE (PROLIXIN), SERUM",$160.00 
FLUTTER VALVE  STOCK,$204.00 
FLU-VACCINE *IM*: 0.5ML (>/= 6 months),$54.00 
FLY CATH TRAY (ADD-A-FOLEY) - STOCK,$38.00 
FLY CATH TRAY 16 - STOCK,$80.15 
FLY CATH TRAY 18 - STOCK,$62.00 
FML DROP 0.1% : 5ML,$81.00 
FNG SPLNT ADJUST LRG - NONSTOCK,$21.00 
FNG SPLNT ADJUST MED - NONSTOCK,$23.00 
FNG SPLNT ADJUST SML - NONSTOCK,$21.00 
FNG SPLNT FOLDOV LRG - NONSTOCK,$5.00 
FNG SPLNT FOLDOV MED - NONSTOCK,$7.00 
FNG SPLNT FOLDOV SML,$6.00 
FOGARTY SOFTJAW INSERT,$78.00 
FOGARTY THRU LUMEN CATHETER,$526.02 
"FOLATE, SERUM",$87.00 
FOLEY CATHETER INSERTION,$133.00 
FOLIC ACID INJ : 1MG/0.2ML,$12.00 
FOLIC ACID TAB  1MG,$3.00 
FOLLICLE STIMULATING HORMONE (FSH),$128.00 
FOLTX (B12/B6/FA) TAB,$4.00 
FOOT  CAUTERY BOVIE - STOCK,$19.78 
FOOT LEFT 3 OR MORE VIEWS,$345.00 
FOOT RIGHT 3 OR MORE VIEWS,$345.00 
FOOT: AP/LAT LEFT,$339.00 
FOOT: AP/LAT RIGHT,$339.00 
FOOT: PORTABLE LEFT 3 OR MORE VIEWS,$345.00 
FOOT: PORTABLE RIGHT 3 OR MORE VIEWS,$345.00 
FORADIL INHALER 12MCG (12-PAK),$177.00 
FORAMINOTOMY CERVICAL MINIMALLY INVASIV,"$7,500.00 "
FORANE (ANES CHG),$13.00 
FORCE FIBER 2 26MM,$66.83 
FORCEP ALLIGATOR,$104.00 
FORCEP ALLIGATOR 1.8MM,$139.00 
FORCEP BIOPSY GASTRO DISP -,$33.47 
FORCEP BIOPSY HOT - NONSTOCK,$66.90 
FORCEP BRONCHOSCOPY,$623.00 
FORCEP GRASPING STON,"$1,198.00 "
FORCEP OVALBLE,$107.00 
FORCEP RAT TOOTH,$332.50 
FORCEP TRIPOLAR CUTTING,$738.00 
FORCEPS BIOSPY DISPOSABLE -,$98.41 
FOREARM LEFT,$351.00 
FOREARM RIGHT,$351.00 
FOREARM: PORTABLE LEFT,$351.00 
FOREARM: PORTABLE RIGHT,$351.00 
FOREIGN BODY ORBIT/EYE,$217.00 
FOREIGN BODY REMOVAL FROM EAR,"$1,803.00 "
FOREIGN BODY REMOVAL LARYNX,"$1,994.00 "
FOREIGN BODY REMOVAL NOSE,$926.00 
FORTAZ : VIAL  500MG,$38.00 
FORTAZ : VIAL 1GM,$76.00 
FORTAZ : VIAL 2GM,$147.00 
FORTAZ ADD-V : 1GM,$78.00 
FORTAZ ADD-V : 2GM,$153.00 
FOSAMAX TAB  10MG,$17.00 
FOSAMAX TAB  70MG,$45.00 
FOSRENOL TAB 500MG,$39.00 
FRACTIONAL EXCRETION (SODIUM),$45.00 
FRACTURED PATELLA,"$2,971.00 "
FRACTURED PENIS,"$2,209.00 "
"FRAGILE X SYNDROME, MOL. ANALYSIS",$589.00 
FRAGMIN SYRN :  2500 UNITS/0.2ML,$111.00 
FRAGMIN SYRN :  5000 UNITS/0.2ML,$178.00 
"FRANCISELLA ANTB, SERUM (TULAREMIA)",$230.00 
FRAZIER SUCTION 10 - NONSTOCK,$8.00 
FRAZIER SUCTION 12 - STOCK,$8.00 
FRAZIER SUCTION 8 - STOCK,$8.00 
"FREE THYROXINE INDEX, SERUM",$48.00 
FRENULECTOMY,"$2,700.00 "
"FRUCTOSAMINE, SERUM",$103.00 
"FRUCTOSE, SEMEN",$120.00 
FULL DERMABRASION,"$2,077.00 "
FULL FACE MASK LARGE,$189.00 
FULL MASK LARGE DISPOSABLE,$105.00 
FULL THREAD BIO INT SCREW 10X28,$706.00 
FULL THREAD BIO INT SCREW 7X28,$706.00 
FULL THREAD BIO INT SCREW 8X28,$706.00 
FULL THREAD BIO INT SCREW 9X28,$706.00 
FUNCTIONAL ACTIVITY ASSOC CHG-85397,$378.00 
"FUNGITELL ASSAY, SERUM",$316.00 
FUNGIZONE SDV : 50MG,$125.00 
"FUNGUS CULTURE, BLOOD",$99.00 
"FUNGUS CULTURE, OTHER",$70.00 
"FUNGUS CULTURE, SKIN",$106.00 
"FUNGUS ID, ASSOC CHG.",$121.00 
"FUNGUS SMEAR/PREP, NOT FOR BAL",$61.00 
"FUNGUS/PNEUMOCYSTIS STAIN (BAL,BRUSH)",$121.00 
FUSION 360 CERVICAL,"$18,642.00 "
FUSION 360 LUMBAR,"$18,642.00 "
FUSION CERVICAL POSTERIOR,"$18,642.00 "
FUSION DIRECT LATERAL INTERBODY,"$18,642.00 "
FUSION DISCECTOMY CERVICAL ANTERIOR,"$18,642.00 "
FUSION LUMBAR ANTERIOR,"$18,642.00 "
FUSION LUMBAR INTERBODY ANTERIOR,"$18,642.00 "
FUSION LUMBAR INTERBODY EXTREME LAT,"$18,642.00 "
FUSION LUMBAR INTERBODY POSTERIOR,"$18,642.00 "
FUSION LUMBAR POSTERIOR,"$18,642.00 "
FX: ACROMIOCLAVICLE W/0 MANIPULATION,$206.00 
FX: ACROMIOCLAVICLE WITH MANIPULATION,$206.00 
FX: ANKLE W/O MANIPULATION,$273.00 
FX: ANKLE WITH MANIPULATION,$273.00 
FX: CALCANEAL W/O MANIPULATION,$273.00 
FX: CALCANEAL WITH MANIPULATION,$273.00 
FX: CARPOMETACARPAL W/ MANIP,$273.00 
FX: CARPOMETACARPAL W/ MANIP THUMB,$273.00 
FX: CLAVICLE,$206.00 
FX: CLOSED ULNAR SHAFT FX WITH MANUP,$273.00 
FX: CLOSED ULNAR SHAFT FX WITHOUT MANUP,$273.00 
"FX: FEMOR INTERTRO,PERTRO,SUBTRO W/ MAN",$273.00 
"FX: FEMOR INTERTRO,PERTRO,SUBTRO W/O MAN",$273.00 
FX: FEMOR PROXIMAL END W/O MANIPULATION,$273.00 
FX: FEMOR PROXIMAL END WITH MANIPULATION,$273.00 
FX: FINGER,$206.00 
FX: GREAT TOE W/O MANIPULATION,$206.00 
FX: GREAT TOE WITH MANIPULATION,$206.00 
FX: HIP W/O MANIPULATION,$273.00 
FX: HIP WITH MANIPULATION,$273.00 
FX: HUMERUS (UPPER ARM),$273.00 
FX: HUMERUS (UPPER ARM)TUBEROSITY,$273.00 
FX: HUMERUS (UPPER ARM)WITH MANULIPATION,$273.00 
FX: HUMERUS (UPPER ARM)WITH W/O FIXTATIO,$273.00 
FX: METACARPAL W/O MANIPULTAION,$273.00 
FX: METACARPAL WITH MANIPULATION,$273.00 
FX: METACARPOPHALANGEAL W/ MANIPULATION,$206.00 
FX: METATARSAL W/O MANIPULATION,$273.00 
FX: METATARSAL WITH MANIPULATION,$273.00 
FX: NASAL,"$1,509.00 "
FX: RADIUS,$273.00 
FX: RADIUS DISLOCATION OF DISTAL JOINT,$273.00 
FX: REMOVAL OF FOREIGN BODY UPPER ARM,$503.00 
FX: REMOVAL OF FOREIGN BODY UPPER DEEP,"$1,317.00 "
FX: RIB,$206.00 
FX: RIB EXTERNAL FIXATION,$289.00 
FX: SCAPULAR W/O MANIPULATION,$206.00 
FX: SCAPULAR WITH MANIPULATION,$206.00 
FX: STERNMUM FRACTURE,$206.00 
FX: STERNOCLAVICLE W/O MANIPULATION,$206.00 
FX: STERNOCLAVICLE WITH MANIPULATION,$206.00 
FX: TALUS W/O MANIPULATION,$273.00 
FX: TALUS WITH MANIPULATION,$273.00 
FX: TOE WITH MANIPULATION,$206.00 
FX: TOE WITHOUT MANIPULATION,$206.00 
FX: WRIST,$273.00 
G B INST,"$1,007.00 "
G TUBE FLEXIFLO 20FR,$91.00 
"GABITRIL (TIAGABINE), SERUM",$110.00 
GABITRIL TAB 4MG,$23.00 
GAIT TRAINING,$73.00 
GAIT TRAINING OT,$73.00 
"GALACTOGRAM, MULTIPLE DUCTS","$1,108.00 "
"GALACTOGRAM, SINGLE DUCT","$1,108.00 "
GALACTOGRAPHY INFUSION SET,$141.00 
GALACTOSE-1-PHOSPHATE URIDYLTRANSFERASE,$145.00 
"GALACTOSE-1-PHOSPHATE, ERYTHROCYTES",$229.00 
"GALACTOSE-ALPHA-1,3, IgE",$135.00 
"GALT GENE, FULL GENE ANALYSIS","$2,265.00 "
GAMASTAN (IM): MDV 2ML,$159.00 
GAMMA/TFN NAIL,"$9,542.31 "
"GAMMAGLOBULIN, IGA,D,G,M ASSOC CHG.",$67.00 
"GAMMA-HYDROXYBUTYRIC ACID (GHB), URINE",$210.00 
GANGLIOSIDE ANTB. PANEL (GM-1 ASIALO),$89.00 
GANGLIOSIDE GQ1b ANTB. IgG,$255.00 
GASTRECTOMY SUBTOTAL,"$4,332.00 "
GASTRIC INTUBAT/LAVAGE,$299.00 
GASTRIC INTUBATION,$337.00 
"GASTRIN, SERUM",$120.00 
GASTROINTESTINAL PANEL,"$1,500.00 "
GAUGE INFLATION DISP.,$95.00 
GAVISCON SUSP : 30ML,$3.00 
"GEL DIFFUSION, ASSOC CHG.",$85.00 
GEL POINT MINI - NONSTOCK,$855.00 
GELFILM 12.5 SQ CM 1X2 INCH SHEET,$317.00 
GELFILM OPHTH 25X50MM 1 SHEET,$200.00 
GELFOAM SPNG 12/7MM,$48.00 
GELFOAM SPNG SIZE 100,$182.00 
GELFOAM STERILE POWDER 1 GM,$214.00 
GELPORT - STOCK,"$1,465.00 "
GEMINI 3 WIRE HELICAL 3FR X 120CM,$511.71 
"GEMINI 3 WIRE, 5CM FLIFORM TIP",$511.71 
GEMINI 4 WIRE HELICAL 4FR X 120CM,$511.71 
GENERAL PURPOSE PROBE COVER 10X122CM,$32.96 
GENERAL PURPOSE PROBE COVER 5,$24.98 
GENTAMICIN ADD-V :  80MG,$17.00 
GENTAMICIN ADD-V : 100MG,$17.00 
GENTAMICIN CRM 0.1% : 15GM,$19.00 
GENTAMICIN OINT 0.1% : 15GM,$19.00 
GENTAMICIN OPH DROP 0.3% : 5ML,$49.00 
GENTAMICIN OPH OINT : 3.5GM,$100.00 
GENTAMICIN PEAK,$112.00 
GENTAMICIN RANDOM,$112.00 
GENTAMICIN SDV : 40MG/ML 2ML,$13.00 
GENTAMICIN TROUGH,$112.00 
GEODON CAP  20MG,$40.00 
GEODON CAP 40MG,$26.00 
GEODON VIAL 20MG,$163.00 
GGTP (GAMMA-GLUTAMYLTRANSFERASE),$46.00 
GI W/KUB (PLAIN),$637.00 
GI W/KUB SMALL BOWEL (PLAIN),$908.00 
GI W/O KUB (PLAIN),$540.00 
GI WITH AIR/CONT,$977.00 
GI WO KUB WITH AIR/CONT,$715.00 
GI/SM BOWEL WITH AIR/CONT,"$1,135.00 "
GIA 30,$917.00 
GIA 60 - STOCK,$360.00 
GIA 60-3.8 RELOADER - STOCK,$194.00 
GIA 80 MULTIFIER - STOCK,$440.00 
GIA 80 RELOADER - STOCK,$284.00 
GIA MUILTIFIER 30-2.0,$367.00 
GIARDIA ANTIGEN ASSOC CHG.,$75.00 
"GIARDIA ANTIGEN, STOOL",$75.00 
GIGITONE CUTTER,$413.00 
GLASSMAN VISCERA RETAINER,$88.40 
GLAUCOMA EXPRESS DELIVERY SYS,"$3,049.00 "
GLAUCOMA FILTER,"$2,616.00 "
GLAUCOMA VALVE IMPLANT AHMED,"$1,908.00 "
"GLIADIN ANTIBODIES IgG,IgA",$77.00 
GLIDESCOPE LOPRO S3,$140.00 
GLIDEWIRE,$366.00 
"GLIDEWIRE, REGULAR",$276.00 
"GLIDEWIRE, STIFF",$398.00 
GLOMERULAR BASEMENT MEMBRANE ANTB IgG,$89.00 
GLOMERULAR FILTRATION RATE (GFR),$45.00 
GLOVE STERILE LEAD,$111.00 
GLUCAGON SDV : 1MG,$202.00 
"GLUCAGON, PLASMA",$119.00 
GLUCO CHARGES FOR NURSING SERVICE,$161.00 
GLUCOPHAGE TAB 500MG,$5.00 
GLUCOPHAGE TAB 850MG,$7.00 
GLUCOSE FINGER-STICK TEST,$16.00 
"GLUCOSE, CSF",$33.00 
"GLUCOSE, FLUID",$33.00 
"GLUCOSE, SERUM",$33.00 
GLUCOSE-6-PHOSPHATE DEHYDROGENASE,$76.00 
GLUCOTROL TAB 5 MG,$3.00 
GLUCOTROL-XL TAB  2.5MG,$3.00 
GLUCOTROL-XL TAB  5MG,$4.00 
GLUTATHIONE ASSOC CHG. 82978,$860.00 
GLUTOSE GEL 40% : 15GM,$19.00 
GLYCERIN SUPP (LIQ) PED,$4.00 
GLYCERIN SUPP ADULT,$4.00 
GLYCERIN SUPP PED,$4.00 
GLYCINE 1.5PC IRRIGATION,$139.00 
GLYNASE TAB  3MG,$4.00 
GLYSET 25 MG TAB,$6.00 
GOLYTELY SOLN,$112.00 
GONADOTROPIN RELEASING HORMONE,$525.00 
GORE PTFE GRAFT - NONSTOCK,$795.15 
GR B STREP SENSITIVITY (LAB USE ONLY),$65.00 
GRAFIX 1.5x2 cm,"$2,166.00 "
GRAFIX 16 mm DISC,"$1,283.00 "
GRAFIX 2x3 cm,"$2,978.00 "
GRAFIX 7.5X15CM,"$23,014.00 "
GRAFIX PRIME PER SQ CM,"$2,979.00 "
GRAFT J-PF-ANT SSL,"$3,063.75 "
GRAFT VASC FIXED RING 6X450MM,"$1,839.00 "
GRAFT VASCULAR 4-7MM - NONSTOCK,"$1,909.00 "
GRAM STAIN,$36.00 
GRAM STAIN RESPIRATORY (NOT SPUTUM),$36.00 
"GRAM STAIN, BLOOD (LAB USE ONLY)",$36.00 
GRANULEX SPRAY 60ML,$65.00 
GRASPER FOOD TALON,$387.60 
GRASPER TRIPOD,$220.26 
GREENFIELD FILTER INSERTION,"$3,010.00 "
GREENFIELD FILTER8FR. KIT,"$3,612.00 "
GRIPPER 19X1 PORT-A-CATH NEEDLE - NONSTO,$25.75 
GRIPPER 20X3/4 PORT-A-CATH NDL -NONSTOCK,$25.75 
GRIPPER 22X1 PORT-A-CATH NEEDLE - NONSTO,$25.75 
GRIPPER NEEDLE 19GA 1 1/4,$33.00 
GROUNDING PAD-INFANT - STOCK,$25.00 
GROUP B STREP DNA AMP ASSAY,$166.00 
GROWTH HORMONE (HUMAN),$112.00 
GTT 1 HR (GLUCOSE CHALLENGE TEST),$33.00 
GTT 2 HR,$61.00 
GTT 3 HR,$61.00 
GTT 4 HR,$61.00 
GTT 5 HR,$61.00 
GTT EACH SPEC BEYOND 3 ASSOC CHG.,$29.00 
GTT POST GLUCOSE DOSE ASSOC CHG.,$35.00 
G-TUBE ALL,"$2,053.00 "
G-TUBE REMOVAL,"$1,780.00 "
GUARD IRRIGATION SPLASH,$8.00 
GUARDIAN VAG RECTRACTOR,$175.00 
GUIDE WIRE .035 X 150CM - J,$63.00 
GUIDE WIRE .035X45CM - J,$43.00 
GUIDE WIRE .038 X 150CM - J,$63.00 
GUIDE WR.035 ST 150C,$53.00 
GUIDEROD,$257.00 
GUIDEWIRE .025 ANGLED,$123.00 
GUIDEWIRE .035 80CM,$163.73 
GUIDEWIRE .038 DBL FLEX TIP,$57.00 
GUIDEWIRE 2.5MM REAMING ROD,$348.00 
GUIDEWIRE 3CM TIP .025,$42.00 
GUIDEWIRE AMPLATZ 100CM,$152.00 
GUIDEWIRE AMPLATZ 80CM,$145.00 
GUIDEWIRE AMPLATZ EXTRA STIFF,$84.36 
GUIDEWIRE ANGIO,$175.00 
GUIDEWIRE BENTSON .035,$92.30 
GUIDEWIRE COUDE .018,$95.00 
GUIDEWIRE LUNDERQUIST-RING .035,$75.00 
GUIDEWIRE LUNDERQUIST-RING .038,$83.00 
GUIDEWIRE NITREX,$270.00 
GUIDEWIRE ROADRUNNER .035,$94.00 
GUIDEWIRE STRAIGHT - STOCK,$163.00 
GUIDEWIRE SYNTHES 2.5MMD,$183.00 
GWRE .035 SENSOR URETEROSCOPE,$299.60 
"H. INFLUENZA B ANTB, IgG",$122.00 
HALCION TAB  0.25MG,$11.00 
HALDOL CONC : 2MG/ML 120ML,$179.00 
HALDOL SDV : 5MG/1 ML,$57.00 
HALDOL TAB  1MG,$3.00 
"HALOPERIDOL, SERUM (HALDOL)",$152.00 
HAND HELD NEB. CIRCUIT - STOCK,$6.00 
HAND HELD NEBULZR (1ST TX),$29.00 
HAND HELD NEBULZR (2ND TX),$54.00 
HAND HELD NEBULZR (3RD TX),$54.00 
HAND HELD NEBULZR (4TH TX),$54.00 
HAND LEFT,$309.00 
HAND RIGHT,$309.00 
HAND TROL BOVIE PENCIL - STOCK,$18.00 
HAND/FINGER STRAPPING,$132.00 
HAND/FOOT SUPPLIES,"$5,058.75 "
HAND: 2 VIEWS LEFT,$309.00 
HAND: 2 VIEWS RIGHT,$309.00 
HAND: PORTABLE LEFT,$309.00 
HAND: PORTABLE RIGHT,$309.00 
HANDLE LARYNGOSCOPE DISP,$38.27 
"HAPTOGLOBIN, SERUM",$88.00 
HARDWARE REMOVAL UPPER,"$3,116.00 "
HCT (HEMATOCRIT),$20.00 
HCTZ TAB  12.5MG,$2.00 
HCTZ TAB  25MG,$2.00 
HEAD FOAM BLOCK,$81.00 
HEAD REST,$52.00 
HEADBLOCK,$14.00 
HEADREST - NONSTOCK,$77.00 
HEALICOIL 4.75 REGEN W/SUTURE,$926.25 
HEALICOIL 4.75 REGEN W/TAPE,"$1,219.00 "
HEALICOIL 5.5 REGEN W/SUTURE,$926.25 
HEALICOIL 5.5 REGEN W/TAPE,"$1,068.75 "
HEART NEBS,$56.00 
HEART/LUNG RESUSCITATION CPR,$527.00 
HEATED INSUFFLATION TUBING,$188.00 
HECTORAL CAP 0.5MCG,$39.00 
HECTOROL IV SDV 2MCG/1ML,$33.75 
HEEL ELBOW PROTECTOR - STOCK,$26.00 
HEEL LEFT,$316.00 
HEEL RIGHT,$316.00 
HEEL WARMERS  STOCK,$5.00 
HEIMLICH DRAIN VALVE - STOCK,$46.00 
HELICAL BASKET 5CM,$546.00 
HELICOBACTER PYLORI ANTIGEN FECES,$119.00 
HELICOBACTER PYLORI BREATH TEST,$469.00 
HELICOBACTER PYLORI RAPID TEST,$103.00 
"HELPER/SUPPRESSOR RATIOS (CD4),BLOOD",$322.00 
HEMABATE AMP : 250MCG/ML  1ML,$219.00 
HEMASHIELD GOLD VASCULAR GRAFT,"$2,152.00 "
HEMASHIELD VANTAGE VASCULAR GRAFT,"$2,385.00 "
HEMO ERASER,$38.00 
"HEMOCHROMATOSIS GENE ANALYSIS, BLOOD",$435.00 
HEMOCLIP MD/LRG - NONSTOCK,$115.47 
HEMOCLIP-LARGE,$36.00 
HEMOCLIP-MEDIUM,$20.00 
HEMOCLIP-SMALL - STOCK,$22.00 
HEMOCULT,$9.00 
HEMOCYTE TAB,$2.00 
HEMOCYTE-F TAB,$3.00 
HEMOCYTE-PLUS TAB,$3.00 
HEMOGLOBIN A1C,$70.00 
HEMOGLOBIN ELECTROPHORESIS CASCADE,$216.00 
"HEMOGLOBIN, PLASMA",$77.00 
HEMOLOCK CLIP - STOCK,$163.00 
HEMOLOCK CLIP XL -NONSTOCK,$112.49 
HEMORRHOIDECTOMY,"$4,340.00 "
"HEMOSIDERIN, URINE",$121.00 
HEMOVAC 100-2560,$92.00 
HEMOVAC COLLECTION BAG,$49.00 
HEMOVAC EVACUATOR - NONSTOCK,$34.00 
HEMOVAC WOUND DRAIN 1/8,$54.00 
"HEP B ANTIGEN, CONFIRMATION",$73.00 
HEPARIN ANTI Xa ASSAY,$120.00 
HEPARIN MDV: 1000 UNITS/ML 10ML DIALYSIS,$18.00 
HEPARIN SDV : 5000 UNITS/1ML,$27.00 
HEPARIN-FLUSH MDV : 100U/ML 5ML,$10.00 
"HEPARIN-PF4 ANTB.(HIT),SERUM",$252.00 
HEPATIC FUNCTION PANEL (LIVER),$67.00 
"HEPATITIS A ANTIBODY, IgG",$87.00 
"HEPATITIS A ANTIBODY, IgM",$87.00 
HEPATITIS B **IMMUNE GLOB** SDV: 1 ML,$373.94 
HEPATITIS B ANTIBODY (HBsAb),$70.00 
