Charge,Unit Price
CL-P-REVAS BP GFT(DES+DCA+PTCA)BRANCH LC,"$14,089.00 "
CL-P-REVAS BP GFT(DES+DCA+PTCA)BRANCH RC,"$14,089.00 "
CL-P-REVAS BP GFT(STENT+DCA) BRANCH RC,"$11,089.50 "
CL-P-REVAS BP GFT(STENT+DCA+PTCA)1VSL LC,"$17,512.50 "
CL-P-REVAS BP GFT(STENT+DCA+PTCA)1VSL LD,"$17,512.50 "
CL-P-REVAS BP GFT(STENT+DCA+PTCA)1VSL RC,"$17,512.50 "
CL-P-REVAS BYP GFT(DES+DCA+PTCA)1VSL LC,"$17,512.50 "
CL-P-REVAS BYP GFT(DES+DCA+PTCA)1VSL LD,"$17,512.50 "
CL-P-REVAS BYP GFT(DES+DCA+PTCA)1VSL RC,"$17,512.50 "
CL-P-REVAS BYP GFT(DES+DCA+PTCA)1VSL RI,"$17,512.50 "
"CL-P-REVAS(DCA+PTCA) 1VSL, LC","$17,512.50 "
"CL-P-REVAS(DCA+PTCA) 1VSL, RC","$17,512.50 "
"CL-P-REVAS(DES+DCA+PTCA) 1VSL, LC","$26,817.00 "
"CL-P-REVAS(DES+DCA+PTCA) 1VSL, LD","$26,817.00 "
"CL-P-REVAS(DES+DCA+PTCA) 1VSL, RC","$26,817.00 "
CL-P-REVAS(DES+DCA+PTCA)ADDL BRANCH LD,"$14,089.00 "
CL-P-REVAS(DES+DCA+PTCA)ADDL BRANCH RC,"$14,089.00 "
"CL-P-REVAS(PTCA) ADD'L BRANCH,LC","$7,301.00 "
"CL-P-REVAS(PTCA) ADD'L BRANCH,LD","$7,301.00 "
"CL-P-REVAS(STENT+DCA+PTCA) 1VSL, LC","$26,817.00 "
"CL-P-REVAS(STENT+DCA+PTCA) 1VSL, LD","$26,817.00 "
"CL-P-REVAS(STENT+DCA+PTCA) 1VSL, RC","$26,817.00 "
"CL-P-REVAS(STENT+PTCA) 1VSL, LC","$17,512.50 "
"CL-P-REVAS(STENT+PTCA) 1VSL, LD","$17,512.50 "
"CL-P-REVAS(STENT+PTCA) 1VSL, RC","$17,512.50 "
"CL-P-REVAS(STENT+PTCA) 1VSL, RI","$17,512.50 "
"CL-P-REVAS(STENT+PTCA) ADD'L BRANCH, LC","$11,089.50 "
"CL-P-REVAS(STENT+PTCA) ADD'L BRANCH, LD","$11,089.50 "
"CL-P-REVAS(STENT+PTCA) ADD'L BRANCH, RC","$11,089.50 "
"CL-P-REVASC(DES+PTCA) 1VSL, LC","$17,512.50 "
"CL-P-REVASC(DES+PTCA) 1VSL, LD","$17,512.50 "
"CL-P-REVASC(DES+PTCA) 1VSL, LM","$17,512.50 "
"CL-P-REVASC(DES+PTCA) 1VSL, RC","$17,512.50 "
"CL-P-REVASC(DES+PTCA) 1VSL, RI","$17,512.50 "
"CL-P-REVASC(DES+PTCA) ADD'L BRANCH, LC","$14,089.00 "
"CL-P-REVASC(DES+PTCA) ADD'L BRANCH, LD","$14,089.00 "
"CL-P-REVASC(DES+PTCA) ADD'L BRANCH, RC","$14,089.00 "
CL-P-RIGHT HEART CATH,"$4,678.50 "
CL-P-RIGHT W/LV ONLY (NO CORNS),"$4,933.50 "
CL-P-S&I ABD AORTOGRAM /W RUNOFF /W LHC,"$4,990.00 "
CL-P-S&I ABDOMINAL AORTOGRAM /W LHC,"$4,990.00 "
"CL-P-STENT & ARTHERECTOMY, FEMORAL/POPLI","$49,212.50 "
"CL-P-STENT, FEMORAL/POPLITEAL","$36,067.00 "
"CL-P-STENT, ILIAC, EA ADD'L IPSILATERAL","$18,654.50 "
"CL-P-STENT, ILIAC, INITIAL","$18,451.00 "
"CL-P-SUBCLAVIAN/INNOMINATE ARTERY,BILAT","$17,858.50 "
"CL-P-SUBCLAVIAN/INNOMINATE ARTERY,LEFT","$12,730.00 "
"CL-P-SUBCLAVIAN/INNOMINATE ARTERY,RIGHT","$12,730.00 "
"CLP-THROMBOLYSIS,VENOUS,F/U,PROC COMPLET","$4,124.50 "
"CLP-THROMBOLYSIS,VENOUS,INITIAL DAY","$5,359.50 "
"CLP-TRANSCATH MITRAL REPAIR, ADD'L","$2,974.00 "
"CLP-TRANSCATH MITRAL REPAIR,INITIAL","$20,072.00 "
CL-P-VENA CAVA FILTER INSERT + S&I,"$9,741.50 "
"CL-P-VENOGRAM, UNILATERAL, LEFT","$2,144.00 "
"CL-P-VENOGRAM, UNILATERAL, RIGHT","$2,144.00 "
"CL-P-VERTEBRAL ARTERY,RIGHT","$16,083.50 "
CLS-14F INTRODUCER SHEATH 406136,$150.50 
CLS-ABBOTT ASHI GUIDEWIRE 12778-01,$550.50 
CLS-ABBOTT GRAFTMASTER STENT GCG1630UA,"$16,621.50 "
CLS-ABBOTT HERCULINK ELITE STENT 4-7/135,"$8,328.00 "
CLS-ABBOTT PERCLOSE PROGLIDE 12673,"$1,572.00 "
CLS-ABBOTT STEELCORE 018 GWRE 1007709-J,$661.00 
CLS-ABBOTT SWAN GANZ CATHETER,$265.50 
CLS-ABBOTT TREK BLLN  MINI-OTW-RX,"$1,179.00 "
CLS-ABBOTT XIENCE ALPINE DES 1125225-XX,"$9,022.00 "
CLS-ABIOMED IMPELLA CP 0048-0003,"$144,500.00 "
CLS-AMBU BAG,$57.00 
CLS-AMPHIRION DEEP SEMICOMPLIANT X/X/150,"$2,830.00 "
CLS-AMPLATZ TORQVU 45DG XXTV00F45/80,"$4,747.50 "
CLS-AMPLATZER CRIBRIFORM OCCLUDER 9-ASD-,"$29,754.00 "
CLS-AMPLATZER PFO OCCLUDER 9-PFO-XXX,"$57,771.50 "
CLS-AMPLATZER SEPTAL OCCLUDER 9-ASD-01X,"$29,754.00 "
CLS-AMPLATZER SIZING BALLOON 9-S28-0X4,"$2,169.50 "
CLS-ANGIO SCULPT SCORING BALLOON 2034-XX,"$6,091.50 "
CLS-ANGIOJET PUMP SET,"$1,768.50 "
CLS-AQUATRACK HYDRO GWR 180CM C3518-XSA,$396.00 
CLS-AQUATRACK HYDRO GWR 260CM C3526-XSA,$418.00 
CLS-ARROW SUPER FLEX SHEATH 24CM CL-07X2,$407.00 
CLS-ARROW SUPER FLEX SHEATH 7F/11CM CL-0,$173.50 
"CLS-ASAHI FIELDER XT,FC,PTCA (ABBOTT)",$550.50 
CLS-ATRION INDEFLATOR DEVICE,$566.00 
"CLS-BALLOON,COOK CODA .035","$3,277.50 "
CLS-BLLN ADMIRAL EXTREME PTA X/XX/80,"$1,006.50 "
CL-S-BLLN ADMIRAL XTREME PTA X/20-120/X,"$1,006.50 "
CL-S-BLLN PACIFIC PLUS PTA,"$1,572.00 "
CLS-BLLN PACIFIC XTREME PTA X/150/130,"$1,926.00 "
CLS-BLLN PACIFIC XTREME PTA X/200/130,"$1,926.00 "
CLS-BLLN PACIFIC XTREME PTA X/300/130,"$2,240.50 "
CL-S-BLLN REEF HP-PTA,"$1,375.50 "
"CLS-BLLN,TRUE DILATE VALVULOPLASTY CATH","$5,730.00 "
CLS-BLLN-NC EUPHORA,"$1,179.00 "
CLS-BRAUN ZMED II PTA CATH #6117XX,"$4,221.00 "
CLS-CATH DXTERITY,$236.00 
CLS-CATH GUIDE FINE CROSS MG1X0 35-14X0,"$3,144.00 "
CLS-CATH HAWKONE ATHERECTOMY H1-XX,"$22,173.50 "
"CLS-CATH, STEER DX INQUIRY 5FX110","$2,886.00 "
"CLS-CATH,GUIDELINER 557X VASCULAR SOLUTI","$3,105.00 "
"CLS-CATH,TEMPO AQUA 5FR",$354.00 
"CLS-CATH,TURNPIKE 135CM","$4,708.50 "
"CLS-CATH,TURNPIKE LP 135CM","$4,708.50 "
"CLS-CATH,TURNPIKE LP 150CM","$5,109.00 "
CLS-CATH-PERFORMA RADIAL 510038XXXX,$173.00 
CLS-CATH-SUPERCROSS .014 MICROCATH 530X,"$3,526.50 "
CLS-CATH-TRAPLINER 55XX,"$4,677.00 "
"CLS-COMPRESSION,RADIAL BAND XXRF06L",$204.50 
CLS-COOK RETRIEVAL FORCEPS VRF-3.0-120,"$2,439.00 "
CLS-COOK-SLIPCATH DIAGNOSTIC SCBR5.0-38-,$499.50 
CLS-CORDIS INFINITI CATH 534-5XXT,$69.00 
CLS-CORDIS INFINITI CATH 6FR 534-676T,$74.50 
CLS-CORDIS MP CATHETER 6FR,$74.50 
CLS-CORDIS PALMZ BLUE STENT 0.14,"$8,293.50 "
CLS-CORDIS SAVVY BALLOON,"$3,073.50 "
CLS-CORDIS VESSEL DILATOR,$82.50 
CLS-DAIG 12CM SHEATH,$57.50 
CLS-DAIG 5CM SHEATH,$110.00 
CLS-DAIG ANGIOSEAL 6FR,"$1,493.50 "
CLS-DAIG ANGIOSEAL 8FR,"$1,493.50 "
CLS-DAIG L/L SHEATH 6-8FR,$59.50 
CLS-DAIG TEMPORARY PACER LEAD,$373.50 
CLS-DRAGONFLY DUO OCT CATH C408643,"$6,288.00 "
CLS-ENDOVASCULAR SNARE SYSTEM EN2007045,"$2,437.00 "
CLS-EV3 TURBOHAWK THS-LX-C,"$20,785.50 "
CLS-EVERCROSS PTA BAL CATH AB35WXXXX0135,$904.00 
"CLS-FORCEPS, ENDOMYOCARDIAL BIOPSY","$1,612.50 "
CL-S-GDE SHEATH BAYLIS KIT TFLX TR,$982.50 
CLS-GDWR ASAHI SION AHW**,"$3,537.00 "
"CLS-GLIDEWIRE, STIFF SHAFT ANG035/180 GS",$367.50 
"CLS-GLIDEWIRE, STIFF SHAFT GS3510",$391.00 
CLS-GUIDANT ALL STAR 1001740J,$550.00 
CLS-GUIDANT CO-PILOT,$266.50 
CLS-GUIDANT DOC GUIDEWIRE,$550.00 
CLS-GUIDANT HI PILOT 50 1010480-H,$550.00 
CLS-GUIDANT MINIVISION STENT 10078XX-101,"$5,305.50 "
CLS-GUIDANT SUPRACORE 10027030X,$432.50 
CLS-GUIDANT VISION STENT,"$5,305.50 "
CLS-GUIDANT WIGGLE GUIDEWIRE,$550.00 
CLS-GUIDANT ZETA/VISION STENT,"$5,305.50 "
CLS-GUIDEWIRE WHOLEY HI-TORQUE EXCHANGE,$566.00 
CLS-GUIDEWIRE-PRESSUREWIRE X C120X9,"$5,502.00 "
CLS-GWR TERUMO RUNTHROUGH 180CM 25-1011,$670.00 
CLS-GWRE AMPLATZ 035/145 X STF G03203,$187.00 
CLS-GWRE CONFIANZA 9 300CM 14943-01,"$1,061.00 "
CLS-GWRE COOK AMPLATZ EX STIFF G03547,$291.50 
CLS-GWRE MIRACLEBRO 6 300CM 14938-01,"$1,061.00 "
CLS-GWRE SAFARI TAVR 260CM,"$2,319.00 "
CLS-GWRE SPECTRE .014/190CM,$589.50 
"CLS-GWRE,CONFIDA BRECKER 035/260 BWBC30","$1,533.00 "
"CLS-GWRE,IRON MAN 014/190",$550.50 
"CLS-GWRE,NAVVUS MICOR FFR RX 014667","$5,502.00 "
"CLS-GWRE,WHISPER LS 014/190",$550.50 
CLS-HEARTRAIL RADIAL GUIDE CATH-TERUMO,$550.00 
CLS-HEMOSTASIS DOUBLEPLAY VALVE MAP220,$126.00 
CLS-IMPLANT WATCHMAN LAA CLOSURE M635WU,"$98,260.00 "
CLS-INTR WORLEY LAT VEIN 5.5X62 HS/HO,"$2,874.00 "
"CLS-INTRODUCER,COOK CHECK FLO",$468.00 
"CLS-INTRODUCER,MULLINS 8FR/63CM 407436","$1,014.00 "
"CLS-INTRODUCER,ULTIMUM EV 30CM 4076XX",$786.00 
"CLS-KIT,MICRO INTRODUCER 4FR VSI",$173.00 
"CLS-KIT,MICROINTRODUCER 4FR 15CM 9200V",$91.50 
"CLS-KIT,MICROINTRODUCER 4FR 40CM 9217V",$173.00 
"CLS-KIT,NDL GUIDE US 18G 9001C0212",$138.00 
"CLS-KIT/BNDL, MITRACLIP SYSTEM (MSK/MBR)","$173,400.00 "
CLS-LANGSTON DUAL LUMEN CATH 5540,$825.50 
CLS-LEFT HEART TRAY,$414.50 
CLS-MALLINCKROD + WHOLEY WIRE,$341.00 
CL-S-MAQU 7.5F LINEAR IABP 25/34/40CC,"$5,973.50 "
CL-S-MAQU 8F MEGA IABP 50CC,"$6,414.00 "
CLS-MED/AVE EXPORT CATHETER G146200USB,"$4,122.00 "
CLS-MED/AVE LAUNCHER LA7XBUXXXXX,$353.50 
CLS-MEDITECH EQUALIZER 17-10X,"$1,949.50 "
CLS-MEDITECH GLIDECATH 4FR 32-1XX,$381.00 
CLS-MEDITECH GLIDEWIRE 150/180 46-15X,$295.50 
CLS-MEDITECH GLIDEWIRE 260CM,$350.00 
CLS-MEDITECH GWRE AMPLATZ SS 038/26046-,$337.00 
CLS-MEDITECH MACH 1 55CM 19-6XX,$511.00 
CLS-MEDRAD AVANTA HC AVA500HC,$88.50 
CLS-MEDRAD AVANTA MPAT AVA500MPAT,$265.00 
CLS-MEDRAD AVANTA SPAT AVA500SPAT,$240.50 
CLS-MEDTRONIC CAPSURE FIX NOVUS,"$5,109.00 "
CLS-MEDTRONIC LEAD END PIN CAPS,$196.50 
CLS-MEDTRONIC SHERPA NX GUIDE CATH,$354.00 
CLS-MICROVENA MICROSNARE 7MM,"$3,046.00 "
CLS-NAMIC CORONARY SYRINGE 10CC 70085007,$51.00 
CLS-NAMIC CUSTOM KIT,$214.00 
"CLS-NAMIC INJECTION LINE 10""",$61.00 
"CLS-NAMIC INJECTION LINE 20""",$54.50 
"CLS-NAMIC INJECTION LINE 30""",$33.50 
CLS-NAMIC PROTECTION STATION 64000936,$49.00 
CLS-NAMIC ROTABLATOR TUBING,$22.00 
CLS-NAMIC RT HT KIT,$78.50 
CLS-NANOCROSS PTA BALLOON CATH AB14W0X0X,"$2,474.50 "
CL-S-NDL BAYLIS NRG TS,"$3,380.00 "
CLS-OPTITORQUE CATH 5F 4.0/4.5 40-50XX,$173.00 
CLS-PACK HH LEFT HEART DYNJ59478,$419.50 
CLS-PERFORMER INTR CATH 12F/13CM G07601,$413.00 
CLS-PERFORMER INTR CATH 12F/30CM G08956,$468.00 
CLS-PERICARDIOCENTESIS KIT,$589.50 
CLS-PRONTO EXTRACTION CATH 501X/400X,"$2,161.50 "
CLS-PROTEGE EVERFLEX BILIARY STENT PRB35,"$6,747.50 "
CLS-PROTEGE EVERFLEX LNG STENT PRB35-XX-,"$7,938.00 "
CLS-PROTEGE GPS BILIARY STENT SERB65-XX-,"$6,747.50 "
CLS-RADIAL GLIDESHEATH INTRODUCER RM-BFX,$383.00 
CL-S-RADPAD LT SUB W/ ABSORB,$297.00 
CLS-RADPAD-PERIPHERAL WT5110A-Y,$234.00 
CLS-REMINGTON DISP EXTENSION CABLES,$141.50 
CLS-RUBICON CATHETER .0XX/150MM,"$1,084.50 "
CLS-SCIMED 6FR EXPO CATHETER,$61.50 
CLS-SCIMED 6FR MULTIPACK,$185.00 
CLS-SCIMED CUTTING BALLOON H749CBM3XXXXX,"$7,034.50 "
CLS-SCIMED FILTER WIRE EZ 20100-190/300,"$10,271.00 "
CLS-SCIMED GRIP 02470-01,$39.50 
CLS-SCIMED GUIDEWIRE .025-.035,$59.00 
CLS-SCIMED HEMASTATIC VALVE,$98.50 
CLS-SCIMED INDEFLATOR KIT,$262.00 
CLS-SCIMED INSERTION TOOL,$9.00 
CLS-SCIMED MAGNET,$471.50 
CLS-SCIMED PLATINUM + GUIDEWIRE,$597.00 
CLS-SCIMED ROTABLATOR ADVANCER,"$1,650.50 "
CLS-SCIMED ROTABLATOR BURR,"$4,816.50 "
CLS-SCIMED ROTABLATOR GUIDEWIRE,"$1,604.50 "
CLS-SCIMED ROTAGLIDE LUBRICANT,$699.50 
CLS-SCIMED ROTALINK PLUS H749236310XX0,"$8,841.50 "
CLS-SCIMED TORQUE DEVICE,$12.00 
CLS-SCIMEND OBTURATOR 16038-0X,$29.50 
"CLS-SHEATH,PRELUDE",$409.00 
CLS-SHEATHLESS EAUCATH 7.5FR,"$1,093.00 "
CLS-SPIDER FX EMBOLIC DEVICE SPD2-US-0X0,"$6,288.00 "
CLS-SPIRO THROMBECT ULTRA SET 106553-001,"$11,937.00 "
CLS-ST JUDE LEAD END PIN CAP,$223.00 
CLS-ST JUDE WRENCH KIT,$246.50 
CLS-ST. JUDE-VENTURE WIRE CATH 1296-001,"$5,329.50 "
CLS-STENT ONYX RESOLUTE RONYX,"$7,634.00 "
"CLS-STENT,MEDTRONIC COMPLETE SELF-EXPAND","$7,860.00 "
CLS-STOPCOCK 1050 PSI 3-WAY 70055008,$314.50 
CLS-SYSTEM WATCHMAN ACCESS M635TUX0060,"$7,860.00 "
"CLS-SYSTEM,CARDIOMEMS HF SM2000","$144,211.00 "
"CLS-SYSTEM,EVOLU R LOADING LS-ENVEOR2626","$3,065.50 "
CLS-TERUMO 10CM SHEATH 16035-10,$61.50 
CLS-TERUMO 25CM SHEATH RSS706,$141.50 
CLS-TERUMO GLIDEWIRE 260CM GR3809,$350.00 
CLS-TERUMO INTRO RO 7-8F 10-25CM RSBX03,"$1,321.50 "
CLS-TERUMO RADIAL ACCESS 25CM KIT,$383.50 
CLS-TERUMO RADIAL GLIDESHEATH .035,$283.00 
CLS-TERUMO SLENDER GLIDESHEATH ESXF10HAU,$629.00 
CL-S-TORAY RULER,$314.50 
CLS-TRUE FLOW VALVULOPLASTY PERFUSION,"$9,022.00 "
"CLS-VALVE,ENVOLU R TAVR EVOLURT-XXUS","$173,400.00 "
CLS-VASC BAND VSI 352X,$153.50 
CLS-VASCADE CLOSURE DEVICE,"$1,344.50 "
CLS-VASCUTECH STENT GUIDE,$408.50 
CLS-VERRATA PLUS PRESSURE WIRE 10185P,"$5,305.50 "
CLS-VISI-PRO BILIARY STENT 135CM PXB35-X,"$4,716.00 "
CLS-VISI-PRO BILIARY STENT 80CM PXB35-XX,"$4,716.00 "
CNP-ELC/MIDLINE INSERTION(HRH),$300.00 
COAL TAR 0.5% TOPICAL SHAMPOO 4.4 OZ,$28.76 
COARTEM 20-120MG TABLET,$21.19 
COBICISTAT 150 MG TABLET,$41.25 
COBLATOR ARTHRO CARE REFLEX EIC4835-01,"$1,847.00 "
COCAINE HCL 4% SOLN. (4ML) CII,$107.82 
COCHLEAR DERMLOCK 4-X 933XX,"$18,229.50 "
COD LIVER OIL,$4.62 
CODEINE 15MG TAB,$4.62 
CODEINE 30MG. 0.5GR. CII,$5.03 
CODMAN EXT. DRAINAGE SYSTEM 46128,"$1,297.00 "
COENZYME Q10 100MG CAPSULE,$4.62 
COIL 4X5 HYDROFRAME 10-SR 100405HFRM-V,"$14,782.00 "
COIL HEL HYDROSFT 10XXX6 100408H2HS-V,"$10,368.50 "
COIL HEL HYDROSFT 10XXX8 100308HS2HS-V,"$10,944.50 "
COIL OCCL INTERLOCK 2D 36-15X,"$2,819.50 "
COIL OCCL INTERLOCK 2D 36-1XX,"$2,959.50 "
COIL OCCL INTERLOCK VORTX 2/X 36-1XX,"$3,120.50 "
"COIL, NAVIEN INTRACRANIAL","$11,751.00 "
"COIL, TERUMO PERIPHERAL HYDROCOIL","$6,981.12 "
COLAZAL 750MG CAPSULE,$8.83 
COLBENEMID,$4.62 
COLCHICINE 0.6MG,$4.62 
COLESTID 1 GM TABLET,$4.62 
"COLLAGEN,AVITENE MICROFIBR 1GM DA1010020",$805.50 
"COLLAR,CERVICAL PHILADELPHIA 3 1/4X10-13",$156.50 
COLY-MYCIN-M 150MG VIAL,$152.42 
COMBIPATCH 0.5-0.25 MG/DAY PATCH,$73.37 
COMBIPATCH 50/140MCG PATCH,$38.33 
COMBIVIR 150MG/300MG,$73.32 
COMPRESS LAG SCREWS 12.7X85,"$2,926.00 "
COMPRESS LAG SCREWS 12.7X90,"$2,926.00 "
COMPRESS LAG SCREWS 12.7X95,"$2,926.00 "
COMPRESSION LAG DHS (280XXX),$674.50 
COMPRESSION LAG SCREWS 12.7X100,"$2,926.00 "
COMPRESSION VEST M-2XL 2-8003-SIZES,$393.00 
COMTAN 200MG TABLET,$13.42 
CONDYLAR BUTTRESS LT 242X10 02.001.300,"$11,542.50 "
CONDYLAR BUTTRESS LT 278X12 02.001.302,"$11,787.00 "
CONDYLAR BUTTRESS RT 170X6H,"$10,816.00 "
CONDYLAR BUTTRESS RT 206X8H,"$11,023.50 "
CONDYLAR BUTTRESS RT 242X10 02.001.320,"$11,542.50 "
CONDYLAR BUTTRESS RT 278X12 02.001.322,"$11,787.00 "
CONDYLAR PLATE 12 HOLE 237.2X,"$5,222.00 "
CONDYLAR PLATE 14 HOLE 237.4X,"$7,657.00 "
CONDYLAR PLATE 9 HOLE 237.9X,"$4,828.00 "
CONJUGATED ESTROGENS 25MG,$439.69 
CONJUGATED ESTROGENS VAGINAL,$422.94 
CONN CATH SHUNT 3WAY ALL MALE 20033,"$1,530.00 "
CONN EBI ARRAY ALL SZ 946XX,"$7,753.50 "
CONN TUBING CUT14.0-30-ST,$80.50 
CONN Y W/CLAVE,$19.50 
CONNECTOR TITANIUM,"$1,280.50 "
"CONNECTOR, INTRATHECAL PROXIMAL 8596","$2,924.00 "
"CONNECTOR, TEGO (D1000)",$41.00 
"CONNECTOR, UNIV Y",$19.50 
"CONNECTORS, ALL",$19.50 
CONTRAST OMNIPAQUE 350MG 100ML,$518.50 
COOK INTRODUCER,$385.00 
COOK SNARE STENT RETRIEVER GU G46191,$968.50 
CORD DISP ACTIVE,$163.00 
CORD IRRIGATING BIPOLAR US352,$224.50 
COREG 25MG TABLET,$10.72 
CORNEA SPLIT THICKNESS HALF MOON C0301AL,"$2,672.50 "
CORONARY CARE,"$3,812.00 "
CORTENEMA 60 CC.,$33.44 
CORTEX 4.5 (214.8XX),$169.50 
COSOPT OPTH SOL 5ML,$334.55 
COSYNTROPIN .25MG,$727.41 
COTTONOIDS PKG,$50.00 
COUMADIN 3MG TAB (PYXIS),$4.62 
COUMADIN 4MG,$5.13 
COUPLER COMPACT PN/ROD 5/3-5 4940-1-0X0,"$2,652.50 "
COVER NEOPROBE 610-844,$40.00 
"COVER,SITE RITE PROBE 48 INCH 9001C0197",$141.50 
COZAAR 100 MG TABLET,$14.34 
CPAP PRONGS,$63.00 
CR-6 MIN WALK TEST,$240.50 
CR-CHF EXERCISE (PER MONTH),$79.00 
CREATURE COMFORTS 12X12 MAGGOT DRESSING,$168.99 
CREATURE COMFORTS 24X24 MAGGOT DRESSING,$408.80 
"CREON 12,000 UNITS CAPSULE",$10.00 
"CREON 24,000 UNITS CAPSULE",$18.27 
CREON 3000 DR CAPSULE,$6.86 
CREON 6000 UNITS CAPSULE,$5.33 
CRESTOR 10MG TABLET,$18.07 
CRESTOR 20MG TABLET,$18.07 
CRESTOR 40MG TABLET,$17.17 
CRESTOR 5MG TABLET,$18.07 
CR-EXERCISE W/MONITORING,$191.00 
CRITIC AID CLEAR ANTIFUNGAL CREAM,$39.50 
CRITIC AID CLEAR CREAM,$45.00 
CROFAB VIAL,"$15,390.65 "
CROMOLYN NASAL SPRAY,$82.47 
CR-PATIENT EDUCATION INPATIENT,$87.00 
CSS-OXYGEN PER HOUR,$21.00 
CSS-ROUTINE VENIPUNCTURE,$18.00 
"CSS-TRANSFUSION,BLOOD/COMPONENT 1 BAG",$542.50 
CT BILAT LOWER EXTREMITIES W/O CONTRAST,"$3,777.50 "
"CT-3 D RECONSTRUCT,/W INDEP WORKSTATION",$926.00 
CT-3 PHASE LIVER W/WO CONTRAST,"$2,434.50 "
CT-3-PHASE LIVER W/WO CONTRAST,"$2,434.50 "
CT-ABD & PELVIS; W CONTRAST,"$4,855.00 "
CT-ABD & PELVIS; WO CONTRAST,"$2,086.50 "
CT-ABD & PELVIS; WO IN REGION & W IN REG,"$5,053.50 "
CT-ABDOMEN W & WO CONTR,"$2,434.50 "
CT-ABDOMEN W & WO CONTRAST,"$2,434.50 "
CT-ABDOMINAL PARACENTESIS W/IMAG GUID,"$1,654.00 "
CT-ABDOMINAL W/CONTR,"$2,321.50 "
CT-ABDOMINAL W/CONTRAST,"$2,321.50 "
CT-ABDOMINAL W/O CONTR,"$1,287.50 "
CT-ABDOMINAL W/O CONTRAST,"$1,287.50 "
"CT-ABLATION, ONE OR MORE LIVER TUMORS","$7,558.00 "
CT-ANES AGNT; SUPERIOR HYPOG PLEXUS,"$1,156.50 "
CT-ANGIO ABD AORTA & BILAT ILIAC/FEM LOW,"$3,317.00 "
CT-ANGIO ABDOMEN W/WO CONTR,"$2,978.50 "
CT-ANGIO ABDOMEN W/WO CONTRAST,"$2,978.50 "
"CT-ANGIO BIAT LOWER EXTREM,W/WO CONTRAST","$5,719.50 "
CT-ANGIO CHEST W/WO CONTR,"$3,206.50 "
CT-ANGIO CHEST W/WO CONTRAST,"$3,206.50 "
CT-ANGIO HEAD W/WO CONTR,"$2,958.00 "
CT-ANGIO HEAD W/WO CONTRAST,"$2,958.00 "
CT-ANGIO HEART W/3D IMAGE,"$1,938.50 "
"CT-ANGIO LOWER EXTREM W/WO CONTRAS,RIGHT","$3,133.00 "
"CT-ANGIO LOWER EXTREM W/WO CONTRAST,LEFT","$3,133.00 "
CT-ANGIO NECK W/WO CONTR,"$2,958.00 "
CT-ANGIO NECK W/WO CONTRAST,"$2,958.00 "
CT-ANGIO PELVIS W&WO CONTRAST,"$2,935.00 "
CT-ANGIO PELVIS W/WO CONTRAST,"$2,935.00 "
"CT-ANGIO UPPER EXTREM W/WO CONTRAS,RIGHT","$3,133.00 "
"CT-ANGIO UPPER EXTREM W/WO CONTRAST,LEFT","$3,133.00 "
"CT-ANGIO UPPER EXTREM W/WO CONTRAST,LT","$3,133.00 "
"CT-ANGIO UPPER EXTREM W/WO CONTRAST,RT","$3,133.00 "
CT-BILAT LOWER EXTREMITY /W CONTRAST,"$4,122.50 "
CT-BILATERAL UPPER EXTREMITY W/O CONTRAS,"$3,777.50 "
"CT-BIOPSY,ABD/RETROPERITONEAL MASS,NEEDL","$1,919.50 "
"CT-BIOPSY,LUNG/MEDIASTINUM,PERCUT NEEDLE","$1,919.50 "
CT-BONE CRYOABLATION,"$7,558.00 "
CT-BONE MARROW ASPIRATION & BX SAME SITE,"$1,137.00 "
CT-BONE MARROW BIOPSY,"$2,596.00 "
CT-BX LIVER NEEDLE; PERCUT,"$1,919.50 "
CT-BX LIVER/ABLATION W/ MAJOR PROCEDURE,$561.00 
"CT-BX RENAL,PERCUT BY TORCAR/NEEDLE","$2,596.00 "
CT-BX/EXC LYMPH NODES;BY NEEDLE SUPERF,"$1,919.50 "
CT-CATH DRAIN 8FR/10FR 25CM 27-13X,$684.00 
CT-CATH DRAIN ABCESSION 12FX30CM 5327000,$617.00 
CT-CATH-IV DIFFUSICS 38359X,$47.00 
CT-CERVICAL SPINE W/CONTR,"$2,417.50 "
CT-CERVICAL SPINE W/CONTRAST,"$2,417.50 "
CT-CERVICAL SPINE W/O CONTR,"$2,321.50 "
CT-CERVICAL SPINE W/O CONTRAST,"$2,321.50 "
CT-CERVICAL SPINE W/WO CONTR,"$2,646.50 "
CT-CHEST TUBE INSERTION,"$1,792.50 "
CT-CHEST W/CONTR,"$2,213.50 "
CT-CHEST W/CONTRAST,"$2,213.50 "
CT-CHEST W/O CONTR,"$2,185.50 "
CT-CHEST W/O CONTRAST,"$2,185.50 "
CT-CHEST W/WO CONTRAST,"$2,227.00 "
CT-CT GUIDANCE FOR RF ABLATION,$535.50 
"CT-CT GUIDED, FNA","$1,005.00 "
CT-CTA ABDOMEN & PELVIS,"$5,913.50 "
CT-DISC ASPIRATION(OTHER THAN FNA),"$1,729.00 "
CT-DISC BIOPSY,$411.00 
"CT-DRAIN, TRU-CLOSE SUC 500ML W/D TCS-50",$236.00 
CT-EXCHANGE CATHETER FOR ABSCESS DRAINAG,"$2,358.50 "
"CT-FIDUCIAL MARKER ABD,PELVIC,RETROPERIT","$1,894.00 "
