Service Area|Px Code|Procedure Description|Default Rev Code|CPT(R)/HCPCS Code|Default Mod|Fee Schedule Group Name|Unit Price
WS SERVICE AREA|50010016|HC URETERAL STENT INTERNAL REMOVAL PERC|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50384||WS HB DEFAULT|19,362.00
WS SERVICE AREA|50010017|HC TRANSNEPHRIC URETERAL STENT INT/EXT CHANGE W FL|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50387||WS HB DEFAULT|9,688.00
WS SERVICE AREA|50010018|HC NEPHROSTOMY TUBE REMOVAL W FL|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50389||WS HB DEFAULT|4,754.00
WS SERVICE AREA|50010019|HC RENAL/PELVIS CYST NEEDLE INJ/ASP PERC|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|50390||WS HB DEFAULT|4,018.00
WS SERVICE AREA|50010023|HC RENAL PELVIS CATH INTO DRAIN AND/OR INJ PERC|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50392||WS HB DEFAULT|6,220.00
WS SERVICE AREA|50010025|HC URETERAL CATH/STENT INTRO THRU RENAL PELVIS DRAIN &OR INJ PERC|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50393||WS HB DEFAULT|7,429.00
WS SERVICE AREA|50010026|HC PYELOGRAM/NEPHROSTOGRAM ANTEGRADE INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50394||WS HB DEFAULT|2,050.00
WS SERVICE AREA|50010028|HC RENAL PELVIC URETER INTRO GUIDE|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50395||WS HB DEFAULT|3,992.00
WS SERVICE AREA|50010029|HC NEPHROSTOMY OR PYELOSTOMY TUBE CHANGE|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50398||WS HB DEFAULT|3,222.00
WS SERVICE AREA|50010030|HC RENAL LITHOTRIPSY|EXTRA-CORPOREAL SHOCK WAVE THERAPY (FORMERLY LITHOTRIPSY) - GENERAL CLASSIFICATION [0790]|50590||WS HB DEFAULT|57,317.00
WS SERVICE AREA|50010031|HC RENAL ABLATION UNILATERAL|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|50592||WS HB DEFAULT|6,224.00
WS SERVICE AREA|50010032|HC URETEROGRAPHY/PYELOGRAPHY INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50684||WS HB DEFAULT|327.00
WS SERVICE AREA|50010033|HC URETEROSTOMY TUBE/STENT CHANGE|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50688||WS HB DEFAULT|1,022.00
WS SERVICE AREA|50010034|HC URETEROPYELOGRAPHY/ILEAL CONDUIT INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|50690||WS HB DEFAULT|1,107.00
WS SERVICE AREA|50010035|HC URETEROPYELOGRAPHY/ILEAL CONDUIT INJ|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|50690||WS HB DEFAULT|1,107.00
WS SERVICE AREA|50010036|HC BLADDER ASPIRATION W-SUPRACATH|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|51102||WS HB DEFAULT|3,659.00
WS SERVICE AREA|50010038|HC CYSTOGRAM OR VOIDING URETHROCYSTGRAM INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|51600||WS HB DEFAULT|1,328.00
WS SERVICE AREA|50010039|HC CYSTOGRAM OR VOIDING URETHROCYSTGRAM INJ|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|51600||WS HB DEFAULT|1,328.00
WS SERVICE AREA|50010041|HC URETHROCYSTOGRAM RETROGRADE INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|51610||WS HB DEFAULT|1,226.00
WS SERVICE AREA|50010043|HC BLADDER IRRIGATION SIMPLE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|51700||WS HB DEFAULT|1,090.00
WS SERVICE AREA|50010044|HC INSERTION STRAIGHT CATH BLADDER|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|51701||WS HB DEFAULT|381.00
WS SERVICE AREA|50010045|HC INSERTION FOLEY CATH BLADDER|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|51702||WS HB DEFAULT|381.00
WS SERVICE AREA|50010046|HC CATHETERIZATION URETHRA COMPLEX|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|51703||WS HB DEFAULT|608.00
WS SERVICE AREA|50010047|HC RENAL CYST ABLATION W ALCOHOL PERC|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|53899||WS HB DEFAULT|3,539.00
WS SERVICE AREA|50010048|HC CIRCUMCISION|LABOR ROOM/DELIVERY - CIRCUMCISION [0723]|54150||WS HB DEFAULT|1,813.00
WS SERVICE AREA|50010049|HC IRRIGATION CORP CAVERN PRIAPISM|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|54220||WS HB DEFAULT|763.00
WS SERVICE AREA|50010050|HC I&D SCROTUM|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|55100||WS HB DEFAULT|7,297.00
WS SERVICE AREA|50010051|HC VASOTOMY FOR VASOGRAM UNILATERAL OR BILATERAL|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|55300||WS HB DEFAULT|1,315.00
WS SERVICE AREA|50010052|HC PROSTATE BIOPSY|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|55700||WS HB DEFAULT|2,389.00
WS SERVICE AREA|50010053|HC FIDUCIAL MRKR PLACEMENT PROSTATE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|55876||WS HB DEFAULT|1,643.00
WS SERVICE AREA|50010054|HC I&D VULVA/PERINEAL ABCESS|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|56405||WS HB DEFAULT|1,741.00
WS SERVICE AREA|50010055|HC I&D BARTHOLIN CYST|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|56420||WS HB DEFAULT|827.00
WS SERVICE AREA|50010057|HC INSERT VAG BRACHYTX DEVICE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|57156||WS HB DEFAULT|1,316.00
WS SERVICE AREA|50010058|HC INTRAUTERINE DEVICE REMOVAL|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|58301||WS HB DEFAULT|865.00
WS SERVICE AREA|50010060|HC HYSTEROSALPINGOGRAM CATH INTRO W/SALINE OR CST|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|58340||WS HB DEFAULT|1,233.00
WS SERVICE AREA|50010061|HC TRANSCERVICAL INTRO FT CATH W/WO HYSTEROSALPINGOGRAM|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|58345||WS HB DEFAULT|6,552.00
WS SERVICE AREA|50010063|HC HYSTEROSCOPY BILAT W-IMPLANT|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|58565||WS HB DEFAULT|11,847.00
WS SERVICE AREA|50010064|HC OCCLUSION FALLOPIAN TUBE(S) BY DEVICE|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|58615||WS HB DEFAULT|3,795.00
WS SERVICE AREA|50010065|HC LAPAROSCOPY OCCLUSION OVIDUCTS BY DEVICE|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|58671||WS HB DEFAULT|6,673.00
WS SERVICE AREA|50010067|HC PELVIC ABSCESS DRAIN PERC|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|58823||WS HB DEFAULT|2,324.00
WS SERVICE AREA|50010069|HC AMNIOCENTESIS DIAGNOSTIC ANY METHOD|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|59000||WS HB DEFAULT|2,005.00
WS SERVICE AREA|70020720|HC AMNIOTIC FLUID REDUCTION|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|59001||WS HB DEFAULT|1,779.00
WS SERVICE AREA|50010071|HC LD OXYTOCIN STRESS|OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920]|59020||WS HB DEFAULT|1,068.00
WS SERVICE AREA|50010072|HC LD NON-STRESS TEST|OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920]|59025||WS HB DEFAULT|1,461.00
WS SERVICE AREA|70020719|HC FETAL FLUID DRAINAGE|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|59074||WS HB DEFAULT|807.00
WS SERVICE AREA|50010074|HC DELIVERY VAGINAL|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|59409||WS HB DEFAULT|6,515.00
WS SERVICE AREA|50010076|HC CYSTOTOMY TUBE CHANGE SIMPLE|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|51705||WS HB DEFAULT|1,090.00
WS SERVICE AREA|50010078|HC CYSTOTOMY TUBE CHANGE COMPLEX|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|51710||WS HB DEFAULT|4,201.00
WS SERVICE AREA|50010079|HC BLADDER INSTILLATION OF CHEMO|RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331]|51720||WS HB DEFAULT|880.00
WS SERVICE AREA|50010080|HC BLADDERSCAN|OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920]|51798||WS HB DEFAULT|381.00
WS SERVICE AREA|50010082|HC INJECTION CORP CAVERN PRIAPISM|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|54235||WS HB DEFAULT|763.00
WS SERVICE AREA|70020716|HC AMNIOCENTESIS DIAGNOSTIC|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|59000||WS HB DEFAULT|1,669.00
WS SERVICE AREA|60010012|HC THYROID NEEDLE BIOPSY PERC|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|60100||WS HB DEFAULT|1,704.00
WS SERVICE AREA|60010014|HC THYROID CYST ASP AND/OR INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|60300||WS HB DEFAULT|1,911.00
WS SERVICE AREA|60010017|HC MYELOGRAM C1-C2 PUNCTURE W/INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|61055||WS HB DEFAULT|1,618.00
WS SERVICE AREA|60010018|HC CRANIAL ARTERIAL TEMP BALLOON OCCL TEST|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|61623||WS HB DEFAULT|4,082.00
WS SERVICE AREA|60010019|HC INPATIENT TRANSCATH OCCLUSION CNS/EMBO|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|61624||WS HB DEFAULT|17,668.00
WS SERVICE AREA|60010020|HC TRANSCATH OCCLUSION HEAD/NECK NON-CNS EMBO|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|61626||WS HB DEFAULT|12,284.00
WS SERVICE AREA|60010021|HC INTERDISCAL OR PARAVERTEBRAL DX ASP PERC|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|62267||WS HB DEFAULT|1,414.00
WS SERVICE AREA|60010022|HC SPINAL CORD NEEDLE BIOPSY PERC|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|62269||WS HB DEFAULT|5,053.00
WS SERVICE AREA|60010023|HC SPINAL PUNCTURE LUMBAR DIAGNOSTIC|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|62270||WS HB DEFAULT|2,119.00
WS SERVICE AREA|60010027|HC SPINAL PUNCTURE  THERAPEUTIC BY NDL|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|62272||WS HB DEFAULT|1,322.00
WS SERVICE AREA|60010029|HC EPIDURAL BLOOD PATCH INJ|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|62273||WS HB DEFAULT|2,299.00
WS SERVICE AREA|60010036|HC MYELOGRAM INJ SPINAL/LUMBAR|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|62284||WS HB DEFAULT|3,519.00
WS SERVICE AREA|60010041|HC DISKOGRAM LUMBAR INJ EA LEVEL|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|62290||WS HB DEFAULT|1,334.00
WS SERVICE AREA|60010042|HC LUMBAR OR SACRAL SPINE INJ|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|62311||WS HB DEFAULT|3,891.00
WS SERVICE AREA|60010043|HC INJ TRIGEMINAL NERVE/DIV/BRANCH|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|64400||WS HB DEFAULT|1,444.00
WS SERVICE AREA|60010044|HC INJ/BLOCK PERIPH NERVE/BRANCH|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|64450||WS HB DEFAULT|2,119.00
WS SERVICE AREA|60010046|HC PARAVERTEBRAL FACET JOINT C/T INJ 2ND LEVEL W GUIDANCE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64491||WS HB DEFAULT|1,392.00
WS SERVICE AREA|60010048|HC PARAVERTEBRAL FACET JOINT C/T INJ 3RD+ LEVEL W GUIDANCE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64492||WS HB DEFAULT|791.00
WS SERVICE AREA|60010050|HC PARAVERTEBRAL FACET JOINT C/T INJ 1 LEVEL W GUIDANCE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64490||WS HB DEFAULT|3,146.00
WS SERVICE AREA|60010051|HC PARAVERTEBRAL FACET JOINT L/S INJ 1 LEVEL W GUIDANCE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64493||WS HB DEFAULT|3,146.00
WS SERVICE AREA|60010053|HC PARAVERTEBRAL FACET JOINT L/S INJ 2ND LEVEL W GUIDANCE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64494||WS HB DEFAULT|1,392.00
WS SERVICE AREA|60010055|HC PARAVERTEBRAL FACET JOINT L/S INJ 3RD+ LEVEL W GUIDANCE|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64495||WS HB DEFAULT|1,392.00
WS SERVICE AREA|60010057|HC CHEMODENERV SALIVARY GLANDS BIL|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|64611||WS HB DEFAULT|899.00
WS SERVICE AREA|60010058|HC CELIAC PLEXUS DESTRUCT NEURO AGENT INJ|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64680||WS HB DEFAULT|4,088.00
WS SERVICE AREA|60010059|HC NERVOUS SYSTEM BIOPSY UNLISTED|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|64999||WS HB DEFAULT|2,583.00
WS SERVICE AREA|60010060|HC FB REMOVE EYE SUPERFICIAL|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|65205||WS HB DEFAULT|545.00
WS SERVICE AREA|60010061|HC FB REMOVE EYE EMBEDDED|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|65210||WS HB DEFAULT|545.00
WS SERVICE AREA|60010062|HC FB REMOVE CORNEA W/O LAMP|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|65220||WS HB DEFAULT|545.00
WS SERVICE AREA|60010063|HC FB REMOVE CORNEA W LAMP|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|65222||WS HB DEFAULT|545.00
WS SERVICE AREA|60010064|HC YAG LASER PROCEDURE|OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360]|66821||WS HB DEFAULT|1,982.00
WS SERVICE AREA|60010065|HC DRAIN ABSCESS EYELID|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|67700||WS HB DEFAULT|1,831.00
WS SERVICE AREA|60010066|HC FB REMOVE EYELID EMBEDDED|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|67938||WS HB DEFAULT|1,251.00
WS SERVICE AREA|60010067|HC DRAIN ABSCESS EAR SIMP|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|69000||WS HB DEFAULT|822.00
WS SERVICE AREA|60010068|HC DRAIN ABSCESS EAR COMP|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|69005||WS HB DEFAULT|11,227.00
WS SERVICE AREA|60010069|HC I&D AUDITORY CANAL EXTERNAL|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|69020||WS HB DEFAULT|822.00
WS SERVICE AREA|80081415|HC NON TLC DEVICES DRUG SCREENS|LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310]|80300||WS HB DEFAULT|571.00
WS SERVICE AREA|60010070|HC FB REMOVE EAR|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|69200||WS HB DEFAULT|381.00
WS SERVICE AREA|60010071|HC IRRIGATION EAR BI/UNI LAT- MD|EMERGENCY ROOM - GENERAL CLASSIFICATION [0450]|69210||WS HB DEFAULT|381.00
WS SERVICE AREA|60010072|HC TENS APPLICATION PHYSICAL THERAPY|PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420]|64550|GP|WS HB DEFAULT|282.00
WS SERVICE AREA|60010073|HC TENS APPLICATION OCCUPATIONAL THERAPY|OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430]|64550|GO|WS HB DEFAULT|282.00
WS SERVICE AREA|70300076|HC MR ANGIO UPPER EXTREMITY W+W/O CONTRAST|MAGNETIC RESONANCE TECHNOLOGY (MRT) - MRA - OTHER [0618]|C8936||WS HB DEFAULT|2,912.00
WS SERVICE AREA|70010033|HC PLACEMENT OCCLUSIVE DEVICE VEIN OR ARTERY|CARDIOLOGY - GENERAL CLASSIFICATION [0480]|G0269||WS HB DEFAULT|1,794.00
WS SERVICE AREA|70010055|HC CT PAIN MANAGEMENT|OPERATING ROOM SERVICES - MINOR SURGERY [0361]|||WS HB DEFAULT|3,744.00
WS SERVICE AREA|70600022|HC MAMMO DIAGNOSTIC DIGITAL AUG BILAT|OTHER IMAGING SERVICES - DIAGNOSTIC MAMMOGRAPHY [0401]|77066||WS HB DEFAULT|1,140.00
WS SERVICE AREA|70600027|HC MAMMO DIAGNOSTIC DIGITAL AUG UNI|OTHER IMAGING SERVICES - DIAGNOSTIC MAMMOGRAPHY [0401]|77065||WS HB DEFAULT|828.00
WS SERVICE AREA|70600023|HC MAMMO DIAGNOSTIC DIGITAL BILAT|OTHER IMAGING SERVICES - DIAGNOSTIC MAMMOGRAPHY [0401]|77066||WS HB DEFAULT|905.00
WS SERVICE AREA|70600028|HC MAMMO DIAGNOSTIC DIGITAL UNI|OTHER IMAGING SERVICES - DIAGNOSTIC MAMMOGRAPHY [0401]|77065||WS HB DEFAULT|765.00
WS SERVICE AREA|70600016|HC MAMMO SCREENING DIGITAL AUG UNI|OTHER IMAGING SERVICES - SCREENING MAMMOGRAPHY [0403]|77067|52|WS HB DEFAULT|784.00
WS SERVICE AREA|70600019|HC MAMMO SCREENING DIGITAL BILAT|OTHER IMAGING SERVICES - SCREENING MAMMOGRAPHY [0403]|77067||WS HB DEFAULT|807.00
WS SERVICE AREA|70600017|HC MAMMO SCREENING DIGITAL UNI|OTHER IMAGING SERVICES - SCREENING MAMMOGRAPHY [0403]|77067|52|WS HB DEFAULT|760.00
WS SERVICE AREA|70020695|HC CT FIDUCIAL MARKER PLACEMENT OTHER|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|C9728||WS HB DEFAULT|2,832.00
WS SERVICE AREA|70010077|HC BONE MARROW ASPIRATE & BIOPSY|SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]|G0364||WS HB DEFAULT|2,221.00
WS SERVICE AREA|70020010|HC FL MYELOGRAM POSTERIOR FOSSA *|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|70010||WS HB DEFAULT|1,515.00
WS SERVICE AREA|70020011|HC MYELOGRAM POSTERIOR FOSSA|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|70010||WS HB DEFAULT|1,515.00
WS SERVICE AREA|70020173|HC ARTHROGRAPHY HIP WITH FLUORO|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|73525||WS HB DEFAULT|732.00
WS SERVICE AREA|70100080|HC XR FEMUR 1VW REDUCED 52|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|73550||WS HB DEFAULT|760.00
WS SERVICE AREA|70020216|HC PERITONEOGRAM|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74190||WS HB DEFAULT|339.00
WS SERVICE AREA|70020225|HC ABSCESS/FISTULA/SINUS TRACT STUDY|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|76080||WS HB DEFAULT|854.00
WS SERVICE AREA|70020234|HC CHOLANGIOGRAPHY EXISTING T-TUBE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74305||WS HB DEFAULT|563.00
WS SERVICE AREA|70020235|HC CHOLANGIOGRAHY PERC TRANSHEPATIC|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74320||WS HB DEFAULT|1,605.00
WS SERVICE AREA|70020236|HC BILIARY STONE REMOVAL VIA T-TUBE/BASKET/SNARE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74327||WS HB DEFAULT|1,374.00
WS SERVICE AREA|70020239|HC TRANSHEPATIC DILATION OF BILIARY DUCT STRICTURE W-W/O STENT PERCU|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74363||WS HB DEFAULT|2,270.00
WS SERVICE AREA|70020247|HC UROGRAPHY ANTEGRADE PYELOGRAM/NEPHROSTOGRAM/LOOPOGRAM|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74425||WS HB DEFAULT|1,008.00
WS SERVICE AREA|70020250|HC CYSTOGRAPHY 3+VW|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74430||WS HB DEFAULT|528.00
WS SERVICE AREA|70020253|HC URETHROCYSTOGRAPHY RETROGRADE S&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74450||WS HB DEFAULT|522.00
WS SERVICE AREA|70020255|HC RENAL CYST STUDY TRANSLUMBAR CONTRAST|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74470||WS HB DEFAULT|722.00
WS SERVICE AREA|70020256|HC VL NEPHROSTOMY PERCUTANEOUS|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74475||WS HB DEFAULT|2,452.00
WS SERVICE AREA|70020257|HC NEPHROSTOMY PERCUTANEOUS W STENT|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74480||WS HB DEFAULT|2,402.00
WS SERVICE AREA|70020258|HC DILITATION OF URETER(S) OR URETHRA|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74485||WS HB DEFAULT|1,361.00
WS SERVICE AREA|70020269|HC HYSTEROSALPINGOGRAPHY|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74740||WS HB DEFAULT|662.00
WS SERVICE AREA|70020270|HC TRANSCERVICAL CATH FALLOPIAN TUBE/ RECANALIZATION|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74742||WS HB DEFAULT|1,255.00
WS SERVICE AREA|70020278|HC AORTAGRAPHY THORACIC BY SERIALOGRAPHY CONTRAST|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75605||WS HB DEFAULT|3,195.00
WS SERVICE AREA|70020279|HC AORTOGRAPHY ABDOMINAL BY SERIALOGRAPHY|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75625||WS HB DEFAULT|3,933.00
WS SERVICE AREA|70020281|HC AORTOGRAPHY ABDOMINAL +BILAT ILIOFEMORAL LOWER EXT W-RUN OFF|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75630||WS HB DEFAULT|3,722.00
WS SERVICE AREA|70020286|HC ANGIOGRAPHY BRACHIAL RETROGRADE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75658||WS HB DEFAULT|3,200.00
WS SERVICE AREA|70020287|HC VL US SOFT TISSUE HEAD & NECK/THYROID PARATHYROID|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|76536||WS HB DEFAULT|1,345.00
WS SERVICE AREA|70020300|HC ANGIOGRAPHY SPINAL SELECTIVE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75705||WS HB DEFAULT|2,857.00
WS SERVICE AREA|70020301|HC ANGIOGRAPHY EXTREMITY UNILATERAL|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75710||WS HB DEFAULT|2,940.00
WS SERVICE AREA|70020303|HC ANGIOGRAPHY EXTREMITY BILATERAL|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75716||WS HB DEFAULT|3,810.00
WS SERVICE AREA|70020305|HC ANGIOGRAPHY VISCERAL SELECTIVE OR SUPRA W-W/O FLUSH AORTOGRAM|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75726||WS HB DEFAULT|3,523.00
WS SERVICE AREA|70020306|HC ANGIOGRAPHY ADRENAL UNILATAL SELECTIVE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75731||WS HB DEFAULT|3,675.00
WS SERVICE AREA|70020307|HC ANGIOGRAPHY ADRENAL BILATAL SELECTIVE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75733||WS HB DEFAULT|3,879.00
WS SERVICE AREA|70020308|HC ANGIOGRAPHY PELVIC SELECTIVE-SUPRASELECTIVE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75736||WS HB DEFAULT|3,421.00
WS SERVICE AREA|70020310|HC ANGIOGRAPHY PULMONARY UNILATAL SELECTIVE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75741||WS HB DEFAULT|4,358.00
WS SERVICE AREA|70020312|HC ANGIOGRAPHY PULMONARY BILATAL SELECTIVE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75743||WS HB DEFAULT|5,059.00
WS SERVICE AREA|70020314|HC ANGIOGRAPHY PULMONARY NONSELECTIVE CATH OR VENOUS INJ|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75746||WS HB DEFAULT|3,189.00
WS SERVICE AREA|70020316|HC ANGIOGRAPHY INTERNAL MAMMARY|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75756||WS HB DEFAULT|3,188.00
WS SERVICE AREA|70020317|HC ANGIOGRAPHY SELECTIVE EA ADDITIONAL VESSEL|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75774||WS HB DEFAULT|2,950.00
WS SERVICE AREA|70020319|HC ANGIOGRAPHY AV EXISTING SHUNT/CATH WITH CONTRAST|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75791||WS HB DEFAULT|544.00
