Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMICAL CAUTERY, TISSUE",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],166
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMICAL CAUTERY, TISSUE PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],166
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMO - PLEURAL CAV W THORAC,ONCOLOGY - GENERAL CLASSIFICATION [0280],208
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO ADMIN IV INF, TO 1 HR;INIT PBC",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - IV [0335],475
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMO ADMIN IV PUSH INITIAL,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],243
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO ADMIN IV PUSH, EA ADD DR PBC",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],137
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO ADMIN NONHORM ANTINEO,SC PBC",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],166
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO ADMIN; INIT PRLG CHMO,P PBC",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - IV [0335],324
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMO ADMIN;EACH ADDL SEQUENTI PBC,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - IV [0335],146
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMO COOLING CAP MEDCOST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],"1,005.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMO HORMON ANTINEOPL SQ/IM I,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],73
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMO HORMON ANTINEOPL SQ/IM I PBC,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],73
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO INTRALESIONAL, UP TO 7 PBC",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],35
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMO IV INFUSION EA. ADDITION,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - IV [0335],270
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO IV INFUSION, EA ADD HR",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - IV [0335],97
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO IV INFUSION, EA ADD HR PBC",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - IV [0335],97
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO IV INFUSION, FIRST HOUR <=1 PBC",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - IV [0335],475
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHEMO, ANTINEOPL, SQ/IM INJ",RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],155
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMOTHERAPY COOLING CAP-CASH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],347
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEMOTHERAPY INJECTION PBC,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - INJECTED [0331],133
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST 1 VIEW PA OR AP,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],166
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST 2 VIEWS AP/PA & LAT,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],206
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST DECUBITUS VIEW,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],200
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST TUBE INSERTION,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],400
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST W/APICAL LORDOTIC VIEW 3 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],248
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST WALL MANIPULATION,RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],141
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST WALL MNPLTN INITIAL TX,RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],37
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST WITH FLOUROSCOPY 2 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],135
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHEST/ ABDOMEN COMBINED,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],164
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHG PHYS BLD BANK CONSULT,XFUSN RX",LABORATORY - GENERAL CLASSIFICATION [0300],158
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA AMPLIFICATION (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],84
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA CULTURE SOURCE,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],270
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHLAMYDIA CULTURE, TYPING",LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],23
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA DNA AMP PROBE-RECTAL,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],100
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA PNEUMONIAE IGG/IGA-LGV (BEAKER),LABORATORY - IMMUNOLOGY [0302],145
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA PNEUMONIAE IGM-LGV(BEAKER),LABORATORY - IMMUNOLOGY [0302],35
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA PNEUMONIAE PANEL,LABORATORY - GENERAL CLASSIFICATION [0300],295
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA PNEUMONIAE TARGET (BEAKER),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],34
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Chlamydia PSITTACI AB (IGGor IGA)(Beaker),LABORATORY - IMMUNOLOGY [0302],28
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Chlamydia PSITTACI Ab,(IGM)(Beaker)",LABORATORY - IMMUNOLOGY [0302],29
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLAMYDIA TRACHOMATIS AMPLIFIED RNA - CGRNA,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],59
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLORAPREP 10.5ML SPONGE TINTED 100/CA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],10
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CHLORIDE ASSAY, CSF/BF",LABORATORY - CHEMISTRY [0301],11
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHLORIDE URINE RANDOM,LABORATORY - CHEMISTRY [0301],52
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHOLANGIOGRAM OPERATIV,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],410
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHOLANGIOGRAM OR 2ND,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],259
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHOLANGIOGRAM T-TUBE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],939
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHOLECYSTOGRAM 1ST DAY,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],176
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHOLESTEROL ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],163
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHROMATIN (NUCLEOSOMAL) ANTIBODY (SENDOUT),LABORATORY - IMMUNOLOGY [0302],186
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHROMIUM BLOOD,LABORATORY - CHEMISTRY [0301],60
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Chromium, Fluid (Beaker)",LABORATORY - CHEMISTRY [0301],371
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHROMOGRANIN A (SENDOUT) (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300],110
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CHROMOSOME ANALYS ADD KARYOTP,LABORATORY PATHOLOGICAL - CYTOLOGY [0311],82
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CIRCUMCISION PROCEDURE,LABOR ROOM/DELIVERY - CIRCUMCISION [0723],"1,850.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CISTERNOGRAPHY,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],670
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CISTERNOGRAPHY FOR CSF LEAK,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],"1,371.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CITRATE, URINE",LABORATORY - GENERAL CLASSIFICATION [0300],359
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CK ASSAY WITH MB FRACTION,LABORATORY - CHEMISTRY [0301],196
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CK ASSAY WITH MB FRACTION (Beaker),LABORATORY - CHEMISTRY [0301],196
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"C-Kit Mutation Analysis, Cell-Based",LABORATORY - CHEMISTRY [0301],644
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX ANKLE DISLOCATION; WO ANESTH,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],150
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX C HUMERUS FX W MANIP,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],941
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX D PHAL FX FGRR/THMB; W MANIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],373
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX EC HUMERUS FX W MANIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],941
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX FX PHALNX/PHALANG WO MANIP,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],132
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX HUMERUS FX W MANIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],941
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX MC FX SGL; WO MANIP EA BONE,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],137
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX METATARSAL FX; W MANIP,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],259
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX POST HIP DISLOC WO ANESTH,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],150
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX PROX HUMERAL FX; W MANIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,263.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX SHDR DISLOC W NK FX W MANIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],941
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX SHLDR DISL W MANIP; W ANESTH,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,116.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX TRIMALL ANKLE FX; W MANIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],941
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TX ULNAR SHAFT FX; WO MANIP PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],130
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CL TXT OF NASAL BONE FX WOMAN,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],150
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLAVICLE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],160
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLINICAL SWALLOWING EVAL,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],123
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLINICAL SWALLOWING EVAL,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],123
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLINICAL SWALLOWING EVAL,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],142
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLINICAL SWALLOWING EVAL,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],123
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLIP BREAST MARKING DEVICE ULTRA 17GX10CM 5/BX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],225
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLIP MARKER TISS BREAST NDL 17G 10CM W/3MM TITANIUM R,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],225
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLIP RESOLUTION 20EA/BX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],782
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLOBAZAM (ONFI) (SENDOUT) (Beaker),LABORATORY - CHEMISTRY [0301],305
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLOMIMPRAMINE,LABORATORY - CHEMISTRY [0301],100
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLONAZEPAM,LABORATORY - GENERAL CLASSIFICATION [0300],19
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Closed treatment of talus fracture; with manipulation,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],941
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Closed treatment of temporomandibular dislocation; initial or subseque,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],150
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLOSTRIDIUM DIFF EIA,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],69
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLOSURE DEVICE EXOSEAL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],561
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CLOZAPINE (CLOZARIL) (Beaker),LABORATORY - CHEMISTRY [0301],43
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CMV IGM ANITBODY (Beaker),LABORATORY - IMMUNOLOGY [0302],42
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"CMV, IGM-Torch Group, IGM (Beaker)",LABORATORY - IMMUNOLOGY [0302],42
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CMV-PCR (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],422
WAKE FOREST BAPTIST MEDICAL CENTER High Point,CMV-QUANT RT-PCR (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],89
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COBALT BLOOD (BEAKER),LABORATORY - CHEMISTRY [0301],66
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COBAN 2 LITE COMPRESSION SYSTEM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],98
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COBAN COMPRESSION SYSTEM 4 IN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],98
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COBAN WRAP 4 IN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],13
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COCAINE,LABORATORY - CHEMISTRY [0301],158
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COCAINE (GC/MS), URINE (SENDOUT-REFLEX) - LC",LABORATORY - CHEMISTRY [0301],158
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COCAINE,MS,WB/SP RFXß -RFLX - SERUM",LABORATORY - CHEMISTRY [0301],158
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COCCIDIOIDES AB/CMPLMNT FIXATN/IMMUNDIFFSION SERUM (SENDOUT-REFLEX),LABORATORY - IMMUNOLOGY [0302],22
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COCCIDIOIDES ANTIBODY WITH REFLEX, SERUM (SENDOUT)",LABORATORY - IMMUNOLOGY [0302],74
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COCCIDIOIDES ANTIBODY, SERUM (SENDOUT)",LABORATORY - IMMUNOLOGY [0302],28
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COGCOM EVAL - CONTINUED,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],148
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COGCOM EVAL - CONTINUED,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],148
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Cognitive Communicat Eval 1 Hr.,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],230
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COGNITIVE COMMUNICAT EVAL LIMITED PER HR,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],148
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COGNITIVE THERAPY,SPEECH THERAPY - LANGUAGE PATHOLOGY - GENERAL CLASSIFICATION [0440],35
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COGNITIVE-LINGUISTIC EVAL-1 HR,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],148
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOL 35 10MM 7CM RETRACT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,106.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOL 35 12MM 7CM RETRACT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,106.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOL 35 8MM 6CM RETRACTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,106.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOL 35 8MM 7CM RETRACTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,106.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOL ENDOVAS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],126
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOLIZATION,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],346
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOLIZATION  0.018IN 3MM 3CM MICROCOIL NESTER P,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],231
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOLIZATION .018 7 MM  X 8CM NESTER PLATINUM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],252
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOLIZATION .018 7 MM X 4CM NESTER PLATINUM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],252
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COIL EMBOLIZATON .018 7MM X 5C,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],336
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Collagen Cross-Linked N-telopeptides (NTx), Urine(Beaker)",LABORATORY - CHEMISTRY [0301],35
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Collagen Cross-Linked N-Telopeptides(NTx) Urine, Creatinine(Beaker)",LABORATORY - CHEMISTRY [0301],53
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Collagen Type I C-Telopeptide (CTX),LABORATORY - CHEMISTRY [0301],145
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLLAGEN-PLATELET AGGREG. AGNT,LABORATORY - HEMATOLOGY [0305],35
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLLECT BLOOD FROM PICC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],84
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLLECTION OF BLOOD BY VENIPUNCTURE,LABORATORY - GENERAL CLASSIFICATION [0300],17
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLLECTION OF BLOOD FROM PICC PBC,LABORATORY - GENERAL CLASSIFICATION [0300],84
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COLLECTION, CAPILLARY BLOOD",LABORATORY - GENERAL CLASSIFICATION [0300],4
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLLECTOR SHARPS 5.4 QT SMALL CLEAR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],8
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLON BARIUM ENEMA,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],434
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLON DX WITH ANES (A) - 45378,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],"1,421.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Colon w/ regular bx (B) - 45380,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],"1,984.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Colon w/hot bx ( C ) - 45384,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],"1,984.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLONOSCOPY SUBMUCOUS INJ PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],647
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COLONOSCOPY, LESION REMOVAL PBC",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],647
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLONSCOPY W/WO BRUSH WASH,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],"1,919.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COLOR FLOW,CARDIOLOGY - ECHOCARDIOLOGY [0483],266
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMBINED UGI & SM BOWEL,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],431
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMBINED UGI/SM BOWEL W/AIR,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],467
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMP EP EVAL WO A INDUCTION,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"3,433.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPL. URINAL. AUTO W/MICROS (Beaker),LABORATORY - UROLOGY [0307],14
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPLEMENT TOTAL (SENDOUT) (BEAKER),LABORATORY - IMMUNOLOGY [0302],59
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COMPLEX DRAINAGE, WOUND",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,621.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"COMPLEX DRAINAGE, WOUND PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],"1,621.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPNT MOD - IRRADIATION,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",231
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPNT MOD - POOL,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",80
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPNT MOD -IRRAD PED,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",45
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPNT MOD- THAW PLASMA,LABORATORY - GENERAL CLASSIFICATION [0300],11
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPNT MOD-FRZ,LABORATORY - GENERAL CLASSIFICATION [0300],251
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPNT MOD-THAW PLASMA,LABORATORY - GENERAL CLASSIFICATION [0300],54
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPREHENSIVE METABOLIC (Beaker),LABORATORY - CHEMISTRY [0301],200
WAKE FOREST BAPTIST MEDICAL CENTER High Point,COMPRILAN COMPRESS BAND 3.1X16.4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],53
