Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/30 HELIX AXIUM PLATINUM COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,085.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/30/135 FOXCROSS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/30/135 PRECISE RX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,097.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/30-3D AXIUM MICRO PGLA COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,542.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/30-3D AXIUM PLATINUM COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,085.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/30-HELIX AXIUM MICRO PGLA CO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,472.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/38/120 I CAST STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,309.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/39/80 GENESIS STENT (IMPLANT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,255.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4 STERLING BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],479.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.0 APEX RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.0 NC TREK OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],296
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.0 PROMUS ELEMENT MR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,168.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.0 QUANTUM APEX OTW BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.0 QUANTUM APEX RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.0 Xience Xpedition Rx,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,003.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.5 NC TREK OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],296
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.5 QUANTUM APEX OTW BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4.5 QUANTUM APEX RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/4/75 CONQUEST BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],360.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/40 FLUENCY STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,834.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/40 LUMINEXX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,917.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/40/120 SMART CONTROL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,395.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/40/135 FOXCROSS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/40/135 PRECISE RX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,029.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/40/80 SMART CONTROL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,248.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/45 MAC LOC DRAINAGE CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],199
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/5.0 NC TREK OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],296
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/5.0 QUANTUM APEX OTW BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/5.0 QUANTUM APEX RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/60 FLUENCY STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,834.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/60 LUMINEXX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,917.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/60/120 SMART CONTROL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,395.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/60/80 SMART CONTROL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,085.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/80 FLUENCY STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,104.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8/80/80 SMART CONTROL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,248.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80/15 TRELLIS DEVICE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,901.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80/3.0 ARMADA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],457.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80/30 TRELLIS DEVICE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,901.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80/4.0 ARMADA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],457.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80CM AMPLATZ WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],54
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80cm Arrow flex with side arm sheath,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],224
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80CM ROSEN WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],21
WAKE FOREST BAPTIST MEDICAL CENTER Davie,80CM SAFE-T J WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],30
WAKE FOREST BAPTIST MEDICAL CENTER Davie,84in x 110in Proxima Femoral Angiography Drape with Two Clear Panels,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],10
WAKE FOREST BAPTIST MEDICAL CENTER Davie,85 CM BALL TIP STYLET,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],11
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8-9-10 Cre Balloon,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],409.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"89cm Transseptal Needle, BRK-1 XS Series",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],354.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F .086 LCB SH WISEGUIDE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F .086 RCB SH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 100CM HOCKEY STICK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],88
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 100DL WDG CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],203
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 1SP PORT (IMPLANTABLE),MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],608.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 24CM SHEATH ARROW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],88
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 45/60 AMPLATZER DELIVERY SY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],928.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 45/80 AMPLATZER DELIVERY SY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],617.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 4CM PINNACLE HI-FLOW SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],301
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F 90CM IM CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F AL.75,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],81
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F AL1--90CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],81
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F ANGIOSEAL VIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],378.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F APDL DRAINAGE CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],143
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F APDL TT FLEXIMA TUBE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],666.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F CRITICAL CARE SLEEVE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],16
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F DRAINAGE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],143
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F EBU 3.5--90CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],81
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F FLEX NEPHCATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],143
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F GC .086 MP1SH SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F GC .086 MP2SH SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F GUIDELINER CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],711.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F IMASH--90CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],906.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F IMSH 90CM CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F JET PORT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],428.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F JL4.0 GUIDE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],95
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F JL4.0--90CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],81
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F JR4.0 GUIDE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],95
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F JR4.0SH--90CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],81
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F MERCI BALLOON GUIDE CATHETE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,752.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F MPA 1 GUIDE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],173
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F MPA1 GUIDE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],95
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F MPC GUIDE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],121
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F MPD GUIDE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],121
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F MULLINS TRANS CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],156
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F PINNACLE SHEATH TEURMO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],23
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F PROXIS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],"1,577.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F RDC GUIDE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],173
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F SOUNDSTAR ECO ULTRASOUND CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"3,052.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F SRO SHEATH 60CM-ST JUDES,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],180
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F THERMODILUTION CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F TOTAL ABCESSION CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],563.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F VTC BIL DRAIN CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],155
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F X 125 CM ESOPHASTAR CATHETER F8ENNNNHSB,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],606.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F/35CM BRITE TIP SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],45
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F/45CM BRITE TIP SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],253
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8F/90CM SOFT TIP GUIDER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],559.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR 180/80 AMPLATZER DELIVERY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],928.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR 45/80 TORQVUE DELIVERY SYS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],928.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR ANGIOSEAL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],480.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR APD LP27-146,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],122
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR BRITE TIP SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],175
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR MPA SOFTIP GUIDING CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],559.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR POWER PORT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],515.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8fr Single CT Power Port,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],411.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8Fr SoundStar ECO SMS Diagnostic Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"3,052.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8Fr ThermoCool SmartTouch Cath, Thermocouple DF Curve Bi-Direct",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"3,814.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8Fr ThermoCool SmartTouch Cath, Thermocouple FJ Curve Bi-Direct",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"3,814.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8Fr x 115cm insert lngth ThermoCool SF Bi-Direct NAV Cath BD Curve 4+2 electrodes 2-5-2mm spac,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"3,809.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8Fr x 24cm, Flexima Ureteral Stent, Regular",MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],199
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8Fr x 26cm Flexima Ureteral Stent, Regular",MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],199
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR X 45CM FLEXOR CHECK-FLOW INTRODUCER ANSEL 1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],113
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR X 55CM BRITE TIP SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],45
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8Fr x 63cm TorFlex Transseptal Guiding Sheath, 135-deg curve, 0.032in x 180cm max guidewire",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],323.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8Fr x 71cm NRG Transseptal Needle, Curve 1",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],791.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8FR x 90cm x 4cm Neuron Max Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],865.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8Fr x 98cm NRG RF Transseptal Needle, Curve C1",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],764.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8Fr. 45cm Straight Destination Sheath,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],156
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8Fr. XBLAD 3.5 Vista Brik Tip Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8Fr. XBLAD 4.0 Vista Brik Tip Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM AMPLATZER MUSC VSD OCCLUDE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"7,749.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM CUTTING BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,090.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM VASCULAR PLUG II,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,240.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8mm x 100mm wallflex biliary transhepatic uncovered stent system,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,232.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 10CM VIA VASC 120 CM CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,889.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 12CM CASHMERE 14 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,728.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 13.5MM AMPLATZER VASCULAR PLUG 4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,426.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 13.6CM MICRUSPHERE 18 CO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,705.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 14CM INTERLOCK DIAMOND C,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],658.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 15CM AZUR COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,385.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 16.1 MICRUSPHERE 10 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,577.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 20CM 360 DETACHABLE COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,969.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 20CM 360 SOFT DETACHABLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,969.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 20CM CASHMERE 14 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,728.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 20CM DELTAPAQ 10 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,997.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 20CM INTERLOCK 2D COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],994.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 20CM INTERLOCK 360 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],994.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"8MM X 20MM BALL, 135CM SHAFT, ARMADA 35 PTA CATH, 0.035IN MAX GWIRE",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],240
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 20MM POLAR CATH BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],883.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 21MM CAROTID WALLSTENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,206.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8mm x 25cm Target 3D Detachable Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,802.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8mm x 25cm Target 3D Detachable Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,976.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 27MM EXPRESS LD STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,606.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 29CM PRESIDIO 10 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,990.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 29MM CAROTID WALLSTENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,206.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 30CM 360 SOFT COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,969.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 30CM 360 STANDARD COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,969.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 30CM HELIPAQ HELICAL 18 CERECYTE MICROCOIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],654.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,8MM X 30CM HELIPAQ HELICAL 18 CERECYTE MICROCOIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,103.00"
