Entity,Service Description,Price
BHM,Cath dx 5.0 3rdc 100cm 5345 t,$81.00 
BHM,Cath dx 5.0 al1 100 5345 t,$81.00 
BHM,Cath dx 5.0 casti 2 10 m,$93.00 
BHM,Cath dx 5.0 Jl4.0 100 5345 t,$81.00 
BHM,Cath dx 5.0 Jr4.0 100 5345 t,$81.00 
BHM,Cath dx 5.0 mpa 2 125cm d,$93.00 
BHM,Cath dx 5.0 mpa2 100 5345 t,$81.00 
BHM,Cath dx 5.0 pig 110 str 5 x,$81.00 
BHM,Cath dx 5.0 pig str 125cm d,$93.00 
BHM,Cath dx 5.038 65 ns mpa g11 5,$198.00 
BHM,Cath dx 5f jl3.5 100cm 5345 t,$81.00 
BHM,Cath dx 5f mpa2 sh 125 5345 t,$81.00 
BHM,Cath dx 5fr al2 100cm 5345 t,$81.00 
BHM,Cath dx 6.0 3rdc 100cm 5346 t,$81.00 
BHM,Cath dx 6.0 al 1 100 533 5,$81.00 
BHM,Cath dx 6.0 al 2 100 533 6,$81.00 
BHM,Cath dx 6.0 al 3 100 533 7,$81.00 
BHM,Cath dx 6.0 ar mod 100 533 8,$81.00 
BHM,Cath dx 6.0 cardiac multip k,$239.00 
BHM,Cath dx 6.0 cast 1 100 532 4,$81.00 
BHM,Cath dx 6.0 cast 2 100 532 5,$81.00 
BHM,Cath dx 6.0 im 100 533 0,$81.00 
BHM,Cath dx 6.0 im vb 1 9 m,$81.00 
BHM,Cath dx 6.0 jl 3.5 0,$81.00 
BHM,Cath dx 6.0 jl 4.0 100 533 0,$81.00 
BHM,Cath dx 6.0 jl 5.0 100 533 2,$81.00 
BHM,Cath dx 6.0 jl4.5 100 533 7,$81.00 
BHM,Cath dx 6.0 jr 3.5 100 5336 t,$81.00 
BHM,Cath dx 6.0 jr 4.0 100 533 1,$81.00 
BHM,Cath dx 6.0 lcb 100 533 2,$81.00 
BHM,Cath dx 6.0 mp a2 100 533 2,$81.00 
BHM,Cath dx 6.0 pt 145 0,$81.00 
BHM,Cath dx 6.0 pt str 110 5326 s,$81.00 
BHM,Cath dx 6f jr4 125cm 5346 t,$81.00 
BHM,Cath dx 6fr al2 100cm 5346 t,$81.00 
BHM,Cath dx defl 6fr d d6dr25 t,"$2,925.00 "
BHM,Cath dx EP 5fr deca cs 9 m,"$2,925.00 "
BHM,Cath dx EP 6fr jsn 120cm 2- 2,$914.00 
BHM,Cath dx EP abla rf condct55 5,"$5,850.00 "
BHM,Cath dx his 4 pole d1085 3,"$1,645.00 "
BHM,Cath dx infinit100 5f 53425 t,$81.00 
BHM,Cath dx mpa1 100 h749087381 2,$85.00 
BHM,Cath dx pig 4.0 035 25cm 7 m,"$1,133.00 "
BHM,Cath Elca 0.9x-80 rx 110 4,"$17,255.00 "
BHM,Cath Elca 1.4mm 135cm rx114 9,"$17,255.00 "
BHM,Cath embol 2fr sgl60cm e160 6,$281.00 
BHM,Cath embol 3fr sgl8x80 e160 8,$281.00 
BHM,Cath embol 4 sgl10.5x80e160 8,$281.00 
BHM,Cath embol 5fr sgl13x80e160 8,$281.00 
BHM,Cath embol 6fr sgl6x80 e160 8,$281.00 
BHM,Cath Ensite electr kit en00 p,"$8,930.00 "
BHM,Cath Ensite mapping ec1 0,"$19,100.00 "
BHM,Cath EP 5fr jsn 5 5 5 0,"$1,231.00 "
BHM,Cath EP 5fr quad crd-2 401 0,$914.00 
BHM,Cath EP 7f 10pole bd710fj28 t,"$5,041.00 "
BHM,Cath EP 8f d-f type115 d134 5,"$18,879.00 "
BHM,Cath EP 8f f-j type115 d134 4,"$18,879.00 "
BHM,Cath EP Advisr bi davsedf10 0,"$9,044.00 "
BHM,Cath EP Advisr bi davsedf10 5,"$9,044.00 "
BHM,Cath EP Advisr cabl davsecb 2,"$2,681.00 "
BHM,Cath ep advisr grid davhdd 6,"$11,603.00 "
BHM,Cath EP deca livwr 6fr 2mm J,"$3,900.00 "
BHM,Cath EP duo decapolr steera e,"$7,990.00 "
BHM,Cath EP fast 8.5 60cm safld g,"$1,640.00 "
BHM,Cath evd antimic 35cm 82-1 5,"$3,162.00 "
BHM,Cath evd antimic distl 82-3 4,"$3,720.00 "
BHM,Cath excel sl10 150x6 31681 0,"$8,431.00 "
BHM,Cath exch trapper h74939330 0,"$2,681.00 "
BHM,Cath export asp 6fe 14 m,"$4,388.00 "
BHM,Cath externl male lg 35mm 6 0,$10.00 
BHM,Cath externl male m 28mm c6 0,$10.00 
BHM,Cath externl male s 23mm 6 0,$10.00 
BHM,Cath filiform 10fr strai t,$551.00 
BHM,Cath filiform 12fr strt p,"$1,059.00 "
BHM,Cath filiform 14fr strai t,$551.00 
BHM,Cath filiform 20fr strai t,$551.00 
BHM,Cath filiform 4fr spiral 22 4,$305.00 
BHM,Cath filiform straight tip 6f,$305.00 
BHM,Cath flotrac aterial prss m g,"$2,876.00 "
BHM,Cath flow wo 2.7 165cm 1055 6,"$7,191.00 "
BHM,Cath fogart5.5fx65 12tlw405 5,$916.00 
BHM,Cath fogarty ae 4mm shrt c 0,$519.00 
BHM,Cath fogarty art emb 4f 4 m,$519.00 
BHM,Cath fogarty art emb 4f 40l m,$916.00 
BHM,Cath fogarty art emb 4f 80l m,$916.00 
BHM,Cath fogarty art emb 5f 80l m,$916.00 
BHM,Cath fogarty art embo 3fr 8 m,$916.00 
BHM,Cath fogarty art embo 6fr 8 m,$916.00 
BHM,Cath fogarty embo 6fr 80cm g,$499.00 
BHM,Cath fogarty irr 4mm cv1 8,$234.00 
BHM,Cath foley 10fr 3ml 2 y,$73.00 
BHM,Cath foley 10fr 3ml 2wy si l,$36.00 
BHM,Cath foley 10fr p i,$64.00 
BHM,Cath foley 12fr 5ml 2wy sh v,$73.00 
BHM,Cath foley 12fr 5ml 2wy si v,$79.00 
BHM,Cath foley 14f lub-bg a3033 a,$180.00 
BHM,Cath foley 14f lub-met a303 4,$213.00 
BHM,Cath foley 14f wbg a3003 a,$159.00 
BHM,Cath foley 14f wmet a3033 a,$207.00 
BHM,Cath foley 14fr 5ml 2wy sh v,$73.00 
BHM,Cath foley 14fr 5ml 2wy si v,$79.00 
BHM,Cath foley 16f coude 3047 a,$262.00 
BHM,Cath foley 16f drain bg3003 a,$144.00 
BHM,Cath foley 16f lub a3004 a,$180.00 
BHM,Cath foley 16f uromtr 3033 a,$192.00 
BHM,Cath foley 16f w temp 3012 a,$340.00 
BHM,Cath foley 16f wbg a3003 a,$159.00 
BHM,Cath foley 16f wmetr a3033 a,$207.00 
BHM,Cath foley 16fr 30ml 2 y,$78.00 
BHM,Cath foley 16fr 30ml 2wy 59 8,$56.00 
BHM,Cath foley 16fr 30ml 2wy si l,$90.00 
BHM,Cath foley 16fr 5ml 2wy sh v,$73.00 
BHM,Cath foley 16fr 5ml 2wy si v,$79.00 
BHM,Cath foley 16fr 5ml 3wy i,$46.00 
BHM,Cath foley 16fr 5ml 3wy s i,$126.00 
BHM,Cath foley 16fr 5ml sv 2 y,$169.00 
BHM,Cath foley 16fr ls 5ml 2wur r,$198.00 
BHM,Cath foley 18f 5ml 2w tr 92 8,$123.00 
BHM,Cath foley 18f uromtr 3033 a,$192.00 
BHM,Cath foley 18fr 30cc 2wy s i,$46.00 
BHM,Cath foley 18fr 30ml 2 y,$78.00 
BHM,Cath foley 18fr 30ml 3wy d,$184.00 
BHM,Cath foley 18fr 30ml 3wy v,$121.00 
BHM,Cath foley 18fr 5ml 2wy sh v,$73.00 
BHM,Cath foley 18fr 5ml 3wy v,$82.00 
BHM,Cath foley 18fr 5ml 3wy x,$126.00 
BHM,Cath foley 18fr 5ml sv 2 y,$169.00 
BHM,Cath foley 18fr 5ml y,$79.00 
BHM,Cath foley 20fr 30ml 2 y,$78.00 
BHM,Cath foley 20fr 30ml 2wy l,$46.00 
BHM,Cath foley 20fr 30ml 2wy x,$46.00 
BHM,Cath foley 20fr 30ml 3 2,$121.00 
BHM,Cath foley 20fr 5ml 2 y,$73.00 
BHM,Cath foley 20fr 5ml 2wy f,$79.00 
BHM,Cath foley 20fr 5ml 2wy v,$169.00 
BHM,Cath foley 20fr 5ml 2wy x,$46.00 
BHM,Cath foley 20fr 5ml hydro v,$126.00 
BHM,Cath foley 22fr 30ml 2 y,$78.00 
BHM,Cath foley 22fr 30ml 2wy f,$90.00 
BHM,Cath foley 22fr 30ml 3wy v,$121.00 
BHM,Cath foley 22fr 5ml 2 y,$73.00 
BHM,Cath foley 22fr 5ml 2wy f,$79.00 
BHM,Cath foley 22fr 5ml 2wy s r,$169.00 
BHM,Cath foley 22fr 5ml 3wy s r,$126.00 
BHM,Cath foley 24fr 30ml 2 y,$78.00 
BHM,Cath foley 24fr 30ml 3 y,$121.00 
BHM,Cath foley 24fr 5ml 2 y,$73.00 
BHM,Cath foley 24fr 5ml y,$126.00 
BHM,Cath foley 26fr 5ml 2 y,$73.00 
BHM,Cath foley 28fr 30ml 2wy si r,$78.00 
BHM,Cath foley 28fr 5ml 2wy sh v,$73.00 
BHM,Cath foley 5fr urine mtr p i,$121.00 
BHM,Cath foley 6f 1.5ml 2wy 175 6,$230.00 
BHM,Cath foley 6f 1.5ml ped gu6 6,$806.00 
BHM,Cath foley 8fr 3ml 2 y,$64.00 
BHM,Cath foley 8fr 3ml 2wy sil o,$32.00 
BHM,Cath foley 8fr 3ml y,$88.00 
BHM,Cath foley bard ic 16f 9194 a,$293.00 
BHM,Cath foley cou 12fr 5ml 2wy v,$155.00 
BHM,Cath foley cou 14fr v,$155.00 
BHM,Cath foley cou 16fr 5ml v,$103.00 
BHM,Cath foley cou 18fr 5ml v,$155.00 
BHM,Cath foley cou 20fr 30ml v,$94.00 
BHM,Cath foley cou 20fr 5ml v,$155.00 
BHM,Cath foley cou 22fr 5ml 2wy x,$155.00 
BHM,Cath foley cou 24fr 30ml 2w v,$169.00 
BHM,Cath foley coude 16fr 5ml v,$131.00 
BHM,Cath foley coude 18fr 5ml v,$131.00 
BHM,Cath foley coude 20fr 5ml v,$131.00 
BHM,Cath foley coude 22fr 5ml v,$131.00 
BHM,Cath foley coude 24fr 5ml y,$131.00 
BHM,Cath foley coude 24fr l,$103.00 
BHM,Cath foley council 22fr l,$120.00 
BHM,Cath foley hematra 24fr 30m w,$221.00 
BHM,Cath foley holdr statlok i,$31.00 
BHM,Cath foley kit urooc54 a,$17.00 
BHM,Cath foley silis 16fr 5ml y,$178.00 
BHM,Cath foley w/temp t y,$293.00 
BHM,Cath foley w-o cath try 160 8,$425.00 
BHM,Cath foley14f bi lev ped772 7,$15.00 
BHM,Cath foleyadd cath t y,$94.00 
BHM,CatH follower Heyman 10fr,$113.00 
BHM,CatH follower Heyman 12fr,$113.00 
BHM,CatH follower Heyman 14fr,$113.00 
BHM,CatH follower Heyman 16fr,$113.00 
BHM,CatH follower Heyman 18fr,$113.00 
BHM,CatH follower Heyman 20fr,$113.00 
BHM,CatH follower Heyman 22fr,$113.00 
BHM,CatH follower Heyman 24fr,$113.00 
BHM,Cath follower woven 8fr 21 8,$551.00 
BHM,Cath Gandras 5f viscig 5 5,$660.00 
BHM,Cath glide 4.0 angl 65cm cg 5,$515.00 
BHM,Cath glide 4.0 angle 10 m,$515.00 
BHM,Cath glide 4.0 c2 6 m,$515.00 
BHM,Cath glide 5fr c2 6 m,$515.00 
BHM,Cath glide hydro mult pv cg 0,$515.00 
BHM,Cath glidepath dialysi 5393 1,"$2,216.00 "
BHM,Cath glidepath dialysi 5393 2,"$2,216.00 "
BHM,Cath glidepath dialysi 5393 3,"$2,216.00 "
BHM,Cath glidepath dialysi 5393 4,"$2,216.00 "
BHM,Cath guid adroit1X125 67227 5,$369.00 
BHM,Cath guid adroit4X125 67208 5,$369.00 
BHM,Cath guid progre 150 mcpv24 y,"$3,338.00 "
BHM,Cath guide .035ss Amplatz B T,$447.00 
BHM,Cath guide .035ss Amplatz J,$468.00 
BHM,Cath guide 0.75 90 7f la7al d,$499.00 
BHM,Cath guide 0.75 90 8f la8al d,$499.00 
BHM,Cath guide 014 quikcros 135 c,$347.00 
BHM,Cath guide 018 quikcros 135 c,$347.00 
BHM,Cath guide 3.0 2.5 250 tran t,"$4,191.00 "
BHM,Cath guide 3.5 90 7f la7ebu d,$499.00 
BHM,Cath guide 3.5 90 8f la8ebu d,$499.00 
BHM,Cath guide 5 30 1345 uni f e,$868.00 
BHM,Cath guide 5.0 038 100 ta r,$515.00 
BHM,Cath guide 5.0 10 135 uni f e,$868.00 
BHM,Cath guide 5.0 10 90 uni f e,$868.00 
BHM,Cath guide 5.0 20 135 uni f e,$868.00 
BHM,Cath guide 5.0 20 90 uni f e,$868.00 
BHM,Cath guide 5.0 30 90 uni f e,$868.00 
BHM,Cath guide 5.0 5 135 uni f e,$868.00 
BHM,Cath guide 5.0 5 90 uni f e,$868.00 
BHM,Cath guide 5.0 50 135 uni f e,$868.00 
BHM,Cath guide 5.0 50 90 uni f e,$868.00 
BHM,Cath guide 5f h stick 55627 l,$385.00 
BHM,Cath guide 5fr ar1 mod v,$81.00 
BHM,Cath guide 5fr jl5 crv 10 m,$81.00 
BHM,Cath guide 5fr pgtl 145 11 m,$81.00 
BHM,Cath guide 6.0 xbrc 100 670 6,$369.00 
BHM,Cath guide 6f 3.5x100 67205 0,$385.00 
BHM,Cath guide 6f al .75 67003 0,$369.00 
BHM,Cath guide 6f xb3.5 90 6700 9,$369.00 
BHM,Cath guide 6fr .070 jl3.0 v,$369.00 
BHM,Cath guide 6fr 4x100 67208 0,$369.00 
BHM,Cath guide 6fr xb h,$369.00 
BHM,Cath guide 7.0 al.75 100cm s,$369.00 
BHM,Cath guide 7.0 al1 100 7780 0,$369.00 
BHM,Cath guide 7.0 hs 100 77827 0,$369.00 
BHM,Cath guide 7.0 im 100 77819 0,$369.00 
BHM,Cath guide 7.0 jl 3.0 10 m,$369.00 
BHM,Cath guide 7.0jr4.0 100 778 2,$369.00 
BHM,Cath guide 7al1 sh100 77803 0,$369.00 
BHM,Cath guide 7f 90cm la7ebu 3,$499.00 
BHM,Cath guide 7f contra 078 5 m,$842.00 
BHM,Cath guide 7f stick90 77827 0,$369.00 
BHM,Cath guide 7fr jr 4 vista 9 m,$369.00 
BHM,Cath guide 80cm ssg5080a s,"$2,837.00 "
BHM,Cath guide 80cm ssg5080s 1,"$2,837.00 "
BHM,Cath guide 8f Jl 4x90 5888 t,$369.00 
BHM,Cath guide 8fr al 1x90 5888 t,$369.00 
BHM,Cath guide ar1 r,$369.00 
BHM,Cath guide ar1 sh r,$369.00 
BHM,Cath guide attain 625 c,"$5,850.00 "
BHM,Cath guide attain 6250 m,"$1,822.00 "
BHM,Cath guide attain 6250v r,"$1,822.00 "
BHM,Cath guide attain del 6248 0,"$2,954.00 "
BHM,Cath guide ICD 7f acuit69 8 0,"$1,921.00 "
BHM,Cath guide ICD 9f acuit54 8 0,"$4,339.00 "
BHM,Cath guide ICD 9f acuit54 8 1,"$4,339.00 "
BHM,Cath guide ICD 9f acuit54 8 6,"$4,232.00 "
BHM,Cath guide ICD 9f acuit54 8 8,"$4,232.00 "
BHM,Cath guide infus Prow 45 2 r,"$7,834.00 "
BHM,Cath guide infus Prow 5cm s t,"$7,659.00 "
BHM,Cath guide Lima 6.0x5 m,"$1,005.00 "
BHM,Cath guide Lima 7.0x5 m,"$1,044.00 "
BHM,Cath guide micr 2.8f 13 m,"$3,338.00 "
BHM,Cath guide micr gt 2.8f 13 m,"$5,519.00 "
BHM,Cath guide sgc5065cob 1,"$2,837.00 "
BHM,Cath guide STJM cps std pk 1,"$6,338.00 "
BHM,Cath guide.018 Quickcros518 3,$347.00 
BHM,Cath guide.035 Quickcros518 6,$347.00 
BHM,Cath guideliner 145cm 7fr 5 2,"$4,222.00 "
BHM,Cath guideliner 6fr 5 1,"$3,988.00 "
BHM,Cath guiding 7.0xb 3.0 10 m,$369.00 
BHM,Cath guiding 7.0xb 3.0sh 10 m,$369.00 
BHM,Cath h/s 5fr x 4 m,$354.00 
BHM,Cath headway 21x150 mc2121 s,"$7,412.00 "
BHM,Cath headway 21x156 mc1621 s,"$8,742.00 "
BHM,CatH Headway adv 17 mc17215 x,"$7,225.00 "
BHM,Cath hemogld kt 14.5fr 1 m,"$3,608.00 "
BHM,Cath ibv refhusc26n hde060 2,"$1,000.00 "
BHM,Cath Indigo 6 str tip 135 c 6,"$11,127.00 "
BHM,Cath Indigo 8 seperator s 8,"$11,037.00 "
BHM,Cath Indigo 8 tip cat8st 5,"$17,077.00 "
BHM,Cath Indigo 8 tip cat8tor 5,"$17,077.00 "
BHM,Cath Indigo 8 tip cat8xtorq 5,"$17,077.00 "
BHM,Cath Indigo tube aspirati i 3,"$4,241.00 "
BHM,Cath inf 5.2f 12x106cm E S,"$16,035.00 "
BHM,Cath inf 5.2f 12x135cm E S,"$15,470.00 "
BHM,Cath inf 5.2f 18x106cm E S,"$16,035.00 "
BHM,Cath inf 5.2f 24x106cm E S,"$16,035.00 "
BHM,Cath inf 5.2f 30x106cm E S,"$16,035.00 "
BHM,Cath inf 5.2f 40x106cm E S,"$15,470.00 "
BHM,Cath inf 5.2f 40x135cm E S,"$15,470.00 "
BHM,Cath inf 5.2f 50x106cm E S,"$15,470.00 "
BHM,Cath inf 5.2f 50x135cm E S,"$15,470.00 "
BHM,Cath infiniti 5fr 100cm m,$81.00 
BHM,Cath infus rapid transit d l,"$6,990.00 "
BHM,Cath infus surefire sps2112 1,"$18,998.00 "
BHM,Cath infus surefire sps2512 3,"$18,998.00 "
BHM,Cath infus surefire sps2512 4,"$18,998.00 "
BHM,Cath intrcran 5f rfx05811 8,"$13,160.00 "
BHM,Cath Ivus 5f imag h749518 0,"$5,801.00 "
BHM,Cath ivus visions pv.035 88 1,"$8,930.00 "
BHM,Cath Jacky radial 5fr 38x10 m,$353.00 
BHM,Cath Jacky radial 6fr 38x10 m,$353.00 
BHM,Cath Kumpe access 5.0x4 m,$94.00 
BHM,Cath laser 2.0mm spect 420- 6,"$17,820.00 "
BHM,Cath lavge bronch 13fr 85ad t,$418.00 
BHM,Cath lt heart vent w/styl12 0,$239.00 
BHM,Cath Malecot 24fr,$112.00 
BHM,Cath map lasso navig20 d134 1,"$9,223.00 "
BHM,Cath marker pig 5.0 100 2 m,"$1,241.00 "
BHM,Cath marker pig 5.0 7.0 2 m,"$1,133.00 "
BHM,Cath marker strt 5.0 2 m,"$1,133.00 "
BHM,Cath markman 2.8f150 551501 0,"$10,049.00 "
BHM,Cath medv 16.0x28 Mueller a,"$1,147.00 "
BHM,Cath micr hiflo2.8f m001182 0,"$3,820.00 "
BHM,Cath micr2.9-2.4f 125 miv20 0,"$14,280.00 "
BHM,Cath micro 2.1fr 010 str 11 m,"$6,572.00 "
BHM,Cath micro 2.4fr 014 str 15 m,"$6,913.00 "
BHM,Cath micro corsair csr135 p,"$9,353.00 "
BHM,Cath micro corsair csr150 p,"$9,353.00 "
BHM,Cath microsnare 2.3f 2mm 17 m,"$3,071.00 "
BHM,Cath microsnare 2.3f 4mm 17 m,"$6,045.00 "
BHM,Cath mik 5f .038 80cm g09 2,$76.00 
BHM,Cath nasal balln Epistat n,"$1,007.00 "
BHM,Cath nasal balln Pista s,$527.00 
BHM,Cath navig pentar dcur d128 1,"$10,222.00 "
BHM,Cath navig pentar fcur d128 8,"$10,222.00 "
BHM,Cath navistar 4mm tc bn7tcd l,"$12,299.00 "
BHM,Cath ndl 4f platum1459 1,$379.00 
BHM,Cath nephrstmy 12frx2 m,$767.00 
BHM,Cath nephrstmy 21frx3 m,"$2,544.00 "
BHM,Cath neuron 6fr 105x6cm mu i,"$6,386.00 "
BHM,Cath O2 presep 8.5fr 20cm w,"$5,021.00 "
BHM,Cath occl prep bridg kit591 1,"$2,584.00 "
BHM,Cath outback re entryotb591 a,"$9,699.00 "
BHM,Cath passer hydrocephalic 3 m,"$1,031.00 "
BHM,Cath passer hydrocephlus sh t,"$1,125.00 "
BHM,Cath pedi 0035 0,$16.00 
BHM,Cath perf intrd stiff dlp12 6,$234.00 
BHM,Cath pericardiocentesis 8. r,$989.00 
BHM,Cath periton120 w antibi93 2,"$2,628.00 "
BHM,Cath peritoneal pleurx 5090 b,"$5,606.00 "
BHM,Cath peritoneal tunnel sty t,"$1,813.00 "
BHM,Cath phenom fg1515006151s 1,"$9,146.00 "
BHM,Cath picc 1lum 1.9x50cm 384 7,"$1,075.00 "
BHM,Cath picc pw 5f solo2 12951 d,"$2,304.00 "
BHM,Cath picc pw5f solo2 s13951 d,"$2,728.00 "
BHM,Cath PICC Pwr 4f sngl 11941 d,"$2,284.00 "
BHM,Cath PICC Pwr 4f solo 91941 d,"$1,924.00 "
BHM,Cath PICC Pwr 5f dbl 12951 d,"$2,304.00 "
BHM,Cath PICC Pwr 5f trpl139510 d,"$2,615.00 "
BHM,Cath PICC Pwr 6f 2lum 700 5,"$3,218.00 "
BHM,Cath PICC Pwr 6f Max 93961 d,"$2,148.00 "
BHM,Cath picc turbo 4f 130 g34 5,"$1,495.00 "
BHM,Cath PICC wingguard wg71 t,$32.00 
BHM,Cath pigtail dual lumen 11 m,"$1,369.00 "
BHM,Cath Pioner reentry6f pplus 0,"$14,280.00 "
BHM,Cath plug 000076,$3.00 
BHM,Cath port 6F clear slim5616 0,"$4,046.00 "
BHM,Cath port 8F clear slim5618 0,"$2,438.00 "
BHM,Cath port 8F mr pwr 5608 2,"$2,633.00 "
BHM,Cath port Pwr 8f lowprof 80 1,"$2,954.00 "
BHM,Cath port pwr 8f lowprof 80 n,"$2,954.00 "
BHM,Cath port slim 6f 75 60555 e,"$1,990.00 "
BHM,Cath probe esoph 8f f8ennnn b,"$3,783.00 "
BHM,Cath progrea2.8f 150 mcpv28 y,"$3,338.00 "
BHM,Cath Qukcrs ext .035 135cm g,"$1,940.00 "
BHM,Cath radial arterial ra4 0,$86.00 
BHM,Cath radial artery 175 1,$480.00 
BHM,Cath radl Tig 4.0 5fr 38x10 m,$353.00 
BHM,Cath radl Tig 4.0 6fr 38x10 m,$353.00 
BHM,Cath radl Tig 4.5 6fr 38x10 m,$353.00 
BHM,Cath right heart 6.0 x11 m,$528.00 
BHM,Cath rotalink1.25h749236310 0,"$12,126.00 "
BHM,Cath rotalink1.5 h749236310 0,"$12,126.00 "
BHM,Cath rotalink1.75h749236310 0,"$12,126.00 "
BHM,Cath rotalink2.0 h749236310 0,"$12,126.00 "
BHM,Cath self female 14fr 6in 2 a,$7.00 
BHM,Cath self male 1 r,$8.00 
BHM,Cath sepatr indigo 068 sep8 s,"$11,037.00 "
BHM,Cath sheath twist7f dst0705 9,"$4,388.00 "
BHM,Cath sheath tws6.5f dst0655 9,"$4,388.00 "
BHM,Cath sheathlss6.5f g6mp100l 0,"$1,369.00 "
BHM,Cath sheathlss7.5f g7jr400l 0,"$1,369.00 "
BHM,Cath sheathlss7.5f g7mp100l 0,"$1,369.00 "
BHM,Cath shetty gjs 14.0x6 m,$880.00 
BHM,Cath shetty gjs-1 0,"$3,336.00 "
BHM,Cath shunt Denver 11.5f 422 0,"$10,294.00 "
BHM,Cath slitter adjustabl 6232 j,$309.00 
BHM,Cath smart navis ther d132 4,"$17,927.00 "
BHM,Cath smart navis ther d132 5,"$17,927.00 "
BHM,Cath soft Y Kumple 5fr 6 m,$94.00 
BHM,Cath soundstar eco 8f 10439 1,"$14,334.00 "
BHM,Cath spiroflex 5f 3mm 135 u r,"$10,294.00 "
BHM,Cath stingry lp135h74939312 r,"$13,066.00 "
BHM,Cath support 035 135cm nc35 0,"$1,684.00 "
BHM,Cath support 035 150cm nc35 0,"$1,684.00 "
BHM,Cath support 035 90cm nc35 0,"$1,684.00 "
BHM,Cath support ang2.6f g50 3,"$1,625.00 "
BHM,Cath support str 014x90 g18 1,"$1,698.00 "
BHM,Cath support str 018x90 g50 4,"$1,698.00 "
BHM,Cath suprapubc intro set143 2,$135.00 
BHM,Cath suprapubc Stamey 1 r,$449.00 
BHM,Cath suprapubc Stamey1 r,$449.00 
BHM,Cath suprapubic Stamey 1 r,$449.00 
BHM,Cath Swan 2.9f 50 29mc2915 n,"$2,681.00 "
BHM,Cath Swan Ganz 7.5f pac 931 5,"$1,133.00 "
BHM,Cath Swan ganz 7fr cont 74 8,"$2,118.00 "
BHM,Cath Swan Ganz 8fr cont 746 8,"$2,063.00 "
BHM,Cath Swan Ganz td vip 831hf p,$436.00 
BHM,Cath tempo 4f c2 65cm 45144 0,$135.00 
BHM,Cath tempo 4f c2 65cm 45144 2,$135.00 
BHM,Cath tempo 4f c2 65cm451443 j,$135.00 
BHM,Cath Tempo 5f ber II 10 m,$135.00 
BHM,Cath Tempo 5f c2 10 m,$135.00 
BHM,Cath Tempo 5f h1 100 45153 o,$135.00 
BHM,Cath Tempo 5f sim 1 10 m,$135.00 
BHM,Cath Tempo 5f sim 2 10 m,$135.00 
BHM,Cath Tempo 5f ver 10 m,$135.00 
BHM,Cath thermaldi 6f 2lmn c145 6,"$1,238.00 "
BHM,Cath thor pvc 32fr strt 6e t,$41.00 
BHM,Cath thorac 20fr str8888561 3,$159.00 
BHM,Cath thorac 24fr str8888561 0,$164.00 
BHM,Cath thorac 28fr str8888561 8,$159.00 
BHM,Cath thorac drain r,$268.00 
BHM,Cath thoracic 16fr pedi 8 6,$41.00 
BHM,Cath thoracic 24fr strai t,$41.00 
BHM,Cath thromb 6fqcat Extrc 14 m,"$4,388.00 "
BHM,Cath thromb 6fr 50cm Exped x,"$6,094.00 "
BHM,Cath thromb indigo 132cm c 5,"$10,528.00 "
BHM,Cath thromb indigo 150cm c 3,"$10,528.00 "
BHM,Cath thromb perc trero pt45 9,"$5,967.00 "
BHM,Cath thromb separat 175cm s 3,"$6,728.00 "
BHM,Cath thromb separat 175cm s 5,"$6,728.00 "
BHM,Cath thromb sol Omni 109681 1,"$9,550.00 "
BHM,Cath thrombec dvt 8f 114610 1,"$16,749.00 "
BHM,Cath torque 8f cat8xtorq115 s,"$17,077.00 "
BHM,Cath transeptl 8.5fr sl140 9,"$1,596.00 "
BHM,Cath turbo elite .9otw 425 1,"$17,820.00 "
BHM,Cath turbo elite 1.7otw 425 5,"$17,820.00 "
BHM,Cath turbo elite1.4otw 423 5,"$14,875.00 "
BHM,Cath turnpik spirl 5f 135 5 0,"$6,191.00 "
BHM,Cath turnpike 5f .014x135 5 2,"$5,996.00 "
BHM,Cath turnpike 5f .014x150 5 3,"$5,996.00 "
BHM,Cath turnpike lp 135cm 5 8,"$5,801.00 "
BHM,Cath turnpike lp 15cm 0 5 9,"$5,996.00 "
BHM,Cath ult 5f 125cm pv512538u h,$639.00 
BHM,Cath ult 5f mult125pv512538 1,$639.00 
BHM,Cath ultravers 4x150 u35130 5,$863.00 
BHM,Cath ultravers 5x150 u35130 5,$863.00 
BHM,Cath ultravers 6x150 u35130 5,$863.00 
BHM,Cath ultravers 7x150 u35130 5,$863.00 
BHM,Cath ultrsoun 10 Acunav car c,"$14,857.00 "
BHM,Cath ultrsoun pv018 IV il c,"$6,094.00 "
BHM,Cath umbilical 3.5f dual lu n,$288.00 
BHM,Cath umbilical 3.5fr p y,$115.00 
BHM,Cath umbilical 5f dual lu n,$288.00 
BHM,Cath umbilical 5fr p y,$115.00 
BHM,Cath uret 14fr tray 772 4,$20.00 
BHM,Cath uret 16f bi lev ped772 6,$15.00 
BHM,Cath uret 5fr 70 Opnend g15 6,$132.00 
BHM,Cath uret Cone tip 10 r,$81.00 
BHM,Cath uret Cone tip 8fr 138 8,$81.00 
BHM,Cath uret dual lumen 10f 5 m,$686.00 
BHM,Cath uret Illum 5 fr 84 0,"$1,770.00 "
BHM,Cath uret Pollack 5 r,$168.00 
BHM,Cath uret Pollack 6 r,$166.00 
BHM,Cath uret Whistle tip 4fr n,$6.00 
