Service Area,Description,Revenue Code, Charge Patient Pay 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALL CTH 8/2 PED TYSHAK Z,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 205 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALL CTH 9/2 PED TYSHAK Z,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 425 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALL CTH 9/2 PEDS TYSHAK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 525 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALL CTH ARTRIOSEPTOSTOMY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 471 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALL TIPPED STYLET,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 55 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLON ANGIOP CTR DIALYSIS SEG,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 59 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/2 POWERFLEX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 314 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/2.5 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/2.75 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/3 TYSHAK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/3.0 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/3.25 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/3.5 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/3.75 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/4 POWERFLEX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 266 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/4.0 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10/4.5 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10MM/2CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10X2 110CM POWERFLEX P,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 266 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10X3 135CM POWERFLEX P,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 266 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 10X4 Z-MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 558 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/1.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/2 POWERFLEX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 314 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/2 Z-MED II,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/2.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/2.25 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/2.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/2.75 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/3 Z-MED II,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 741 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/3.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/3.25 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/3.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/3.75 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/4 POWERFLEX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 314 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12/4.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12MM/2CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12MM/3CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12X2 110CM POWERFLEX P,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 266 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 12X4 110CM POWERFLEX P,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 266 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/2.5 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/2.75 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/3.0 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/3.25 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/3.5 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/3.75 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/4.0 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/4.5 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 13/5.0 POWERSAIL RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 14X4 Z-MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/1.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/2.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/2.25 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/2.5 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/2.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/2.75 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/2.75 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3 TYSHAK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 494 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3 Z-MED II,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.0 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.25 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.25 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.5 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.75 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/3.75 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/4.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/4.0 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/4.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/4.25 NC MERLIN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 440 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/4.5 NC MERLIN OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/5 TYSHAK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/5.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/6.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15/7.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 15MM/3CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 16X3 Z-MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 16X4 Z-MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 879 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/2.5 POWERSAIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/2.75 POWERSAIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/3 Z-MED II,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/3.0 POWERSAIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/3.25 POWERSAIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/3.5 POWERSAIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/3.75 POWERSAIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18/4.0 POWERSAIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 420 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 18MM/5CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/1.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/2.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/2.25 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/2.5 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/2.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/2.75 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/2.75 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.0 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.25 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.25 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.5 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.75 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/3.75 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/4 Z-MED II,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/4.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/4.0 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/4.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/4.5 MERLIN NC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/5.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/6.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20/7.0 AVIATOR RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 511 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20MM DIAMETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 375 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 20MM/5CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 845 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 22MM/5CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 22X4 Z-MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 23X4 Z-MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 25/2.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 25/2.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 25/3.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 25/3.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 25/4.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 25X4 Z-MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 834 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 30/2.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 30/2.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 30/3.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 30/3.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 4.5X1.5X80 STERLING PT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 540 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 4.5X2X135 STERLING PTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 540 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 40MM DIAMETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 375 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 4MM/2CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 4X1.5X80 STERLING PTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 540 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 4X2X135 STERLING PTA S,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 540 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5.5X1.5X80 STERLING P,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 540 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5.5X2X135 STERLING PTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 566 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5/2 POWERFLEX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 314 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5/4 POWERFLEX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 314 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5MM/2CM TYSHAK2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 825 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5X1.5X80 STERLING PTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 540 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5X2 110CM POWERFLEX P3,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 266 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 5X2X135 STERLING PTA S,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 566 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6.5X1.5X80 STERLING PT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 540 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6.5X2X135 STERLING PTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 566 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6/1.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6/2 POWERFLEX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 314 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6/2.0 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6/2.25 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6/2.5 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,BALLOON 6/2.75 SPRINTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 363 
