Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESCHAROTOMY; ADDL INCISION,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],66
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESCHAROTOMY; INIT INC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],66
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESCHAROTOMY; INIT INC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],66
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPH BALLOON DIL DURING EGD <30 MM,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],806
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPH IMPED FUNCT TEST GRTR 1H PBC,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],122
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGEAL DIL WIRE GUIDED SAV,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],387
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGEAL DILATION,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],29
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGEAL DILATION,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],201
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGEAL GASTROESOPH REFLUX PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],184
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGEAL/RECTAL PROBE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGOSCOPY W/BALL DILATATN PBC <30 MM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],269
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGOSCOPY W/WO BRUSH WASH,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],294
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGOSCOPY W/WO BRUSH WASH PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],186
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGRAM WITHOUT CINE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],188
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGUS ENDOSCOPY FLEX WITH REMOVAL OF FOREIGN BODY,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],745
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESOPHAGUS ENDOSCOPY PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],238
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESTRADIOL ASSAY (BEAKER),LABORATORY - CHEMISTRY [0301],35
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESTROGEN RECEPTOR - NON BREAST SPECIMEN,LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310],90
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ESTROGEN RECEPTOR-BLK,LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310],195
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ESTROGENS, TOTAL (ESOTERIX)",LABORATORY - CHEMISTRY [0301],27
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ESTROGENS, TOTAL (SENDOUT) (BEAKER)",LABORATORY - GENERAL CLASSIFICATION [0300],28
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ETCO2 HOURS,PULMONARY FUNCTION - GENERAL CLASSIFICATION [0460],9
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ETHOSUXIMIDE (ZARONTIN) (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300],33
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ETHOSUXIMIDE PBC,LABORATORY - GENERAL CLASSIFICATION [0300],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EVAC CONTAINER-ABBOTT 1000ML,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],21
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EVACUATE SUBUNGUAL HEMATOMA PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],77
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EVAL OF AURAL REHAB STATUS 1HR,AUDIOLOGY - DIAGNOSTIC [0471],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EVAL OF AURAL REHAB STATUS EA,AUDIOLOGY - DIAGNOSTIC [0471],8
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EVALUATE SPEECH PRODUCTION,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],88
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EVALUATION OF LANGUAGE ONLY,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],41
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EVEN UPS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],76
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXAM OF VAGINA W/SCOPE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],233
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXAM OF VULVA W/SCOPE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],117
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXAM THORACIC SPINE MIN 4 VWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],121
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXAM/BIOPSY OF VAG W/SCOPE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],314
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXAM/BIOPSY OF VULVA W/SCOPE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],150
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXAMINATION OF VAGINA PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],190
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BEN LES T/A/L; > 4.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],538
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BEN LES T/A/L; 0.6-1.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],135
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BEN LES T/A/L; 1.1-2.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],135
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BEN LES T/A/L; 2.1-3.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],252
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BEN LES T/A/L; 3.1-4.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],538
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BLES S/N/EX G; 0.5CM/<,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],252
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BLES S/N/EX G; 0.6-1.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],252
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BLES S/N/EX G; 1.1-2.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],252
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC BLES S/N/EX G; 2.1-3.0CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],538
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC EXT EAR; PARTIAL SIMPLE REPAIR,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],718
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC F/E/E/N/L MAL+MRG 0.5CM<,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],252
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC F/E/E/N/L MAL+MRG 1.1-2,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],181
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC FACE-MM B9+MARG > 4 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],719
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC FACE-MM B9+MARG 0.5CM/<,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],135
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC FACE-MM B9+MARG 0.6-1 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],135
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC FACE-MM B9+MARG 1.1-2 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],252
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC H-F-NK-SP MAL+MARG 0.5 <,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],252
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC LES MOUTH VESTIBULE WO REPAIR,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],498
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC S/N/H/F/G MAL+MRG 0.6-1,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],135
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC S/N/H/F/G MAL+MRG 2.1-3,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],538
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC THIGH/KNEE TUM DEEP <5CM,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],505
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC TR-EXT B9+MARG 0.5CM/<,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],130
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC TR-EXT MAL+MARG > 4 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],619
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC TR-EXT MAL+MARG 0.5 < CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],290
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC TR-EXT MAL+MARG 0.6-1 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],155
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC TR-EXT MAL+MARG 1.1-2 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],269
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC TR-EXT MAL+MARG 2.1-3 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],290
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXC TR-EXT MAL+MARG 3.1-4 CM,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],290
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"Excise Nasal Dermoid, Simple",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],781
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXCISE OR DESTROY PHARYNX LESION,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],788
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"EXCISION INFERIOR TURBINATE, P PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],564
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXCISION LESION OF FLOOR OF MO PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],564
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXCISION LESION W/SIMPLE REPAI PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],564
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXCISION LIP OR CHEEK FOLD PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],228
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXCISION OF ANAL LESION(S) PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],654
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Excision of lingual frenum (frenectomy),OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],216
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"EXCISION OF NASAL POLYP, SIMPL PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],513
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXCISION OF SINGLE EXTERNAL PA PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],458
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXCISION TONGUE LESION,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],699
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXERCISE STRESS ECHO,CARDIOLOGY - ECHOCARDIOLOGY [0483],464
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXERCISE STRESS EKG - MRI,CARDIOLOGY - STRESS TEST [0482],202
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXERCISE STRESS EKG DURNG ECHO,CARDIOLOGY - STRESS TEST [0482],202
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXERCISE STRESS EKG-TREADMILL,CARDIOLOGY - STRESS TEST [0482],202
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXPL P WND; ABD/FLANK,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],634
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXPRESS LD STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],2372
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXTENSION SET LUER LOCK MICRO BOR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXTENSOR TENDON REPAIR EACH,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],646
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXTRACTOR DISP RETRIEVAL BALL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],205
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXTREMITY STUDY,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXTREMITY STUDY,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXTREMITY STUDY,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921],112
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXUDERM ULTRA 4 X 4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],11
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EXUDERM ULTRA 6 X 6,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],30
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EYE CULTURE,LABORATORY - GENERAL CLASSIFICATION [0300],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EYE EXAM WITH PHOTOS PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],30
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,EYE PAD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FACE TENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FACE TENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FACIAL BONES COMPL MIN 3 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],152
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FACIAL CT WITHOUT INFUSION,CT SCAN - GENERAL CLASSIFICATION [0350],578
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FACILITY CHARGE-FEMORAL NERVE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],103
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FACTOR V LEIDEN MUTATION (Beaker),LABORATORY - CHEMISTRY [0301],61
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FACTOR VIII ASSAY (Beaker),LABORATORY - HEMATOLOGY [0305],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FALLOPIAN TUBE RECANAL - S&I,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],205
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FAMILY PLANNING THER/PROPH/DIAG INJ SC/IM PBC,CLINIC - GENERAL CLASSIFICATION [0510],67
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FAMILY PSYCHOTHERAPY W/PT PBC,BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY [0916],61
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FAMILY THERAPY WO PT,BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY [0916],54
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FAST TRACK-ER EXTENDED-5,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],593
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FAST TRACK-ER INTERMEDIATE-4,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],289
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FAST TRACK-ER LIMITED-3,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],200
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FASTCASTOLS  50""/56"" CAST KIT",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],38
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FASTCASTOLS BOOT S,M,L,LX",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FAT SEMIQUANT,LABORATORY - GENERAL CLASSIFICATION [0300],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FB REMOVAL DURING EGD,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],984
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FBC HBO PER 30 MIN,RESPIRATORY SERVICES - HYPERBARIC OXYGEN THERAPY [0413],238
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEBRILE AGGLUTININS,LABORATORY - IMMUNOLOGY [0302],118
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FECAL BAG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],24
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FECAL FAT, QUAL",LABORATORY - GENERAL CLASSIFICATION [0300],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FECAL MANAGEMENT SYSTEM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],464
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FECAL OCCULT BLOOD (Beaker),LABORATORY - CHEMISTRY [0301],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FECAL OCCULT BLOOD PBC,LABORATORY - CHEMISTRY [0301],9
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FECES CULTURE,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEEDING BAG ABOTT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],16
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEEDING TUBE 5 FR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEEDING TUBE 8 FR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEEDING TUBES 36 IN.-8FR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],28
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEEDING TUBES 43 IN.-8 FR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],28
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEMALE EXAM PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],26
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FEMORAL ATERIAL LINE CATH KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],108
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FEMUR, 1 VIEW",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],238
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FEMURS, AP & LAT",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FENTANYL AND MET,URINE (BEAKER)",LABORATORY - CHEMISTRY [0301],32
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FENTANYL/NORFENTANYL, CONFIRM (SENDOUT-REFLEX) - LC",LABORATORY - CHEMISTRY [0301],6
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FERN TEST,LABORATORY - GENERAL CLASSIFICATION [0300],4
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FERRITIN ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],37
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FERRITIN ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],37
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FETAL BIOPHYSICAL PROFILE W/S PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402],206
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FETAL CONTRACT STRESS PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],181
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FETAL FIBRONECTIN (BEAKER),LABORATORY - CHEMISTRY [0301],183
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FETAL MONITOR NONSTRESS TEST,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],123
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FETAL MONITOR STRESS TEST,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],181
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FETAL NON STRESS TEST PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],105
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FETL BIOPHYS PROFILE W/O STRE PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402],150
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FIBEROPTIC ENDO-EVAL SWALLOWIN,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],29
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FIBRIN DEGRADATION PRODUCTS (SENDOUT) (BEAKER),LABORATORY - CHEMISTRY [0301],22
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FIBRINOGEN ASSAY (Beaker),LABORATORY - HEMATOLOGY [0305],24
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FILTER MOUTHPIECE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],29
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINE NEEDLE ASP-EVAL,LABORATORY PATHOLOGICAL - CYTOLOGY [0311],76
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINE NEEDLE ASPIR W IMAGE - IMG,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],360
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINE NEEDLE ASPIR W IMAGE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],401
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINE NEEDLE ASPIR W/O IMAGE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],188
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINE NEEDLE ASPIRATION EVAL EACH ADDITIONAL,LABORATORY PATHOLOGICAL - CYTOLOGY [0311],11
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FINGER PROTECTORS 1 1/2"" 4 CM",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"FINGER PROTECTORS 3 1/2"" 9 CM",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],10
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINGER SPLINT 1/2 X 9,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINGER SPLINTS Z-17 & 66-17,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINGER STICK GLUCOSE,LABORATORY - CHEMISTRY [0301],3
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINGER STICK GLUCOSE,LABORATORY - CHEMISTRY [0301],4
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,FINGER STICK GLUCOSE PBC,LABORATORY - CHEMISTRY [0301],11
