H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg,
D,IX,BEACHWOOD,38250388,AB ID RBC EACH PANEL          ,86144071382,309,10/1/2016,86870,             ,       ,2/1/2017,418,
D,IX,BEACHWOOD,38250389,S/O ANTIBODY ID UBS           ,86144071382,309,10/1/2016,86870,             ,       ,2/1/2017,185,
D,IX,BEACHWOOD,38250390,S/O FICIN AB ID UBS           ,86144071382,309,10/1/2016,86870,             ,       ,2/1/2017,98,
D,IX,BEACHWOOD,38250391,S/O AB ID RBC EACH PANEL      ,86144071382,309,10/1/2016,86870,             ,       ,2/1/2017,202,
D,IX,BEACHWOOD,38250392,S/O ANTIBODY DETECT UBS       ,86144071382,309,10/1/2016,86850,             ,       ,2/1/2017,98,
D,IX,BEACHWOOD,38250393,S/O DRUG DEPENDENT AB         ,86144071382,309,10/1/2016,86850,             ,       ,2/1/2017,136,
D,IX,BEACHWOOD,38250394,S/O ANTI-DSDNA                ,86144071382,302,10/1/2016,86225,             ,       ,2/1/2017,354,
D,IX,BEACHWOOD,38250395,S/O DSDNA IGG ELISA           ,86144071382,302,10/1/2016,86225,             ,       ,2/1/2017,55,
D,IX,BEACHWOOD,38250396,S/O SRA UNFRAC HEPARIN        ,86144071382,302,10/1/2016,86022,             ,       ,2/1/2017,1391,
D,IX,BEACHWOOD,38250397,S/O PLATELET AB INDIRECT      ,86144071382,302,10/1/2016,86022,             ,       ,2/1/2017,550,
D,IX,BEACHWOOD,38250398,S/O PLATELET ANTIBODY ID      ,86144071382,302,10/1/2016,86022,             ,       ,2/1/2017,504,
D,IX,BEACHWOOD,38250399,S/O PLATELET AB HIT ASSAY     ,86144071382,302,10/1/2016,86022,             ,       ,2/1/2017,69,
D,IX,BEACHWOOD,38250400,S/O PLATELET CROSSM ELISA     ,86144071382,302,10/1/2016,86022,             ,       ,2/1/2017,166,
D,IX,BEACHWOOD,38250401,S/O PLATELET AB SCR ELISA     ,86144071382,302,10/1/2016,86022,             ,       ,2/1/2017,414,
D,IX,BEACHWOOD,38250402,S/O THROMBO RISK WRFX         ,86144071382,305,10/1/2016,85300,             ,       ,2/1/2017,490,
D,IX,BEACHWOOD,38250403,S/O TISSUE PLASM ACTIV AG     ,86144071382,305,10/1/2016,85415,             ,       ,2/1/2017,74,
D,IX,BEACHWOOD,38250404,S/O THROMBO RISK WRFX         ,86144071382,305,10/1/2016,85303,             ,       ,2/1/2017,204,
D,IX,BEACHWOOD,38250405,"S/O 1,3 BETA D GLUCAN         ",86144071382,306,10/1/2016,87449,             ,       ,2/1/2017,468,
D,IX,BEACHWOOD,38250406,S/O BLASTOMYCES DERM EIA      ,86144071382,306,10/1/2016,87449,             ,       ,2/1/2017,468,
D,IX,BEACHWOOD,38250407,S/O INFLUENZA A AB IGM        ,86144071382,302,10/1/2016,86710,             ,       ,2/1/2017,321,
D,IX,BEACHWOOD,38250408,S/O INFLUENZA B AB IGG        ,86144071382,302,10/1/2016,86710,             ,       ,2/1/2017,321,
D,IX,BEACHWOOD,38250409,S/O INFLUENZA B AB IGM        ,86144071382,302,10/1/2016,86710,             ,       ,2/1/2017,321,
D,IX,BEACHWOOD,38250410,S/O PROBNP NT                 ,86144071382,301,10/1/2016,83880,             ,       ,2/1/2017,133,
D,IX,BEACHWOOD,38250411,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250412,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250413,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250414,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250415,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250416,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250417,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250418,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250419,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250420,S/O HIV PHENOSENSE GT         ,86144071382,306,10/1/2016,87904,             ,       ,2/1/2017,329,
D,IX,BEACHWOOD,38250421,S/O UREA NITROGEN FLUID       ,86144071382,301,10/1/2016,84520,             ,       ,2/1/2017,22,
D,IX,BEACHWOOD,38250422,S/O KAPPA/LAMBDA QNT UR       ,86144071382,301,10/1/2016,83883,             ,       ,2/1/2017,217,
D,IX,BEACHWOOD,38250423,CRP HIGH SENSITIVITY          ,86144071382,302,10/1/2016,86141,             ,       ,2/1/2017,253,
D,IX,BEACHWOOD,38250424,S/O CALCIUM IONIZED SERUM     ,86144071382,301,10/1/2016,82330,             ,       ,2/1/2017,63,
D,IX,BEACHWOOD,38250425,S/O CARCINOEMBRYON AG FLD     ,86144071382,301,10/1/2016,82378,             ,       ,2/1/2017,101,
D,IX,BEACHWOOD,38250426,S/O CARCINOEMBRYONIC AG       ,86144071382,301,10/1/2016,82378,             ,       ,2/1/2017,101,
D,IX,BEACHWOOD,38250427,S/O CARCINOEMBRYONC AG BF     ,86144071382,301,10/1/2016,82378,             ,       ,2/1/2017,71,
D,IX,BEACHWOOD,38250428,S/O CATECHOLAMIN FRAC UR      ,86144071382,301,10/1/2016,82384,             ,       ,2/1/2017,509,
D,IX,BEACHWOOD,38250429,S/O MTB SUSCEPT/BROTH DIL     ,86144071382,306,10/1/2016,87186,             ,       ,2/1/2017,35,
D,IX,BEACHWOOD,38250430,S/O ANTIMICRO SUSC NOCARD     ,86144071382,306,10/1/2016,87186,             ,       ,2/1/2017,35,
D,IX,BEACHWOOD,38250431,S/O BETA2 GLYCOPR1 AB         ,86144071382,302,10/1/2016,86146,             ,       ,2/1/2017,101,
D,IX,BEACHWOOD,38250432,S/O THROMBO RISK WRFX         ,86144071382,302,10/1/2016,86146,             ,       ,2/1/2017,104,
D,IX,BEACHWOOD,38250433,S/O THROMBO RISK WRFX         ,86144071382,302,10/1/2016,86146,             ,       ,2/1/2017,101,
D,IX,BEACHWOOD,38250434,S/O VGCC AB                   ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,55,
D,IX,BEACHWOOD,38250435,S/O VGKC AB                   ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,55,
D,IX,BEACHWOOD,38250436,S/O PANCREATIC POLYPEPTID     ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,55,
D,IX,BEACHWOOD,38250437,S/O 21 HYDROXYLASE AB         ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,55,
D,IX,BEACHWOOD,38250438,S/O MELANOCYTE STIM ALPHA     ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,863,
D,IX,BEACHWOOD,38250439,S/O MELANOCYTE STIM GAMMA     ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,863,
D,IX,BEACHWOOD,38250440,S/O MELANOCYTE STIM BETA      ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,863,
D,IX,BEACHWOOD,38250441,RL-A-IGF 2 2007565            ,86144071382,301,10/1/2016,83519,             ,       ,2/1/2017,403,
D,IX,BEACHWOOD,38250442,CELL CT FLUID W/DIFF          ,86144071382,309,10/1/2016,89051,             ,       ,2/1/2017,265,
D,IX,BEACHWOOD,38250443,S/O M TUBERCULOSIS AMP DD     ,86144071382,306,10/1/2016,87556,             ,       ,2/1/2017,368,
D,IX,BEACHWOOD,38250444,S/O M TB RIF RES PCR          ,86144071382,306,10/1/2016,87556,             ,       ,2/1/2017,155,
D,IX,BEACHWOOD,38250445,S/O TORCH AB IGG              ,86144071382,302,10/1/2016,86644,             ,       ,2/1/2017,528,
D,IX,BEACHWOOD,38250446,S/O FACTOR VIII ACTIVITY      ,86144071382,305,10/1/2016,85240,             ,       ,2/1/2017,513,
D,IX,BEACHWOOD,38250447,S/O VONWILLE MULT PNL         ,86144071382,305,10/1/2016,85240,             ,       ,2/1/2017,513,
D,IX,BEACHWOOD,38250448,S/O FACTOR VIII ACTIVITY      ,86144071382,305,10/1/2016,85240,             ,       ,2/1/2017,71,
D,IX,BEACHWOOD,38250449,S/O COMPLEMENT COMP 2         ,86144071382,302,10/1/2016,86160,             ,       ,2/1/2017,400,
D,IX,BEACHWOOD,38250450,S/O COMPLEMENT COMP 1Q        ,86144071382,302,10/1/2016,86160,             ,       ,2/1/2017,56,
D,IX,BEACHWOOD,38250451,S/O COMPLEMENT C3             ,86144071382,302,10/1/2016,86160,             ,       ,2/1/2017,466,
D,IX,BEACHWOOD,38250452,S/O COMPLEMENT C4             ,86144071382,302,10/1/2016,86160,             ,       ,2/1/2017,519,
D,IX,BEACHWOOD,38250453,S/O COPPER SERUM/PLASMA       ,86144071382,301,10/1/2016,82525,             ,       ,2/1/2017,196,
D,IX,BEACHWOOD,38250454,S/O COPPER URINE              ,86144071382,301,10/1/2016,82525,             ,       ,2/1/2017,371,
D,IX,BEACHWOOD,38250455,CORTISOL TOTAL                ,86144071382,301,10/1/2016,82533,             ,       ,2/1/2017,253,
D,IX,BEACHWOOD,38250456,S/O CORTISOL SALIVA           ,86144071382,301,10/1/2016,82533,             ,       ,2/1/2017,288,
D,IX,BEACHWOOD,38250457,S/O LYMPHOCY SUBSET 5         ,86144071382,302,10/1/2016,86360,             ,       ,2/1/2017,265,
D,IX,BEACHWOOD,38250458,S/O LYMPHOCY SUBSET 6         ,86144071382,302,10/1/2016,86360,             ,       ,2/1/2017,124,
D,IX,BEACHWOOD,38250459,S/O SACCHAR CEREVIS AB        ,86144071382,302,10/1/2016,86671,             ,       ,2/1/2017,48,
D,IX,BEACHWOOD,38250460,S/O INFLAMM BOWEL PROFILE     ,86144071382,302,10/1/2016,86671,             ,       ,2/1/2017,48,
D,IX,BEACHWOOD,38250461,S/O INFLAMM BOWEL PROFILE     ,86144071382,302,10/1/2016,866715,             ,       ,2/1/2017,48,
D,IX,BEACHWOOD,38250462,S/O B PERTUSSIS IGA WRFLX     ,86144071382,302,10/1/2016,86615,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250463,S/O B PERTUSSIS IGM WRFLX     ,86144071382,302,10/1/2016,866155,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250464,S/O B PERTUSSIS IMMUN         ,86144071382,302,10/1/2016,86615,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250465,S/O B PERTUSSIS IMMUN         ,86144071382,302,10/1/2016,86615,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250466,S/O B PERTUSSIS IMMUN         ,86144071382,302,10/1/2016,86615,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250467,S/O CELIAC PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,91,
D,IX,BEACHWOOD,38250468,S/O TISSUE TRANSGLUT IGA      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,91,
D,IX,BEACHWOOD,38250469,S/O GLIADIN DP IGA            ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,198,
D,IX,BEACHWOOD,38250470,S/O GLIADIN DP IGG            ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,189,
D,IX,BEACHWOOD,38250471,S/O TISSUE TRANSGLUT IGG      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,77,
D,IX,BEACHWOOD,38250472,S/O SOLUBLE LIVER AG IGG      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,164,
D,IX,BEACHWOOD,38250473,S/O MAG AB IGM                ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,82,
D,IX,BEACHWOOD,38250474,S/O GLUTAMIC ACID DECARB      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,140,
D,IX,BEACHWOOD,38250475,S/O ACETYLCH REC BLOCK AB     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,170,
D,IX,BEACHWOOD,38250476,S/O ACETYLCH REC MODUL AB     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,176,
D,IX,BEACHWOOD,38250477,S/O SIGNAL RECOG PARTICLE     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,368,
D,IX,BEACHWOOD,38250478,S/O GASTRIC PARIETAL IGG      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,267,
D,IX,BEACHWOOD,38250479,S/O HISTONE ANTIBODY IGG      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,377,
D,IX,BEACHWOOD,38250480,S/O AQUAPORIN 4 RECEPT AB     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,46,
D,IX,BEACHWOOD,38250481,S/O TITAN ANTIBODY            ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,43,
D,IX,BEACHWOOD,38250482,S/O RNA POLYMERAS III IGG     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,46,
D,IX,BEACHWOOD,38250483,S/O F-ACTIN ANTIBODY IGA      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,41,
D,IX,BEACHWOOD,38250484,S/O F-ACTIN AB IGG ELISA      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,46,
D,IX,BEACHWOOD,38250485,S/O MYELOPEROXIDASE AB        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250486,S/O SERINE PROTEASE 3 AB      ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250487,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250488,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250489,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250490,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250491,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250492,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250493,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250494,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250495,S/O APS AB PANEL              ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,52,
D,IX,BEACHWOOD,38250496,"S/O IGG DESMOGLEN 1,3         ",86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,413,
D,IX,BEACHWOOD,38250497,"S/O IGG DESMOGLEN 1,3         ",86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,413,
D,IX,BEACHWOOD,38250498,S/O GANGLIOSID IGG/IGM        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,43,
D,IX,BEACHWOOD,38250499,S/O GANGLIOSID IGG/IGM        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,43,
D,IX,BEACHWOOD,38250500,S/O GANGLIOSID IGG/IGM        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,43,
D,IX,BEACHWOOD,38250501,S/O GANGLIOSID IGG/IGM        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,43,
D,IX,BEACHWOOD,38250502,S/O GANGLIOSID IGG/IGM        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,43,
D,IX,BEACHWOOD,38250503,S/O GANGLIOSID IGG/IGM        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,43,
D,IX,BEACHWOOD,38250504,S/O BP 180 230 AG IGG         ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,412,
D,IX,BEACHWOOD,38250505,S/O BP 180 230 AG IGG         ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,412,
D,IX,BEACHWOOD,38250506,S/O GBM IGG MBA IFA           ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,41,
D,IX,BEACHWOOD,38250507,S/O CHROMATIN AB IGG          ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250508,S/O SCLER TH/TO BY IPP        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,402,
D,IX,BEACHWOOD,38250509,S/O SCLER RNA POL III IGG     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,402,
D,IX,BEACHWOOD,38250510,S/O MYOS AB COMP JO-1 IGG     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250511,S/O MYOS AB COMP MI-2         ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250512,S/O MYOS AB COMP PL-7         ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250513,S/O MYOS AB COMP PL-12        ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250514,S/O MYOS AB COMP P155/140     ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250515,S/O MYOS AB COMP EJ           ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250516,S/O MYOS AB COMP KU           ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250517,S/O MYOS AB COMP SRP          ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250518,S/O MYOS AB COMP OJ           ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250519,S/O MYOS AB COMP PM/SCL       ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,37,
D,IX,BEACHWOOD,38250520,S/O NCAPS AB PANEL            ,86144071382,301,10/1/2016,83516,             ,       ,2/1/2017,83,
D,IX,BEACHWOOD,38250521,S/O HISTAMINE URINE           ,86144071382,301,10/1/2016,83088,             ,       ,2/1/2017,48,
D,IX,BEACHWOOD,38250522,CREATININE FLD                ,86144071382,301,10/1/2016,82570,             ,       ,2/1/2017,149,
D,IX,BEACHWOOD,38250523,CREATININE OTHER              ,86144071382,301,10/1/2016,82570,             ,       ,2/1/2017,149,
D,IX,BEACHWOOD,38250524,S/O URINE SUPERSAT            ,86144071382,301,10/1/2016,82570,             ,       ,2/1/2017,31,
D,IX,BEACHWOOD,38250525,S/O CK ISOENZYMES             ,86144071382,301,10/1/2016,82550,             ,       ,2/1/2017,81,
D,IX,BEACHWOOD,38250526,S/O C-REACTIVE PROTEIN        ,86144071382,302,10/1/2016,86140,             ,       ,2/1/2017,20,
D,IX,BEACHWOOD,38250527,S/O THROM RISK REPTL TIME     ,86144071382,305,10/1/2016,85635,             ,       ,2/1/2017,66,
D,IX,BEACHWOOD,38250528,S/O PLATELET ASSOC AB         ,86144071382,302,10/1/2016,86023,             ,       ,2/1/2017,51,
D,IX,BEACHWOOD,38250529,S/O CHLAMYDIA AB PANEL        ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,82,
D,IX,BEACHWOOD,38250530,S/O CHLAMYDIA AB PANEL        ,86144071382,302,10/1/2016,866315,             ,       ,2/1/2017,84,
D,IX,BEACHWOOD,38250531,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250532,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250533,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250534,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250535,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250536,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250537,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250538,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86631,             ,       ,2/1/2017,106,
D,IX,BEACHWOOD,38250539,S/O CHLAMYDIA AB PANEL        ,86144071382,302,10/1/2016,86632,             ,       ,2/1/2017,82,
D,IX,BEACHWOOD,38250540,S/O CHLAMYDIA AB PANEL        ,86144071382,302,10/1/2016,866325,             ,       ,2/1/2017,84,
D,IX,BEACHWOOD,38250541,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86632,             ,       ,2/1/2017,113,
D,IX,BEACHWOOD,38250542,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86632,             ,       ,2/1/2017,113,
D,IX,BEACHWOOD,38250543,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86632,             ,       ,2/1/2017,113,
D,IX,BEACHWOOD,38250544,S/O CHLAMYDIA AB DIFF         ,86144071382,302,10/1/2016,86632,             ,       ,2/1/2017,113,
D,IX,BEACHWOOD,38250545,S/O PHENYTOIN FREE/TOTAL      ,86144071382,301,10/1/2016,80185,             ,       ,2/1/2017,88,
D,IX,BEACHWOOD,38250546,AMPHETAMINE PRESUM NO OPT     ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250547,BARBITURATE PRESUM NO OPT     ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250548,BENZODIAZEP PRESUM NO OPT     ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250549,CANNABINOID PRESUM NO OPT     ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250550,COCAINE PRESUMP NOT OPT       ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250551,CHAIN OF CUSTODY CHG          ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250552,OPIATES PRESUMP NOT OPT       ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250553,PCP SCRN PRESUMP NOT OPT      ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38250554,S/O TRICYCLIC ANTIDEPRESS     ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,101,
D,IX,BEACHWOOD,38250555,S/O ETHANOL URINE QUAL        ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,56,
D,IX,BEACHWOOD,38250556,S/O HEROIN SRM/PLASM          ,86144071382,301,10/1/2016,80301,             ,       ,2/1/2017,373,
