H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg
D,IU,AVON,38251572,URIC ACID SERUM               ,86424088382,301,1/1/2017,84550,             ,       ,1/1/2018,18.6
D,IU,AVON,38251573,C REACTIVE PROTEIN            ,86424088382,302,1/1/2017,86140,             ,       ,1/1/2018,21.3
D,IU,AVON,38251574,CRP HIGH SENSITIVITY RISK     ,86424088382,302,1/1/2017,86141,             ,       ,1/1/2018,53.28
D,IU,AVON,38251575,HCT                           ,86424088382,305,1/1/2017,85014,             ,       ,1/1/2018,9.75
D,IU,AVON,38251576,HGB                           ,86424088382,305,1/1/2017,85018,             ,       ,1/1/2018,9.75
D,IU,AVON,38251577,CBC W/AUTO DIFF               ,86424088382,305,1/1/2017,85025,             ,       ,1/1/2018,31.98
D,IU,AVON,38251578,AUTOMATED CBC                 ,86424088382,305,1/1/2017,85027,             ,       ,1/1/2018,26.61
D,IU,AVON,38251579,RETIC AUTO W/CELL PARAMS      ,86424088382,305,1/1/2017,85046,             ,       ,1/1/2018,22.92
D,IU,AVON,38251580,D-DIMER ELISA                 ,86424088382,305,1/1/2017,85379,             ,       ,1/1/2018,41.88
D,IU,AVON,38251581,PROTHROMBIN TIME              ,86424088382,305,1/1/2017,85610,             ,       ,1/1/2018,16.17
D,IU,AVON,38251582,SED RATE                      ,86424088382,305,1/1/2017,85652,             ,       ,1/1/2018,11.1
D,IU,AVON,38251583,APTT                          ,86424088382,305,1/1/2017,85730,             ,       ,2/1/2017,88
D,IU,AVON,38251584,BLOOD CULTURE                 ,86424088382,306,1/1/2017,87040,             ,       ,1/1/2018,42.48
D,IU,AVON,38251585,STOOL CULTURE                 ,86424088382,306,1/1/2017,87045,             ,       ,1/1/2018,38.85
D,IU,AVON,38251586,"CAMPYLOBACTER, ADD BILL       ",86424088382,306,1/1/2017,87046,             ,       ,1/1/2018,38.85
D,IU,AVON,38251587,"WOUND CULTURE,AEROBIC         ",86424088382,306,1/1/2017,87070,             ,       ,1/1/2018,35.46
D,IU,AVON,38251588,DEF ID CULTURE AEROBIC        ,86424088382,306,1/1/2017,87077,             ,       ,1/1/2018,33.24
D,IU,AVON,38251589,URINE CULTURE                 ,86424088382,306,1/1/2017,87086,             ,       ,1/1/2018,33.21
D,IU,AVON,38251590,CULTURE IMMUNOLOGIC-LATX      ,86424088382,306,1/1/2017,87147,             ,       ,1/1/2018,18.75
D,IU,AVON,38251591,MIC SENSITIVITY               ,86424088382,306,1/1/2017,87186,             ,       ,1/1/2018,39.45
D,IU,AVON,38251592,GRAM STAIN SMEAR              ,86424088382,306,1/1/2017,87205,             ,       ,1/1/2018,17.58
D,IU,AVON,38251593,CLOSTRIDIUM DIFF TOXIN AM     ,86424088382,306,1/1/2017,87493,             ,       ,1/1/2018,144.42
D,IU,AVON,38251594,URINALYSIS AND MICROSCOPI     ,86424088382,307,1/1/2017,81001,             ,       ,1/1/2018,13.05
D,IU,AVON,38251595,TACROLIMUS (FK506)            ,86424088382,300,              ,      ,             ,       ,2/1/2017,105
D,IU,AVON,38251639,GLUCOSE BLOOD TEST            ,86424088382,301,              ,      ,             ,       ,1/1/2018,54.18
D,IU,AVON,38251674,ZONISAMIDE/ZONRGRAN           ,86424088382,301,11/1/2017,80203,             ,       ,11/1/2017,226
D,IU,AVON,38302303,T3 TOTAL                      ,86424088383,301,1/1/2012,84480,             ,       ,3/1/2018,52.53
D,IU,AVON,38504086,HEMO/COMPOSITE                ,86424088385,761,              ,      ,             ,       ,2/1/2017,330
D,IU,AVON,38504087,FRACTURE CARE INCL CAST -     ,86424088385,761,              ,      ,             ,       ,2/1/2017,682
D,IU,AVON,38504088,ESTABLISHED PAT - LEVEL 2     ,86424088385,761,              ,      ,             ,       ,2/1/2017,195
D,IU,AVON,38504089,DEBR SUBS TISS 1ST 20         ,86424088385,761,              ,      ,             ,       ,2/1/2017,857
D,IU,AVON,38504090,DEBRID SUBC TISS/ADD 20 S     ,86424088385,761,              ,      ,             ,       ,2/1/2017,777
D,IU,AVON,38504091,"DEBRIB, BONE, EACH ADD 20     ",86424088385,761,              ,      ,             ,       ,2/1/2017,2322
D,IU,AVON,39200210,EKG TRACING ONLY              ,86424088392,730,1/1/2012,93005,             ,       ,2/1/2017,130
D,IU,AVON,39228891,MENTHOL GEL 118ML 4% GEL      ,86424088320,250,              ,      ,             ,       ,4/1/2018,19.83
D,IU,AVON,67001001,ER - IV                       ,86424088670,450,              ,      ,             ,       ,2/1/2017,878
D,IU,AVON,67001002,ER - V                        ,86424088670,450,              ,      ,             ,       ,2/1/2017,1308
D,IU,AVON,67001003,ER - V                        ,86424088670,450,              ,      ,             ,       ,2/1/2017,1246
D,IU,AVON,68000100,RENAL-HEMODIALYSIS            ,86424088680,801,1/1/2011,90935,             ,       ,1/1/2018,1053
D,IU,AVON,72000900,TRANSFUSION BLOOD/COMPONENT   ,86424088720,391,1/1/2011,36430,             ,       ,2/1/2017,757
D,IU,AVON,72060002,RBC LEUKOREDUCED-PROC ONLY    ,86424088720,390,              ,      ,1/1/2011,P9016  ,5/1/2018,569.58
D,IU,AVON,72060005,RED BLOOD CELL-PROC ONLY      ,86424088720,390,              ,      ,1/1/2011,P9021  ,5/1/2018,442.56
D,IU,AVON,73500110,"EEG, AWAKE AND DROWSY         ",86424088735,740,1/1/2011,95816,             ,       ,1/1/2018,1200
D,IU,AVON,73500328,NCB EA NERVE MOTOR W FW 7-8   ,86424088735,922,10/1/2018,95910,             ,       ,10/1/2018,5847
D,IU,AVON,73570057,EMG ADD-ON 5 OR MORE MUSCLE   ,86424088735,922,10/1/2018,95886,             ,       ,10/1/2018,633
D,IU,AVON,74000006,ABDOMEN SINGLE AP VIEW        ,86424088740,320,1/1/2018,74018,             ,       ,6/1/2017,300
D,IU,AVON,74000010,ABD FLAT & ERECT &/OR DECUB   ,86424088740,320,1/1/2011,74020,             ,       ,1/1/2018,300
D,IU,AVON,74000120,CERVICAL SP 2 OR 3 VIEWS      ,86424088740,320,1/1/2011,72040,             ,       ,7/1/2017,300
D,IU,AVON,74000140,CHEST 2 VIEWS FRONTAL & LAT   ,86424088740,320,1/1/2018,71046,             ,       ,1/1/2018,300
D,IU,AVON,74000271,SWALLOW FUNCTION W/VIDEORAD   ,86424088740,320,1/1/2011,74230,             ,       ,2/1/2017,1560
D,IU,AVON,74000450,PELVIS & LATERAL BOTH HIPS    ,86424088740,320,1/1/2011,73520,             ,       ,2/1/2017,276
D,IU,AVON,74000480,KNEE 1-2 VIEWS BILATERAL      ,86424088740,320,1/1/2011,73560,             ,       ,1/1/2018,300
D,IU,AVON,74000500,LUMBOSACRAL SP 2-3 VIEWS      ,86424088740,320,1/1/2011,72100,             ,       ,10/1/2017,300
D,IU,AVON,74000630,PELVIS 1-2 VIEWS              ,86424088740,320,1/1/2011,72170,             ,       ,2/1/2017,302
D,IU,AVON,74000631,PELVIS 3+ VIEWS               ,86424088740,320,1/1/2011,72190,             ,       ,2/1/2017,353
D,IU,AVON,74000820,THORACIC SP 2 VIEWS           ,86424088740,320,1/1/2011,72070,             ,       ,10/1/2017,300
D,IU,AVON,74001183,LUMBAR SPINE BEND ONLY 4+VIEWS,86424088740,320,1/1/2011,72120,             ,       ,1/1/2018,300
D,IU,AVON,74010045,FEMUR 2+ VIEWS RT             ,86424088740,320,1/1/2011,73550R,             ,       ,1/1/2018,300
D,IU,AVON,74010061,FOREARM 2 VIEWS RT            ,86424088740,320,1/1/2011,73090R,             ,       ,1/1/2018,300
D,IU,AVON,74010069,HIP 2+ VIEWS UNILATERAL RT    ,86424088740,320,1/1/2016,73502R,             ,       ,1/1/2018,300
D,IU,AVON,74010070,HIP 2+ VIEWS UNILATERAL LT    ,86424088740,320,1/1/2016,73502L,             ,       ,1/1/2018,300
D,IU,AVON,74010072,HUMERUS 2+ VIEWS LT           ,86424088740,320,1/1/2011,73060L,             ,       ,1/1/2018,300
D,IU,AVON,74010086,RIBS UNILATERAL 2 VIEWS RT    ,86424088740,320,1/1/2011,71100R,             ,       ,1/1/2018,300
D,IU,AVON,74010087,RIBS UNILATERAL 2 VIEWS LT    ,86424088740,320,1/1/2011,71100L,             ,       ,1/1/2018,300
D,IU,AVON,74010092,SHOULDER 1 VIEW RT            ,86424088740,320,1/1/2011,73020R,             ,       ,1/1/2018,300
D,IU,AVON,74010094,SHOULDER 2+ VIEWS RT          ,86424088740,320,1/1/2011,73030R,             ,       ,1/1/2018,300
D,IU,AVON,74010095,SHOULDER 2+ VIEWS LT          ,86424088740,320,1/1/2011,73030L,             ,       ,1/1/2018,300
D,IU,AVON,74010114,CLAVICLE COMPLETE LT          ,86424088740,320,              ,      ,             ,       ,2/1/2017,279
D,IU,AVON,74010115,WRIST 2  VIEW LT              ,86424088740,320,              ,      ,             ,       ,2/1/2017,228
D,IU,AVON,74010116,WRIST LESS THAN 3 VIEW LT     ,86424088740,320,              ,      ,             ,       ,2/1/2017,228
D,IU,AVON,74010117,HIP UNILATERAL WITH PELVI     ,86424088740,320,              ,      ,             ,       ,2/1/2017,182
D,IU,AVON,74010118,KNEE LESS THAN 3 VIEWS RT     ,86424088740,320,              ,      ,             ,       ,2/1/2017,258
D,IU,AVON,74010119,Femur 2 views                 ,86424088740,320,2/1/2017,73550,             ,       ,2/1/2017,156
D,IU,AVON,74010120,Knee 1 Or 2 Views             ,86424088740,320,              ,      ,             ,       ,2/1/2017,156
D,IU,AVON,74010121,Hip Unilate cmplt 2 Vws       ,86424088740,320,2/1/2017,73502,             ,       ,1/1/2018,300
D,IU,AVON,74010122,Shoulder Cmplt 2 Vws          ,86424088740,320,2/1/2017,73030,             ,       ,1/1/2018,300
D,IU,AVON,74010123,Hand Min 3 Views              ,86424088740,320,2/1/2017,73130,             ,       ,2/1/2017,156
D,IU,AVON,74010124,XRAY WRIST 3+ VIEWS           ,86424088740,320,2/1/2017,73110,             ,       ,1/1/2018,300
D,IU,AVON,74010125,FOOT COMPLETE RT              ,86424088740,320,2/1/2017,73630,             ,       ,2/1/2017,275.55
D,IU,AVON,74010126,73600 ANKLE AP&LAT 2V         ,86424088740,320,2/1/2017,73600,             ,       ,2/1/2017,156
D,IU,AVON,74010127,73620 FOOT AP&LAT 2V          ,86424088740,320,2/1/2017,73620,             ,       ,2/1/2017,156
D,IU,AVON,74010150,US EXT VEIN DUPLEX COMPLETE BI,86424088740,921,1/1/2016,93970,             ,       ,6/1/2017,375
D,IU,AVON,74010160,EXT VEIN DUPLEX STUDY LIMIT LT,86424088740,921,1/1/2016,93971L,             ,       ,1/1/2018,375
D,IU,AVON,74010170,US RETROPERITONEAL COMPLETE   ,86424088740,402,2/1/2017,76770,             ,       ,10/1/2017,375
D,IU,AVON,74010171,US VASCULAR DUP VISCERAL COMP ,86424088740,921,2/1/2017,93975,             ,       ,2/1/2017,550.25
D,IU,AVON,74010172,US ABDOMEN LIMITED            ,86424088740,402,2/1/2017,76705,             ,       ,1/1/2018,300
D,IU,AVON,74010173,US CHEST                      ,86424088740,402,2/1/2017,76604,             ,       ,1/1/2018,300
D,IU,AVON,74020009,LOCM 300-399MG/ML IODINE/1ML  ,86424088740,255,              ,      ,1/1/2011,Q9967  ,2/1/2017,75
D,IU,AVON,74020012,"XRAY ANKLE, COMPLETE          ",86424088740,320,1/1/2017,73610,             ,       ,1/1/2018,300
D,IU,AVON,74020022,HIP RGHT                      ,86424088740,320,1/1/1980,73502,             ,       ,6/1/2017,300
D,IU,AVON,74020036,TIBIA/FIBULA 2 VIEWS          ,86424088740,320,5/1/2017,73590,             ,       ,1/1/2018,300
D,IU,AVON,74071010,CHEST 1 VIEW FRONTAL          ,86424088740,320,1/1/2018,71045,             ,       ,6/1/2017,300
D,IU,AVON,74076010,FLUORO GUIDE FOR CV ACCESS    ,86424088740,320,1/1/2011,77001,             ,       ,1/1/2018,903
D,IU,AVON,74200014,MRI LUMBAR SPINE WO CONTRAST  ,86424088742,612,1/1/2011,72148,             ,       ,2/1/2017,2536
D,IU,AVON,74200040,MRI BRAIN W/O CONTRAST        ,86424088742,611,1/1/2011,70551,             ,       ,2/1/2017,2427
D,IU,AVON,74200060,MRI CERVICAL WO CONTRAST      ,86424088742,612,1/1/2011,72141,             ,       ,2/1/2017,2490
D,IU,AVON,74200220,MRI THORACIC WO CONTRAST      ,86424088742,612,1/1/2011,72146,             ,       ,2/1/2017,2466
D,IU,AVON,74200260,MRI LUMBAR SPINE W/WO CONTRAST,86424088742,612,1/1/2011,72158,             ,       ,2/1/2017,3410
D,IU,AVON,74200270,MRI THORACIC W/WO CONTRAST    ,86424088742,612,1/1/2011,72157,             ,       ,2/1/2017,3347
D,IU,AVON,74200411,MRA HEAD WITHOUT CONTRAST     ,86424088742,610,1/1/2011,70544,             ,       ,2/1/2017,1778
D,IU,AVON,75000028,US GUIDE FOR VASCULAR ACCESS  ,86424088750,402,1/1/2011,76937,             ,       ,8/1/2017,1326
D,IU,AVON,75000115,US VASCULAR DUP VISCERAL COMP ,86424088750,921,1/1/2011,93975,             ,       ,2/1/2017,550.25
D,IU,AVON,75000140,US RETROPERITONEAL COMPLETE   ,86424088750,402,1/1/2011,76770,             ,       ,2/1/2017,195.7
D,IU,AVON,75000170,US CHEST                      ,86424088750,402,1/1/2011,76604,             ,       ,2/1/2017,378
D,IU,AVON,75000220,US EXT VEIN DUPLEX COMPLETE BI,86424088750,921,1/1/2011,93970,             ,       ,2/1/2017,302.15
D,IU,AVON,75000250,US ABDOMEN LIMITED            ,86424088750,402,1/1/2011,76705,             ,       ,2/1/2017,325
D,IU,AVON,76085095,PRIMARY IV TPD EACH           ,86424088760,335,7/1/2017,96365,             ,       ,2/1/2018,10.36
D,IU,AVON,77000030,CT ABDOMEN W/O CONTRAST       ,86424088770,352,1/1/2011,74150,             ,       ,2/1/2018,5300
D,IU,AVON,77000040,CT CERVICAL SPINE W/O CONTRAST,86424088770,352,1/1/2011,72125,             ,       ,1/1/2018,7470
D,IU,AVON,77000050,CT THORAX W/CONTRAST          ,86424088770,352,1/1/2011,71260,             ,       ,2/1/2017,1754
D,IU,AVON,77000070,CT THORAX W/O CONTRAST        ,86424088770,352,1/1/2011,71250,             ,       ,1/1/2018,6123
D,IU,AVON,77000120,CT BRAIN/HEAD WO CONTRAST     ,86424088770,351,1/1/2011,70450,             ,       ,1/1/2018,4119
D,IU,AVON,77000130,CT LUMBAR SPINE W/O CONTRAST  ,86424088770,352,1/1/2011,72131,             ,       ,1/1/2018,6348
D,IU,AVON,77000195,CT MAXILLOFACIAL W/O CONTRAST ,86424088770,351,1/1/2011,70486,             ,       ,1/1/2018,3957
D,IU,AVON,77010006,CT LOWER EXT W/O CONTRAST LT  ,86424088770,352,1/1/2011,73700L,             ,       ,10/1/2018,4206
D,IU,AVON,77010015,CT ABD & PELVIS WO CONTRAST   ,86424088770,352,1/1/2011,74176,             ,       ,1/1/2018,11100
D,IU,AVON,79500160,OP VISIT EST PT LEVEL I       ,86424088795,510,1/1/2011,99211,             ,       ,2/1/2017,154
D,IU,AVON,79500162,OP VISIT EST PT LEVEL III     ,86424088795,510,1/1/2011,99213,             ,       ,2/1/2017,115
D,IU,AVON,79500170,OP VISIT NEW PT LEVEL I       ,86424088795,510,1/1/2011,99201,             ,       ,2/1/2017,156
D,IU,AVON,92000307,ACEPHEN 650MG SUP             ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92000308,ACEPHEN 650MG SUP             ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92000372,ACETAMINOPHEN 160MG/5ML SOL   ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92000690,ACETAMINOPHEN-COD #3 TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92000836,ACETYLCYSTEINE 20% VL         ,86424088320,250,              ,      ,             ,       ,6/1/2017,21.3
D,IU,AVON,92001019,ADVAIR 100-50 DISKUS          ,86424088320,250,              ,      ,             ,       ,6/1/2017,359.3
D,IU,AVON,92001021,ADVAIR 250-50 DISKUS          ,86424088320,250,              ,      ,             ,       ,6/1/2017,443.05
D,IU,AVON,92001095,AGGRENOX CAP SA               ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.85
D,IU,AVON,92001569,ALREX 0.2% EYE DROPS          ,86424088320,250,              ,      ,             ,       ,6/1/2017,514.32
D,IU,AVON,92001901,AMITRIPTYLINE HCL 25MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92002182,AMPHETAMINE SALTS 10MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,65
D,IU,AVON,92002190,AMPHETAMINE SALTS 5MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92002747,ARMOUR THYROID 60MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92003019,ASPIRIN 325MG TAB EC          ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92003119,ASPIRIN 81MG TAB CHEW         ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92003143,ASPIRIN 81MG TAB EC           ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92003583,AZOPT 1% EYE DROPS            ,86424088320,250,              ,      ,             ,       ,6/1/2017,428.5
D,IU,AVON,92003681,BACITRACIN ZINC OINT          ,86424088320,250,              ,      ,             ,       ,6/1/2017,18.2
D,IU,AVON,92003874,BAZA ANTIFUNGAL 2% CREAM      ,86424088320,250,              ,      ,             ,       ,6/1/2017,23.4
D,IU,AVON,92004169,BETAMETHASONE DP 0.05% CREAM  ,86424088320,250,              ,      ,             ,       ,6/1/2017,32.25
D,IU,AVON,92004189,BETAMETHASONE DP 0.05PCT LOT  ,86424088320,250,              ,      ,             ,       ,6/1/2017,51.5
D,IU,AVON,92004202,BETAMETHASONE VA 0.1% CREAM   ,86424088320,250,              ,      ,             ,       ,6/1/2017,21.3
D,IU,AVON,92004243,BETOPTIC S 0.25% EYE DROPS    ,86424088320,250,              ,      ,             ,       ,6/1/2017,173.15
D,IU,AVON,92004337,BISAC-EVAC 10MG SUP           ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92004397,BISACODYL 5MG TAB EC          ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92004421,BISMATROL SUSP                ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92004496,BOTOX 100 UNITS VL            ,86424088320,250,              ,      ,             ,       ,6/1/2017,854.9
D,IU,AVON,92004985,CALCIUM ANTACID TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92005189,CANCIDAS IV 50MG VL           ,86424088320,250,              ,      ,             ,       ,6/1/2017,1679.6
D,IU,AVON,92005432,CARBIDOPA/LEVO 10/100 TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92005437,CARBIDOPA/LEVO 25/100 TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92005676,CATAPRES-TTS 2 PATCH          ,86424088320,250,              ,      ,             ,       ,6/1/2017,102.45
D,IU,AVON,92005779,CEFAZOLIN 1GM-DEXTROSE BAG    ,86424088320,250,              ,      ,             ,       ,6/1/2017,15.7
D,IU,AVON,92005873,CELEBREX 100MG CAP            ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.8
D,IU,AVON,92006172,CHILDS IBUPROFEN SUSP         ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.3
D,IU,AVON,92006219,CHLORHEXIDINE 0.12% RINSE     ,86424088320,250,              ,      ,             ,       ,6/1/2017,45.25
D,IU,AVON,92006251,CHLOROTHIAZIDE 250 MG TABLET  ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92006750,CITRATE OF MAGNESIA SOL       ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.3
D,IU,AVON,92006906,CLEOCIN PHOS 150 MG/ML VIAL   ,86424088320,250,              ,      ,             ,       ,6/1/2017,33.8
D,IU,AVON,92007048,CLOBETASOL 0.05PCT OINTMENT   ,86424088320,250,              ,      ,             ,       ,6/1/2017,183.55
D,IU,AVON,92007575,CYANOCOBALAMIN 1000MCG/ML     ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92007669,CYPROHEPTADINE 4MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92007726,D-AMPHETAMINE 15 MG CAP SA    ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.9
D,IU,AVON,92007802,DEEP SEA 0.65% NOSE SPRAY     ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.95
D,IU,AVON,92007999,DEPO-MEDROL 40MG/ML VL        ,86424088320,250,              ,      ,             ,       ,6/1/2017,34.85
D,IU,AVON,92008223,DEXAMETHASONE 0.75MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92008242,DEXAMETHASONE 1MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92008246,DEXAMETHASONE 4MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92008575,DIAZEPAM 5 MG/5 ML SOLUTION   ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.3
