Service Area|Px Code|Generic Name|CPT(R)/HCPCS Code|NDC|Unit Price|Override Bill Code|Override Price
WS SERVICE AREA|25010066|zolpidem 5 mg tablet||00904608261|4.25||
WS SERVICE AREA|25010066|phenylephrine 1 % nasal spray||00024135202|35.72||
WS SERVICE AREA|25010066|theophylline ER 600 mg tablet,extended release 24 hr||29033000201|13.81||
WS SERVICE AREA|25010066|polymyxin B sulfate 10,000 unit-trimethoprim 1 mg/mL eye drops||24208031510|94.62||
WS SERVICE AREA|25010066|polymyxin B sulfate 10,000 unit-trimethoprim 1 mg/mL eye drops||61314062810|122.64||
WS SERVICE AREA|25010066|loratadine 5 mg-pseudoephedrine ER 120 mg tablet,extended release,12hr||00573266024|4.00||
WS SERVICE AREA|25010066|meclizine 12.5 mg tablet||00536398501|4.25||
WS SERVICE AREA|25010066|meclizine 12.5 mg tablet||68084049001|4.99||
WS SERVICE AREA|25010066|meclizine 25 mg tablet||68084049111|4.25||
WS SERVICE AREA|25010066|meclizine 25 mg tablet||00904651761|4.25||
WS SERVICE AREA|25010066|insulin aspar prt-insulin aspart 100 unit/mL (70-30) subcutaneous soln||00169368512|15.75||
WS SERVICE AREA|25010066|bacitracin-polymyxin B 500 unit-10,000 unit/gram topical packet||00168002109|4.00||
WS SERVICE AREA|25010066|cholestyramine-aspartame 4 gram oral powder for susp in a packet||00245003689|35.97||
WS SERVICE AREA|25010066|white petrolatum 41 % topical ointment||72140045231|29.98||
WS SERVICE AREA|25010066|vit E-glycerin-dimethicone lotion||00299391808|31.28||
WS SERVICE AREA|25010066|L.acidophil,paracasei-S.thermophil-bifidobacter 8 billion cell capsule||64980014703|8.63||
WS SERVICE AREA|25010066|quiNIDine gluconate ER 324 mg tablet,extended release||51079002701|9.63||
WS SERVICE AREA|25010066|quiNIDine gluconate ER 324 mg tablet,extended release||53489014101|63.80||
WS SERVICE AREA|25010066|venlafaxine 25 mg tablet||68382001801|13.68||
WS SERVICE AREA|25010066|venlafaxine 75 mg tablet||68382002101|5.13||
WS SERVICE AREA|25010066|venlafaxine 37.5 mg tablet||68084033011|9.39||
WS SERVICE AREA|25010066|quiNINE 324 mg capsule||13310015307|92.20||
WS SERVICE AREA|25010066|sodium chloride-aloe vera nasal gel||00225052547|18.07||
WS SERVICE AREA|25010066|modified lanolin topical ointment||44677010202|11.19||
WS SERVICE AREA|25010066|phenol 89 % topical swab||00884629730|32.02||
WS SERVICE AREA|25010066|vitamin E (dl, acetate) 100 unit capsule||00904027060|4.00||
WS SERVICE AREA|25010066|calcium carbonate-vitamin D3 250 mg-125 unit tablet||00904188261|4.00||
WS SERVICE AREA|25010066|carbidopa ER 25 mg-levodopa 100 mg tablet,extended release||62756046188|4.25||
WS SERVICE AREA|25010066|carbidopa ER 25 mg-levodopa 100 mg tablet,extended release||68084028101|5.88||
WS SERVICE AREA|25010066|carbidopa ER 25 mg-levodopa 100 mg tablet,extended release||68084028111|5.88||
WS SERVICE AREA|25010066|trolamine salicylate-aloe vera 10 % topical cream||41167005705|39.90||
WS SERVICE AREA|25010066|hydrocortisone-pramoxine 2.5 %-1 % (4g) rectal cream||45802047201|128.80||
WS SERVICE AREA|25010066|vit A 1,000 unit-C 200 mg-E 60 unit-lutein 2 mg and minerals tablet||00536509008|4.00||
WS SERVICE AREA|25010066|adalimumab 40 mg/0.8 mL subcutaneous pen kit|J0135|00074433902|14,201.97||
WS SERVICE AREA|25010066|adalimumab 40 mg/0.8 mL subcutaneous pen kit|J0135|00074433907|14,201.97||
WS SERVICE AREA|25010066|magnesium gluconate 27 mg magnesium (500 mg) tablet||35046000322|4.25||
WS SERVICE AREA|25010066|neomycin-bacitracn Zn-polymyxn 3.5 mg-400 unit-5,000 unit top oint pkt||54162008009|4.00||
WS SERVICE AREA|25010066|neomycin-bacitracn Zn-polymyxn 3.5 mg-400 unit-5,000 unit top oint pkt||45802006170|4.00||
WS SERVICE AREA|25010066|pediatric multivitamin no.40-phytonadione 400 mcg/mL oral drops||58914021460|4.25||
WS SERVICE AREA|25010066|sodium phosphates 9.5 gram-3.5 gram/59 mL enema||00132020220|4.25||
WS SERVICE AREA|25010066|estropipate 0.75 mg tablet||00591041401|7.74||
WS SERVICE AREA|25010066|estropipate 1.5 mg tablet||00591041501|5.57||
WS SERVICE AREA|25010066|estropipate 3 mg tablet||00591041601|4.51||
WS SERVICE AREA|25010066|ferrous fum-B12-C-stomach conc 200 mg (66 mg)-10 mcg-250 mg capsule||63044063119|4.00||
WS SERVICE AREA|25010066|white petrolatum-mineral oil 83 %-15 % eye ointment||00904516838|35.69||
WS SERVICE AREA|25010066|peg 3350-ELECTROLYTES 240 G-22.72 G-6.72 G-5.84 G OR,peg 3350-electrolytes 236 g-22.74 g-6.74 g-5.86 g||52268010001|140.80||
WS SERVICE AREA|25010066|saliva stimulant combination no.3 oral mucosal spray||48582000155|31.50||
WS SERVICE AREA|25010066|levETIRAcetam 500 mg/5 mL (5 mL) oral solution||00121480205|32.89||
WS SERVICE AREA|25010066|multivitamin-iron 9 mg-folic acid 400 mcg-calcium and minerals tablet||00904549261|4.00||
WS SERVICE AREA|25010066|thyroid (pork) 60 mg tablet||00456045901|5.39||
WS SERVICE AREA|25010066|thyroid (pork) 60 mg tablet||42192033001|5.75||
WS SERVICE AREA|25010066|carBAMazepine 100 mg/5 mL (5 mL) oral suspension||68094030159|25.56||
WS SERVICE AREA|25010066|witch hazel 50 % topical pads||12547015040|4.25||
WS SERVICE AREA|25010066|mineral oil-lanolin oil-propylene glycol lotion||46017007703|87.09||
WS SERVICE AREA|25010066|thiamine mononitrate (vitamin B1) 100 mg tablet||31604001281|4.25||
WS SERVICE AREA|25010066|thiamine mononitrate (vitamin B1) 100 mg tablet||50268085111|4.25||
WS SERVICE AREA|25010066|doxepin 5 % topical cream||40085071645|4,237.52||
WS SERVICE AREA|25010066|midazolam 10 mg/5 mL (2 mg/mL) syrup||68094076259|44.56||
WS SERVICE AREA|25010066|midazolam 10 mg/5 mL (2 mg/mL) syrup||68094076262|44.55||
WS SERVICE AREA|25010066|midazolam 10 mg/5 mL (2 mg/mL) syrup||68094076459|34.43||
WS SERVICE AREA|25010066|midazolam 10 mg/5 mL (2 mg/mL) syrup||68094076462|51.64||
WS SERVICE AREA|25010066|collodion (bulk) liquid||00395064995|275.62||
WS SERVICE AREA|25010066|dextran 70-hypromellose 0.1 %-0.3 % eye drops||00904649335|13.20||
WS SERVICE AREA|25010066|dextran 70-hypromellose 0.1 %-0.3 % eye drops||00065041881|4.25||
WS SERVICE AREA|25010066|triamterene 37.5 mg-hydrochlorothiazide 25 mg capsule||51079093501|4.25||
WS SERVICE AREA|25010066|prenatal vit no.95-ferrous fumarate 28 mg-folic acid 800 mcg tablet||79854040070|4.00||
WS SERVICE AREA|25010066|prenatal vit no.95-ferrous fumarate 28 mg-folic acid 800 mcg tablet||54629005201|4.00||
WS SERVICE AREA|25010066|docusate sodium 283 mg/5 mL enema||17433987603|12.29||
WS SERVICE AREA|25010066|valproic acid (as sodium salt) 250 mg/5 mL (5 mL) oral solution||00121467505|4.25||
WS SERVICE AREA|25010066|calcium carbonate 600 mg (1,500 mg)-vitamin D3 200 unit tablet||37864000019|4.00||
WS SERVICE AREA|25010066|calcium acetate-aluminum 952 mg-1,347 mg topical powder in packet||51224016212|6.23||
WS SERVICE AREA|25010066|calcium acetate-aluminum 952 mg-1,347 mg topical powder in packet||51224016299|6.22||
WS SERVICE AREA|25010066|calcium acetate-aluminum 952 mg-1,347 mg topical powder in packet||57074001770|4.40||
WS SERVICE AREA|25010066|vitamins A and D-white petrolatum-lanolin topical ointment in a packet||00168003545|4.00||
WS SERVICE AREA|25010066|cadexomer iodine 0.9 % topical gel||40565012255|268.44||
WS SERVICE AREA|25010066|clarithromycin 125 mg/5 mL oral suspension||00781602252|471.68||
WS SERVICE AREA|25010066|calcium carbonate 500 mg/5 mL calcium (1,250 mg/5 mL) oral suspension||00121076616|4.00||
WS SERVICE AREA|25010066|calcium carbonate 500 mg/5 mL calcium (1,250 mg/5 mL) oral suspension||00000005184|4.00||
WS SERVICE AREA|25010066|lisinopril 2.5 mg tablet||00185002501|4.57||
WS SERVICE AREA|25010066|valACYclovir 500 mg tablet||68084063301|27.97||
WS SERVICE AREA|25010066|valACYclovir 500 mg tablet||68084063311|27.97||
WS SERVICE AREA|25010066|nefazodone 100 mg tablet||00093102406|16.89||
WS SERVICE AREA|25010066|nefazodone 150 mg tablet||00093711306|11.48||
WS SERVICE AREA|25010066|naproxen 375 mg tablet,delayed release||00093100501|11.24||
WS SERVICE AREA|25010066|naproxen 500 mg tablet,delayed release||31722033901|6.86||
WS SERVICE AREA|25010066|naproxen 500 mg tablet,delayed release||00093100601|10.29||
WS SERVICE AREA|25010066|carBAMazepine 100 mg chewable tablet||51672404101|4.64||
WS SERVICE AREA|25010066|carBAMazepine 200 mg/10 mL oral suspension||68094021459|32.03||
WS SERVICE AREA|25010066|carBAMazepine 200 mg/10 mL oral suspension||68094000859|32.03||
WS SERVICE AREA|25010066|carBAMazepine 200 mg tablet||00904617261|6.31||
WS SERVICE AREA|25010066|fluconazole 150 mg tablet||59762501701|32.70||
WS SERVICE AREA|25010066|fluconazole 150 mg tablet||68462010340|32.88||
WS SERVICE AREA|25010066|fluconazole 150 mg tablet||55111014512|32.70||
WS SERVICE AREA|25010066|fluconazole 150 mg tablet||55111014571|32.69||
WS SERVICE AREA|25010066|carbamide peroxide 10 % oral rinse||42037010476|54.07||
WS SERVICE AREA|25010066|carbamide peroxide 6.5 % ear drops||78112073621|39.18||
WS SERVICE AREA|25010066|carbamide peroxide 6.5 % ear drops||00904322035|8.13||
WS SERVICE AREA|25010066|bacitracin zinc 500 unit/gram topical ointment||10939056433|24.68||
WS SERVICE AREA|25010066|bacitracin zinc 500 unit/gram topical ointment||49348015472|24.68||
WS SERVICE AREA|25010066|colestipol 1 gram tablet||59762045001|8.89||
WS SERVICE AREA|25010066|carisoprodol 350 mg tablet||68084038011|4.25||
WS SERVICE AREA|25010066|carisoprodol 350 mg tablet||51079081901|4.25||
WS SERVICE AREA|25010066|lamoTRIgine 25 mg tablet||68084031811|4.25||
WS SERVICE AREA|25010066|lamoTRIgine 100 mg tablet||68382000801|9.14||
WS SERVICE AREA|25010066|lamoTRIgine 100 mg tablet||68084031901|4.25||
WS SERVICE AREA|25010066|lamoTRIgine 100 mg tablet||68084031911|4.25||
WS SERVICE AREA|25010066|lamoTRIgine 100 mg tablet||16714070101|8.71||
WS SERVICE AREA|25010066|acetaminophen 300 mg-codeine 30 mg tablet||68084037211|4.29||
WS SERVICE AREA|25010066|ibuprofen 100 mg chewable tablet||49348063904|4.00||
WS SERVICE AREA|25010066|ibuprofen 100 mg chewable tablet||00573017920|4.00||
WS SERVICE AREA|25010066|ibuprofen 100 mg chewable tablet||10939079633|4.00||
WS SERVICE AREA|25010066|ketoconazole 2 % shampoo||45802046564|195.15||
WS SERVICE AREA|25010066|fluconazole 10 mg/mL oral suspension||16714069501|70.82||
WS SERVICE AREA|25010066|fluconazole 40 mg/mL oral suspension||16714069601|911.68||
WS SERVICE AREA|25010066|dorzolamide 2 % eye drops||00006351936|4.25||
WS SERVICE AREA|25010066|dorzolamide 2 % eye drops||50383023210|470.27||
WS SERVICE AREA|25010066|terazosin 1 mg capsule||00904612661|4.25||
WS SERVICE AREA|25010066|terazosin 1 mg capsule||51079093620|11.31||
WS SERVICE AREA|25010066|terazosin 5 mg capsule||00904612861|4.25||
WS SERVICE AREA|25010066|terazosin 5 mg capsule||00781205301|4.25||
WS SERVICE AREA|25010066|traMADol 50 mg tablet||51079099101|4.25||
WS SERVICE AREA|25010066|traMADol 50 mg tablet||62584055911|4.25||
WS SERVICE AREA|25010066|metFORMIN 850 mg tablet||62584033211|4.99||
WS SERVICE AREA|25010066|metFORMIN 850 mg tablet||51079017308|4.86||
WS SERVICE AREA|25010066|tiZANidine 4 mg tablet||00904641861|4.25||
WS SERVICE AREA|25010066|losartan 25 mg tablet||68084034611|11.81||
WS SERVICE AREA|25010066|losartan 25 mg tablet||63739067310|4.25||
WS SERVICE AREA|25010066|losartan 50 mg tablet||50268051715|6.77||
WS SERVICE AREA|25010066|fosfomycin tromethamine 3 gram oral packet||00456430008|425.97||
WS SERVICE AREA|25010066|atovaquone 750 mg/5 mL oral suspension||00173054700|233.41||
WS SERVICE AREA|25010066|SUMAtriptan 50 mg tablet||62756052188|5.93||
WS SERVICE AREA|25010066|SUMAtriptan 50 mg tablet||16714053210|88.49||
WS SERVICE AREA|25010066|cherry flavor (bulk) syrup||00395266216|116.55||
WS SERVICE AREA|25010066|alendronate 10 mg tablet||51079094101|20.58||
WS SERVICE AREA|25010066|alendronate 10 mg tablet||51079094105|20.58||
WS SERVICE AREA|25010066|sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution||00121059515|19.32||
WS SERVICE AREA|25010066|sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution||00121059530|7.60||
WS SERVICE AREA|25010066|sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution||00121119030|10.45||
WS SERVICE AREA|25010066|sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution||17856059503|7.60||
WS SERVICE AREA|25010066|sotalol 120 mg tablet||00603577021|16.05||
WS SERVICE AREA|25010066|sotalol 120 mg tablet||00245001389|16.24||
WS SERVICE AREA|25010066|sotalol 120 mg tablet||60505015900|16.04||
WS SERVICE AREA|25010066|sotalol 120 mg tablet||00093106001|14.69||
WS SERVICE AREA|25010066|calcitonin (salmon) 200 unit/actuation nasal spray||49884016111|834.53||
WS SERVICE AREA|25010066|bicalutamide 50 mg tablet||00093022056|130.66||
WS SERVICE AREA|25010066|bicalutamide 50 mg tablet||68084061211|130.29||
WS SERVICE AREA|25010066|bicalutamide 50 mg tablet||68084061221|130.29||
WS SERVICE AREA|25010066|carvedilol 6.25 mg tablet||51079093001|7.51||
WS SERVICE AREA|25010066|carvedilol 6.25 mg tablet||68084026211|6.86||
WS SERVICE AREA|25010066|carvedilol 12.5 mg tablet||00093729501|4.25||
WS SERVICE AREA|25010066|carvedilol 12.5 mg tablet||68382009401|4.25||
WS SERVICE AREA|25010066|carvedilol 12.5 mg tablet||68084026311|4.25||
WS SERVICE AREA|25010066|carvedilol 12.5 mg tablet||00904630261|4.25||
WS SERVICE AREA|25010066|azithromycin 200 mg/5 mL oral suspension||59762314001|245.63||
WS SERVICE AREA|25010066|azithromycin 200 mg/5 mL oral suspension||00093714931|245.63||
WS SERVICE AREA|25010066|lamiVUDine 150 mg tablet||60505325106|33.61||
WS SERVICE AREA|25010066|lamiVUDine 10 mg/mL oral solution||49702020548|780.60||
WS SERVICE AREA|25010066|lamiVUDine 10 mg/mL oral solution||00000005152|97.57||
WS SERVICE AREA|25010066|lamiVUDine 10 mg/mL oral solution||57237027424|843.11||
WS SERVICE AREA|25010066|pseudoephedrine 30 mg/5 mL oral liquid||00536185097|4.00||
WS SERVICE AREA|25010066|pseudoephedrine 30 mg/5 mL oral liquid||00000005297|4.00||
WS SERVICE AREA|25010066|acarbose 50 mg tablet||00054014120|4.25||
WS SERVICE AREA|25010066|morphine concentrate 20 mg/mL oral syringe  (FOR ORAL USE ONLY)||00000005214|5.70||
WS SERVICE AREA|25010066|lipase-protease-amylase 10,440-39,150-39,150 unit tablet||58914011210|20.69||
WS SERVICE AREA|25010066|lipase-protease-amylase 20,880-78,300-78,300 unit tablet||58914011710|40.82||
WS SERVICE AREA|25010066|white petrolatum topical ointment in packet||00168005345|4.00||
WS SERVICE AREA|25010066|pregabalin 20 mg/mL oral solution||00071102001|36.24||
WS SERVICE AREA|25010066|elviteg 150 mg-cob 150 mg-emtricit 200 mg-tenofo DISOPRO 300 mg tablet||61958120101|725.12||
WS SERVICE AREA|25010066|rivastigmine 13.3 mg/24 hour transdermal patch||00078050315|151.87||
WS SERVICE AREA|25010066|rivastigmine 13.3 mg/24 hour transdermal patch||00781731331|118.95||
WS SERVICE AREA|25010066|hydrocodone-homatropine 5 mg-1.5 mg/5 mL (5 mL) syrup||00121481105|26.40||
WS SERVICE AREA|25010066|megestrol 400 mg/10 mL (10 mL) oral suspension||68094052861|29.78||
WS SERVICE AREA|25010066|megestrol 400 mg/10 mL (10 mL) oral suspension||66689002050|29.92||
WS SERVICE AREA|25010066|glucose 4 gram chewable tablet||00904589615|4.25||
WS SERVICE AREA|25010066|glucose 4 gram chewable tablet||87701041801|4.25||
WS SERVICE AREA|25010066|glucose 4 gram chewable tablet||56151161051|4.25||
WS SERVICE AREA|25010066|glucose 4 gram chewable tablet||10939703446|4.25||
WS SERVICE AREA|25010066|desmopressin 0.1 mg tablet||00093731601|18.61||
WS SERVICE AREA|25010066|desmopressin 0.1 mg tablet||68084060621|10.63||
WS SERVICE AREA|25010066|desmopressin 0.1 mg tablet||50268022015|10.56||
WS SERVICE AREA|25010066|desmopressin 0.1 mg tablet||55566260000|24.41||
WS SERVICE AREA|25010066|linaclotide 290 mcg capsule||00456120230|45.42||
WS SERVICE AREA|25010066|acetaminophen 120 mg-codeine 12 mg/5 mL (5 mL) oral solution||00121050405|5.23||
WS SERVICE AREA|25010066|acetaminophen 120 mg-codeine 12 mg/5 mL (5 mL) oral solution||17856007905|7.04||
WS SERVICE AREA|25010066|darunavir ethanolate 800 mg tablet||59676056630|278.19||
WS SERVICE AREA|25010066|ipratropium bromide 42 mcg (0.06 %) nasal spray||00054004641|673.83||
WS SERVICE AREA|25010066|famciclovir 250 mg tablet||00054019713|24.45||
WS SERVICE AREA|25010066|famciclovir 250 mg tablet||00591327230|22.25||
WS SERVICE AREA|25010066|anastrozole 1 mg tablet||68084044811|7.29||
WS SERVICE AREA|25010066|anastrozole 1 mg tablet||68382020906|47.45||
WS SERVICE AREA|25010066|anastrozole 1 mg tablet||60687011221|7.29||
WS SERVICE AREA|25010066|||00000005062|71.81||
WS SERVICE AREA|25010066|chlordiazePOXIDE 10 mg capsule||51079037501|4.25||
WS SERVICE AREA|25010066|chlordiazePOXIDE 25 mg capsule||00555015902|4.25||
WS SERVICE AREA|25010066|chlordiazePOXIDE 25 mg capsule||51079014101|4.25||
WS SERVICE AREA|25010066|apixaban 2.5 mg tablet||00003089331|49.17||
WS SERVICE AREA|25010066|apixaban 5 mg tablet||00003089431|49.17||
WS SERVICE AREA|25010066|chlordiazePOXIDE 5 mg capsule||00555015802|4.25||
WS SERVICE AREA|25010066|diphenhydramine-zinc acetate 2 %-0.1 % topical cream||10939019844|27.34||
WS SERVICE AREA|25010066|diphenhydramine-zinc acetate 2 %-0.1 % topical cream||00904535431|9.70||
WS SERVICE AREA|25010066|glimepiride 1 mg tablet||45802077078|4.25||
WS SERVICE AREA|25010066|glimepiride 1 mg tablet||16729000101|4.25||
WS SERVICE AREA|25010066|glimepiride 2 mg tablet||51079042520|4.33||
WS SERVICE AREA|25010066|glimepiride 2 mg tablet||68084032611|4.25||
WS SERVICE AREA|25010066|glimepiride 4 mg tablet||51079042620|4.25||
WS SERVICE AREA|25010066|glimepiride 4 mg tablet||68084032711|4.25||
WS SERVICE AREA|25010066|doxylamine 10 mg-pyridoxine (vit B6) 10 mg tablet,delayed release||55494010010|48.29||
WS SERVICE AREA|25010066|chloroquine 500 mg tablet||63304046126|19.01||
WS SERVICE AREA|25010066|canagliflozin 100 mg tablet||50458014030|109.02||
WS SERVICE AREA|25010066|canagliflozin 300 mg tablet||50458014130|36.34||
WS SERVICE AREA|25010066|dicyclomine 10 mg/5 mL oral solution||00603116158|10.56||
WS SERVICE AREA|25010066|dicyclomine 10 mg/5 mL oral solution||00000005299|10.56||
WS SERVICE AREA|25010066|ritonavir 80 mg/mL oral solution||00074194063|52.81||
WS SERVICE AREA|25010066|chlorpheniramine 4 mg tablet||00904001259|4.00||
WS SERVICE AREA|25010066|niMODipine 60 mg/20 mL oral solution||24338020016|549.82||
WS SERVICE AREA|25010066|niMODipine 60 mg/20 mL oral solution||24338020012|549.40||
WS SERVICE AREA|25010066|niMODipine 60 mg/20 mL oral solution||00000005302|549.40||
WS SERVICE AREA|25010066|chlorproMAZINE 10 mg tablet||51079051801|46.67||
WS SERVICE AREA|25010066|chlorproMAZINE 10 mg tablet||51079051820|46.67||
WS SERVICE AREA|25010066|multivitamin with iron, stress formula tablet||00904026252|4.00||
WS SERVICE AREA|25010066|chlorproMAZINE 25 mg tablet||00832030100|21.52||
WS SERVICE AREA|25010066|chlorproMAZINE 25 mg tablet||51079051901|26.92||
WS SERVICE AREA|25010066|chlorproMAZINE 50 mg tablet||51079013001|19.48||
WS SERVICE AREA|25010066|chlorproPAMIDE 250 mg tablet||00378021001|7.15||
WS SERVICE AREA|25010066|chlorthalidone 25 mg tablet||51079005801|16.16||
WS SERVICE AREA|25010066|chlorthalidone 50 mg tablet||00378021301|5.24||
WS SERVICE AREA|25010066|PARoxetine 10 mg tablet||68084004401|18.81||
WS SERVICE AREA|25010066|PARoxetine 10 mg tablet||68084004411|18.81||
