Charge,Unit Price
METHYLENE REDUE MUTATION,$607.00
METHYLERGONOVINE,$62.21
METHYLERGONOVINE 200 MEG INJ,$6.86
"METHYLMALONIC ACID,QUANT SERUM",$193.55
METHYLNALTREXONE BROMIDE 12 MG,$109.00
METHYLPHENID 10,$0.84
METHYLPHENIDAT 10,$11.10
METHYLPHENIDAT 20,$11.10
METHYLPHENIDAT 27,$7.98
METHYLPHENIDATE XR 20MG/5 SUSP,$22.81
METHYLPRED 125 MG INJ,$9.69
METHYLPRED 40MG,$6.02
METOCLOPRAMIDE 10 MG INJ,$1.11
METOCLORPRAMIDE 10 MG TAB,$0.80
METOLAZONE 2.5MG TAB,$2.74
METOLAZONE 5,$3.11
METOPRO TARTRA25,$0.10
METOPROLOL 50,$0.08
METROGEL .75% VAG CREA,$122.27
METROGEL GEL TOP,$137.73
METRONIDAZOLE 1000MG/NS IV,$3.62
METRONIDAZOLE 1100MG/NS INJ,$3.98
METRONIDAZOLE 1500 MG/NS INJ,$5.43
METRONIDAZOLE 250,$0.39
METRONIDAZOLE 500,$0.75
METRONIDAZOLE 500MG/NS 100 IV,$1.81
METRONIDAZOLE CREAM,$151.80
METRONIDAZOLE TOP GEL,$376.45
METRONIDAZOLE TOP LOTION,$205.95
METRONIDAZOLE/NS 250 MG/50 ML,$0.91
MEVACOR 20MG TAB,$0.71
MEXITIL 200MG CAP,$1.57
MICAFUNGIN SOD 100 MG VIAL IV,$187.00
MICARDIS 40MG,$6.66
MICONAZOLE NITRATE/ZINC OXIDE,$583.29
MICRO PB 11962,$3.89
MICROALBUMIN QUANTITATIVE,$57.00
"MICROALBUMIN,URIN",$70.00
MICRO-K,$0.75
MICRO-K 10MEQ,$0.75
MICROMARK CLIP,$132.00
MICRON LASER FIBER 1000 002246,"$4,202.00"
MICROSCISSOR TIP LAPROSCOPIC,$227.00
MID BACK,$204.00
MIDAZOLAM 10MG/5ML LIQUID,$6.11
MIDAZOLAM 50MG/10ML INJ,$6.77
MIDAZOLAM 5MG/1ML VIAL,$1.04
MIDODRINE 2.5MG TAB,$1.04
"MILK, IGE",$67.50
MILK/MAGNESIA LIQ,$1.95
MILNACIPRAN HCL 100 MG TAB,$5.81
MILNACIPRAN HCL 50 MG TAB,$5.81
MILRINONE 10MG 10ML VIAL,$6.25
MILRINONE/D5N 20MG/100ML,$15.79
MINERAL OIL 10 ML STERILE,$13.92
MINERAL OIL 30ML,$0.34
MINERIN 16OZ CREAM,$4.54
MINOCIN CAP,$0.27
MINOXIDIL 10,$0.46
MINOXIDIL 2.5,$0.52
MIRABEGRON ER 25MG TAB,$11.75
MIRALAX 17GM,$1.51
MIRAPEX 0.25MG,$0.17
MITOCHONDRIAL AB,$125.50
MITOMYCIN 20 MG INJ,$631.98
MITOMYCIN 40MG INJ,"$1,263.96"
MITOXANTRONE 20MG/10ML VIAL,$407.66
MITOXANTRONE 25MG/12.5ML VIAL,$563.25
MIXER TOWER,$432.00
MNT INDIV INTL ASSESS EA 15MIN,$62.52
MNT INDIV REASSESS EA 15 MIN,$36.00
MOBIC 7.5MG,$0.17
MOD POLYSOMNOGRAM < 6 HOURS,"$1,200.00"
MOD PSG CHILD <6YRS <6HRS,"$1,200.00"
MOD.BA SWALLOW W/VIDEO,$350.00
MODIFIED PSG W/CPAP < 6 HOURS,"$1,800.00"
MOLD ID (STATE),$147.98
MOLD PANEL,$227.22
MOMETASONE FU 220,$137.01
MOMETASONE FUROATE 110MCG INH,$108.00
MONISTAT 3 SUPP,$14.60
MONISTAT DERM 2% CREAM,$2.25
MONISTAT- VAG CR,$6.74
MONISTAT-7 SUPP,$8.19
MONO SCREEN,$64.00
MONOPRIL 20 MG TAB,$0.34
MORAXELLA CATARRHALIS,$73.15
MORGAN LENS THERAPEUTIC,$104.00
MORPHIN SUPP 10MG,$5.00
MORPHINE 10 MG INJ,$1.88
MORPHINE 10 MG/5 ML ORAL SOLN,$0.63
MORPHINE 100MG ER TABLET,$4.60
MORPHINE PCA 30 MG INJ,$7.98
MORPHINE PF 5MG/10ML AMPULE,$17.04
MORPHINE SULFAT 2 MG INJ,$1.88
MORPHINE SULFATE,$0.57
MORPHINE SULFATE 4MG INJ,$1.88
MORPHINE SULFATE 8 MG INJ,$2.63
MORPHINE SULFATE/NALTREXONE CP,$6.68
MORPHINE TAB 15MG,$0.76
"MORPHOLOGY ANALYSIS, TUMOR IHC",$432.00
MORPHOLOGY ANALYSIS-TUMOR,$706.00
MOTRIN SUSPENSION,$0.92
MOUTHWASH,$3.10
MOXIFLOXACIN HCL,$164.26
MPL MUTATION,"$1,350.00"
"MRA,ABD W/CONTRAST","$1,696.00"
"MRA,BRAIN W/CONTR","$1,705.00"
"MRA,BRAIN W/O CON","$1,584.00"
"MRA,NECK W/CONT.","$1,696.00"
"MRA,NECK W/O CONTRAST","$1,322.00"
MRA-C-SPINE W/CONTRAST,"$1,639.00"
MRA-C-SPINE W/O CONTRAST,"$1,193.00"
MRI ABDOMEN W/ CONTRAST,"$3,240.00"
MRI ABDOMEN W/O CONTRAST,"$3,082.00"
MRI ABDOMEN W/WO,"$3,110.00"
MRI CHEST W/O & W/CONTRST,$767.00
MRI LOWER EXT JOINT W/O CON-LT,"$3,300.00"
MRI LOWER EXT JOINT W/O CON-RT,"$3,300.00"
MRI LOWER EXT JOINT WITH CONTR,"$3,360.00"
MRI LOWER EXT W/WO CONTRAST,"$3,672.00"
MRI LOWER EXTREMITY JOINT W/WO,"$3,600.00"
MRI PELVIS W/WO CONT,"$3,780.00"
MRI TEMPOROMANDIB,"$1,998.00"
MRI UPPER EXT JNT W/WO CONTRAS,"$4,366.00"
MRI UPPER EXT W/WO,"$3,672.00"
"MRI, BRAIN W/CONT","$3,360.00"
"MRI, CHEST W CONT","$2,592.00"
"MRI, CHEST W/O","$2,065.00"
"MRI, LOW EXTREMITY W/ CONTRAST","$2,280.00"
"MRI, UPPER EXT WO CONTRAST-LT","$2,700.00"
"MRI, UPPER EXT WO CONTRAST-RT","$2,700.00"
"MRI,ANY UPPER EX JT W/CONTR LT","$3,300.00"
"MRI,ANY UPPER EX JT W/CONTR RT","$3,300.00"
"MRI,BRAIN W/WO CO","$4,320.00"
"MRI,C-SPINE W/WO","$4,366.00"
"MRI,LOW EXTREMITY W/O CONTRAST","$2,244.00"
"MRI,UPPER EXT JT W/O CONTR-LT","$3,082.00"
"MRI,UPPER EXT JT W/O CONTR-RT","$3,082.00"
"MRI,UPPER EXT W/ CONTRAST","$3,000.00"
MRI-BRAIN W/O CONTRAST,"$3,300.00"
MRI-CERV SPINE W/ CONTRAST,"$3,720.00"
MRI-CERV SPINE W/O CONTRAST,"$3,564.00"
MRI-LUMBAR SPINE W/ CONTRAST,"$3,720.00"
MRI-LUMBAR SPINE W/O CONTRAST,"$3,564.00"
MRI-LUMBAR SPINE WO/W,"$4,366.00"
MRI-ORB/FACE/NECK W&W/O CONTRA,"$3,840.00"
MRI-ORB/FACE/NECK W/O CONTRAST,"$2,484.00"
MRI-PELVIS W/O CONTRAST,"$3,024.00"
MRI-THOR SPINE W/O CONTRAST,"$2,808.00"
MRI-THORACIC SPINE WO/W,"$4,366.00"
MRSA,$73.15
MS CONTIN 15 MG TAB SA,$0.84
MS CONTIN TAB,$3.11
MUCINEX DM,$0.46
MUCOMYST 10% 10ML,$12.15
MUCOMYST 20% 10ML INH,$12.15
MUCOMYST 20% 30ML INH,$10.23
MUCOMYST 800 MG 20% 4 ML INH,$12.00
MULTAQ 400 MG TAB,$10.51
MULTI VITAMIN TAB,$0.03
MULTILE SLEEP LAT,"$1,440.00"
MULTIPROBE MAM,$396.00
MULTIVITAMIN 10 ML INJ,$20.23
"MULTIVITS W-FE,OTHER MIN TAB",$0.10
MUMPS VIR AB IGG,$90.23
MUMPS VIR AB IGM,$90.30
MUPIROCIN OINTMENT 2% 15GM,$13.64
MUSCULAR RE-EDUCATION,$76.00
MUSCULAR RE-EDUCATION,$63.00
MYCARD PERF SCAN-REST,"$1,452.00"
MYCARD PERF SCAN-STRESS,"$1,452.00"
MYCARD PERF SCAN-STRESS/REST,"$1,849.96"
MYCOPHENOLIC ACID,$181.00
MYCOPLASMA HOMINIS PCR,$620.88
MYCOPLASMA PNEUMO IGG,$73.00
MYCOPLASMA PNEUMO IGM,$73.00
MYCOPLASMA PNEUMONIAE,$73.15
MYCO-TRIACET CRM,$20.95
MYCO-TRIACET OINT,$49.90
MYDRIACYL 1% 3 ML OPHTH,$10.20
MYELOGRAM CERVICAL W/ S&I,"$1,133.00"
MYELOGRAM LUMBAR W/ S&I,"$1,084.00"
MYELOPEROXIDASE AB,$125.50
MYOFLEX CREAM,$2.00
MYOGLOBIN SERUM,$146.00
"MYOGLOBIN, URINE",$146.00
NACL 0.9% 50 ML INJ,$2.32
NACL 100 MEQ 30 ML INJ,$4.49
NACL 3% 500 ML INJ,$5.45
NAFCIL 2 GM INJ,$22.66
NAFCILLIN 1 GM INJ,$11.68
NAFTIN CREAM 1%,$319.70
NAIL AVULSION - 1ST PART/CMPLT,$266.00
NALBUPHINE 10 MG INJ,$3.62
NALBUPHINE 20 MG INJ,$6.23
NALOXEGEL 12.5MG TABLET,$11.50
NALOXEGOL 25MG TABLET,$11.50
NALOXONE 0.4 MG INJ,$15.83
NALTREXONE ER 380MG INJ,"$1,309.00"
NAPRELAN 500MG,$14.36
NAPROXEN 250,$0.07
NAPROXEN 275,$1.83
NAPROXEN 500MG TAB,$0.12
NARCAN 2 MG/2 ML INJ,$33.00
NAROPIN 0.2% 20 MG/10 ML INJ,$4.84
NAROPIN 0.5% 150 MG/30 ML INJ,$28.22
NASAL ABSCESS DRAINAGE,$338.00
NASAL BONES,$373.00
NASAL PAC 5.5 ANTERIOR,$168.00
NASAL PAC 7.5 ANT/POSTERIOR,$176.00
NASALIDE SPRAY,$59.95
NASAREL SPRAY,$59.95
NASOGAST.FEEDING TUBE,$578.00
NASONEX SPRAY,$251.43
NATRECOR 1.5 MG INJ,"$1,058.51"
NCIRCE PERC 10FR 38CM 005376,$581.00
NEBCIN 1200 MG INJ,$175.00
NEBIVOLOL HCL 5MG,$4.44
NEBULIZER ADAPTER AND WATER,$16.80
NEBULIZER AQUAPAK 440ML 004-00,$18.13
NEBULIZER HAND HELD,$3.40
NEBULIZER MINI HEART HI-FLO,$34.30
NECITUMUMAB 800MG/50ML VIAL,"$4,244.84"
"NECK, 3 VIEWS OR LESS",$324.00
"NECK, 6 OR MORE VIEWS",$599.00
"NECK,FGN.BODY",$360.00
"NECK,LIMITD VW",$287.00
NEEDLE 18GA MAGNUM CORE BX,$212.00
NEEDLE ANGEL WING 19G 3/4 COVI,$8.28
NEEDLE BIOPSY 14GAX10CM (US),$273.00
NEEDLE BIOPSY BLADDER,$480.00
NEEDLE BIOPSY TRUCUT  002379,$993.00
"NEEDLE BIOPSY,FLUORO",$481.00
NEEDLE CARSON 002384,$61.50
NEEDLE COLORADO STRAIGHT 00238,$261.00
NEEDLE DISPOSABLE 00866,$46.50
NEEDLE DRIVERS MEGA ROBOTICS,"$1,320.00"
NEEDLE FASCIAL INCISING 18GA 5,$189.00
NEEDLE FX BRONCH 002391,$374.00
NEEDLE GRANEE 002392,$259.00
NEEDLE INJETAK 23G/70CM DIS200,$245.00
NEEDLE INSUFF 14GA S1000000,$239.00
NEEDLE INSUFFLATION 14G VERSAS,$96.00
NEEDLE INTRODUC 17GAX11.8CM CT,$98.00
NEEDLE INTRODUC 17GAX6.8CM CT,$98.00
NEEDLE INTRODUC 17GAX6.8CM US,$98.00
NEEDLE JAMSHIDI 11X4 DJ4011X,$120.61
NEEDLE LARGE HOLDER ROBOTICS,$704.00
NEEDLE MAYO #6 216706  002407,$68.00
NEEDLE MAYO 1/2 CIR #4 002406,$78.00
NEEDLE ONE PIECE 002494,$15.00
NEEDLE SCLEROTHERAPY,$245.00
NEEDLE SCORPION 002412,$591.00
NEEDLE SET EZ10 BARIATRIC,$862.50
NEEDLE SET EZ10 PEDIATRIC,$594.00
"NEEDLE SPINAL 20 X 3 1/2"""" 5182",$8.30
NEEDLE SPINAL 22G X 3 1/2 BD,$8.40
NEEDLE STIMUPLEX 21GAX90MM,$68.60
NEEDLE STIMUPLEX 22GAX50MM,$67.20
NEEDLE SUREFIRE SCORPION002426,"$1,971.00"
NEEDLE TEMNO BIOPSY T206,$600.00
NEEDLE TEMNO BIOPSY T209,$570.00
NEEDLE TROCAR DISP 18GA 11CM,$86.50
NEEDLE TROCAR DISP 18GA 20CM,$86.50
NEEDLE VERSASTEP SHORT INSUFF,$96.00
NEEDLE/GRIPPER 19GA(HUBER NDL),$25.50
NEELDE SPINAL 22GA X 3 1/2 320,$8.30
NEISSERIA MENINGITIDIS,$73.15
NEO/POLY/BAC OPHT,$45.57
NEO/POLY/CORT,$83.90
NEO/POLY/CORT SUS,$83.90
NEOMYCIN SUL,$1.36
NEORAL 100MG,$8.21
NEORAL 25MG,$2.05
NEOSPORIN GU,$10.93
NEOSPORIN OINT,$4.70
NEOSPORIN OINT PACKET,$0.18
NEOSPORIN OPTH SO,$51.05
NEOSTI METHSULFATE 10MG/10ML,$98.75
NEOSTIGMINE 10 MG INJ,$6.30
NEOSYNEPHRINE,$2.11
NEO-SYNEPHRINE,$3.56
NEOSYNEPHRINE 10 MG IV,$6.00
NEOSYNEPHRINE 50MG/5ML INJ,$12.50
NEPHROCAPS,$0.43
NEPHROSTOGRAM,$244.00
NEPHROSTOMY TUBE CHG,$281.00
NEPHRO-VITE,$0.12
NEUPOGEN 300 MCG INJ,$314.83
NEURONTIN 100 MG CAP,$0.09
NEURONTIN 250MG/5,$4.22
NEURONTIN 300 MG CAP,$0.16
NEURONTIN 400MG,$0.19
NEURONTIN 600MG,$0.88
NEUT 2.5 MEQ/ 5 ML INJ,$2.55
NEUTRA-PHOS POWDER,$0.44
NEVIRAPINE 200 MG TAB,$14.25
NEXIUM 40MG,$8.36
NIACIN 500 MG TAB,$0.02
NIASPAN 500MG,$4.59
NICARDIPINE 20MG 200ML IVPB,$101.65
NICARDIPINE 40MG/NACL 200ML,$203.30
NICARDIPINE/05W 20MG/200ML,$101.65
NICARDIPINE/DEXTRSE 40MG/200ML,$203.30
NICODERM,$1.78
NICORETTE GUM,$0.17
NICOTINE POLACR 4,$0.34
"NICOTINE, SERUM",$334.60
"NICOTINE, URINE",$160.44
NICOTINIC ACID,$0.02
NIFEREX 150 FORTE CAP,$0.97
NIFEREX 150 MG CAP,$0.11
NIMBEX 2 MG/1 ML INJ,$2.75
NIMODIPINE 30MG CAPSULE,$7.50
NISOLDIPINE 8.5 MG TAB,$5.12
NITAZOXANIDE 500,$104.30
NITRO 50 MG/250 ML D5W INJ,$19.33
NITRO PATCH,$0.71
NITRO PUMP SET 2427,$11.53
NITRO-BID 1 INCH,$2.20
NITROFURANTOIN 50,$2.30
NITROGLYC.PATCH,$0.88
NITROGLYCERIN 0.4,$0.57
NITROGLYCERIN 50MG/10ML IV,$13.00
NITROLINGUAL SPRA,$187.06
NITROPRUSSIDE 50 MG INJ,$880.88
NITROSTAT 300MCG,$0.57
NIVOLUMAB 100MG/10ML VIAL,"$2,622.08"
NIVOLUMAB 240MG/24ML VIAL,"$6,292.99"
NIVOLUMAB 40MG/4ML VIAL,"$1,048.83"
NIZORAL CREAM 2%,$24.72
NIZORAL SHAMPOO,$22.23
NMO/AQUAPORIN-4-IGG ASSAY,"$2,672.00"
NOLVADEX 10MG TAB,$0.48
NON ED CODE BLUE,$798.00
NON SELECTIVE DEBRIDEMENT,$179.00
"NON-GYN SMEAR, ASP. FLUID",$274.00
NORCO 5MG/325MG TAB,$0.44
NORCO 7.5MG/325MG TAB,$0.49
NORCO TABLET,$0.78
NOREPINEPHRINE 4 MG INJ,$20.23
NORFLEX 60 MG INJ,$12.00
NORGESTREL-ESTRIADOL DISP PKG,$0.82
NORMAL SALINE 50 ML INJ,$2.46
NORMIGEL SILVER 1.5 OZ,$122.01
NORMODYNE 100 MG/20 ML INJ,$3.39
NORMODYNE 200 MG/40 ML INJ,$9.50
NORMODYNE 5MG/1 ML INJ,$0.17
NORPACE CR CAP,$4.74
NORTRIPTYLINE,$114.66
NORTRIPTYLINE 10,$0.19
NORTRIPTYLINE 25,$0.27
NORVASC 10 MG TAB,$0.32
NORVASC 5 MG TAB,$0.21
NORWALK-LIKE VIRUS,$816.00
NOVASURE 002451,"$3,904.00"
NOVOLOG 70/30 PEN SQ,$111.77
"NPH, HUMAN INSULIN ISOPHAN 100",$44.61
NS 1/2 1000 ML IV,$10.00
NS 1/2 250 ML INJ,$5.25
NS 1/2 500 ML INJ,$5.25
NS 100 ML INJ,$1.92
NS 1000 ML INJ,$10.00
NS 150 ML INJ,$5.25
NS 25 ML INJ,$2.22
NS 250ML INJ,$5.25
NS 500 ML INJ,$5.25
NST W/MONITOR,$450.00
NUCYNTA,$6.76
NUCYNTA 50MG,$5.79
"NU-GAUZE 1"""" IODOFORM",$11.70
"NU-GAUZE 1/2"""" IODOFORM",$11.30
"NU-GAUZE 1/4"""" IODOFORM",$9.40
"NU-GAUZE 2"""" IODOFORM",$17.90
"NU-GAUZE PLAIN 1""""",$10.30
NURSEMAID ELBOW,$240.00
NURSERY CODE KIT,$8.75
NYSTATIN,$69.30
NYSTATIN 5ML SUSPENSION,$1.14
NYSTATIN CREAM,$8.72
NYSTATIN OINT 15G,$14.00
O2 INSTALL(ONC),$13.00
"OAT, IGE",$67.50
OATMEAL BATH POWDER,$0.58
OBS EA ADD'L HR,$22.00
OBSERVATION (1ST HR),$123.20
OBSERVATION ICU (1ST HR),$346.50
OBSERVATION ICU EA ADD'L HR,$51.00
OCC BLOOD DIAG 1-3,$46.00
OCC BLOOD NOT FECES,$46.00
OCCULT BLD SCREEN 1-3 SPEC #1,$46.00
OCCUPATIONAL PROFILE-OHG,$36.50
"OCL SPLINTING RLL 4""""4927007434",$90.37
OCT SPECIAL-DIG BIL MAMMO SCR,$195.00
OCT-1ST 2 HRS.,$539.00
OCTREOSCAN SPECT,"$1,322.00"
OCTREOSCAN WHOLE BODY/MULTI DA,"$1,928.14"
OCTREOTIDE ACETATE 100MCG/1 ML,$6.50
OCUFLOX .3% 5 ML OPHTH SOL,$20.44
OCUVITE LUTAN & ZEAXANTHIN CAP,$0.25
OLANZAPINE 10 MG INJ,$42.93
OLMESARTAN MED 20,$6.98
OLOPATADINE 665MCG NASAL SPRAY,$289.51
OLSALZINE 250MG CAPSULE,$13.55
OMEGA-3 ACID ET 1,$1.65
OMEPRAZOLE,$110.23
OMEPRAZOLE SUSP 2 MG/ML 20 ML,$26.50
OMEPRAZOLE/SODIU,$110.23
OMNICEF 125MG/5ML,$2.37
OMNICEF 300MG,$1.54
OMNICUP KIWI,$137.00
OMNIPAQUE 300 100ML,$90.79
ONDANSETRON 4M/5ML ORAL,$7.07
"OPIATES,QUAL UR",$43.00
ORAJEL MAX STRENGTH,$4.53
ORAL/INTRANASAL VACCINE,$39.00
ORAPRED 15MG/5ML,$0.87
ORBIT,$335.00
ORGANISM ID AEROB,$44.50
ORGANISM ID ANAER,$44.50
ORITAVANAIN DIPHOSPHATE 400MG,$966.67
ORPHENADRINE TAB,$0.99
OR-SURGERY LEVEL 1 PER MINUTE,$120.00
OR-SURGERY LEVEL 2 PER MINUTE,$150.00
OR-SURGERY LEVEL 4 PER MINUTE,$60.00
OR-SURGERY LEVEL 5 PER MINUTE,$300.00
OR-SURGERY LEVEL 7 PER MINUTE,$210.00
ORTHOPEDIC PROTECTOR ALEXIS SM,"$1,170.00"
ORTHOTIC TRAINING,$110.00
ORUDIS 75MG CAP,$0.25
OS CALCIS,$161.00
OS-CAL,$0.03
OSCAL 500+D,$0.04
OSELTAMIVIR PHOSPHATE 36MG SUS,$2.53
"OSMOLALITY,SERUM",$64.50
"OSMOLALITY,URINE",$64.50
OSMOLITE HN RTH 1 CAL,$9.40
OSMOTIC FRAGILITY,$559.38
"OSTOMY POUCH 2 3/4""""",$7.77
OSTOMY POUCH CLAMP,$15.60
OSTOMY STOMA IRRIGATION KIT,$57.00
"OSTOMY URINARY POUCH 2 3/4""""",$7.60
"OSTOMY UROSTOMY POUCH 2 1/2""""",$16.20
OVA & PARASITES,$68.00
"OXALATE,QUAN,URI",$126.00
OXALIPLATIN 100MG INJ,$110.00
OXALIPLATIN 50MG INJ,$55.00
OXAZEPAM 10MG,$1.56
OXAZEPAM 15MG,$0.73
"OXGY,DAILY,VENTIMASK",$3.50
OXIMETER SINGLE CHECK,$57.50
"OXIMETER,CONT",$182.82
OXISENSOR ADULT DIGIT TRANSDUC,$52.00
OXISENSOR FOREHEAD,$112.00
OXISENSOR INFANT O2 TRANSDUCER,$67.50
OXISENSOR PEDIATRIC 02 TRANSDU,$52.00
OXY EQUIP INST,$5.30
OXY IR 5 MG CAP,$0.45
OXYBUTYNIN 5MG,$0.60
OXYCODONE HCL 15,$0.79
OXYCODONE HCL 15 MG TAB,$5.41
OXYCODONE IR 30MG TAB,$1.39
OXYCONTIN 10 MG TAB,$3.77
OXYCONTIN 20MG,$7.03
OXYCONTIN 40MG,$12.04
"OXYG,DAILY USE",$17.30
"OXYG,DAILY,AEROSOL",$7.10
"OXYG,DAILY,NASAL CANNULA",$3.50
"OXYG,DAILY,NRB MASK",$5.30
"OXYG,DAILY,PARTL NRB MASK",$5.30
OXYGEN ADMIN.,$43.00
OXYMORPHONE 5 MG TABLET,$2.23
OXYMORPHONE ER 5 MG TABLET,$2.61
OXYTOCIN 10 UNITS INJ,$1.49
OXYTOCIN 10 UNITS/LR 1000ML,$10.97
OXYTOCIN 10 UNITS/NS 1000ML,$11.10
OXYTOCIN 20 UNITS/NS 1000ML,$11.40
OXYTOCIN 30 UNITS/NS 500ML,$12.65
OXYTROL 3.9MG/DAY,$81.01
P.E.G. PLACEMENT,"$2,106.00"
PACING CATH 5FR W/WO CURVE,$266.00
PACK ARTHROPLASTY A&B 004907,"$1,082.00"
PACK ARTHROSCOPY IV,$127.00
PACK BASIC,$23.60
PACK CUSTOM ENDOSCOPY,$304.85
PACK CUSTOM MINOR LEESAR,$212.17
PACK CUSTOM ROBOTICS 2524,$501.00
PACK CUSTOM VASCU 0657V8DAADGA,$279.00
PACK GENERAL ORTHO 0707029181,$111.00
PACK HEAD AND NECK,$48.00
PACK HEART CATH LEFT 3/CA,$559.00
PACK MAJOR BASIN SUPPLY OR,$185.00
PACK MAJOR ENT,$246.00
PACK MAJOR PLASTICS LEESAR,$724.44
PACK PELVIC EXAM ED,$62.91
PACK PERI/GYN,$33.50
PACK SHOULDER ARTHRO 386000,$255.50
PACK SHOULDER DRAPE,$91.00
PACK STERILE CYSTO LEESAR,$232.89
PACK STERILE LAVH,$250.00
PACK UNIVERSAL,$93.50
PACKING NASAL W/DRAW STRING,$74.00
PACKING VAGINAL X-RAY,$11.70
PACLITAXEL 100MG VIAL,"$1,331.41"
PACLITAXEL 100MG/16.7ML,$33.40
PAD ABD 5 X 9,$0.67
PAD BOVIE GROUND 389455,$52.50
PAD DEFIB CONDUCTIVE,$17.60
PAD DEFIB R SERIES ADULT,$49.09
PAD DEFIB STAT ZOLL,$112.00
PAD NURSING  - BREAST,$0.38
PAD OB PROMISE,$1.41
PAD TELFA 2 X 3 SMALL,$0.28
PAD TELFA 3 X 4 LARGE,$0.46
PAD WARMING,$25.50
"PAD, WOUND SILVERLON 2X10""",$156.17
PADS OPTIFLEX CPM,$112.00
PALIPERIDONE 3,$36.92
PALIPERIDONE ER 1.5MG TABLET,$36.92
PALONOSETRON .25MG/5ML VIAL,$453.00
PAMIDRONAT 90MG VIAL,$93.56
"PANCREATIC ELASTASE, STOOL",$540.00
PANCRELIPASE 5000IU CAPSULE,$1.55
PANCURONIUM 1 MG VIAL,$0.47
PANCURONIUM BR 10 MG INJ,$4.74
PANITUMUMAB 100MG/5ML VIAL,"$1,187.44"
PANTANOL SOLN,$274.16
PAPAVERINE 30 MG INJ,$34.34
PAPAVERINE 300 MG INJ,$171.70
"PARA INFLUENZAE TYPE 1,2,3,4",$73.15
PARACENTESIS W/ US GUIDANCE,$691.00
PARACENTESIS W/IMAGING GUIDE,"$1,080.00"
PARACENTESIS W/O IMAGING GUIDE,$877.00
PARAFON FORTE DSC 500 MG TAB,$0.28
PARAPLATIN 150 MG INJ,$22.90
PARAPLATIN 450 MG INJ,$51.70
PARATHYROID IMAGING W/WO SUBTR,$713.00
"PARATHYROID W/WO SUBTR,W/SPECT",$720.00
PARICALCITOL 1 MCG CAP,$13.01
PARIETAL AB,$164.50
PARIETX COMPOSITE MESH,"$3,768.00"
PAROXETINE HCL,$6.42
PARVO IGG ANTIBODY,$69.65
PARVO IGM ANTIBODY,$69.65
PATADAY EYE DROPS,$176.08
PATCH VENITALEX HERNIA MED CIR,"$3,642.00"
PATCH VENTRALEX HERNIA CIR SMA,"$3,040.00"
PATELLA,$110.50
PATELLAR DISLOCATION W/ANES,"$1,636.00"
PATELLAR DISLOCATION W/O ANE,$240.00
"PATH,CELL BLOCK",$222.00
PATIROMER 8.4G PACKET,$36.66
PATTIES SURGICA 1X3 603430X060,$10.40
"PATTIES SURGICAL 1/2""""X3",$783.00
PAXIL 10 MG TAB,$0.85
PAXIL 20 MG TAB,$0.32
PAXIL CR 12.5MG,$4.46
PCA SET 6516,$4.28
PCA3 ASSAY,"$2,000.00"
PCI GUIDEWIRE,$105.00
PCMKR ACCOLADE  EL DR L321,"$6,000.00"
PCMKR BOSSCI ACCOLADE DR L301,"$10,935.00"
PCMKR MEDTR ADAPTA L DR ADDRL1,"$15,360.00"
PCMKR MEDTRONIC A2DR01 ADVISA,"$6,450.00"
PCMKR MEDTRONIC ADAPTA ADSR01,"$14,038.00"
PCMKR MEDTRONIC ADAPTA DR,"$7,680.00"
PCMKR MEDTRONIC ADAPTA SR,"$15,520.00"
PCMKR MEDTRONIC SENSIA DR,"$5,703.00"
PCMKR MEDTRONIC SENSIA SR,"$5,703.00"
PCMKR ST JUDE ASSURITY DUALPPM,"$6,416.25"
PCMKR ST JUDE ASSURITY PM1240,"$5,628.75"
"PCP QUAL,URINE",$43.00
PEANUT ENDO 001035,$112.00
PEG J-12-24 FEEDING SET,$453.00
PEG REPLACEMENT,$835.00
PEGFILGRASTIM 6MG/0.6ML SYRINGE,"$6,231.06"
PEMBROLIZUMAB 100MG\4ML VIAL,"$4,649.64"
PEMETREXED 100MG INJ,$676.52
PEMETREXED 500MG INJ,"$3,382.60"
PENCIL BOVIE W/ HOLSTER 3583E2,$16.70
PENICILLIN 5 MU INJ,$12.66
PENICILLIN G 20 MU INJ,$50.63
PENICILLIN G SODIUM 5 MU INJ,$46.08
PENICILLIN VK,$0.30
PENICILLIN VK 250,$0.20
PENILE IRRIGATION FOR PRIAPISM,$348.50
PENTASA 250 MG CAP,$3.04
PENTOXIFYLLINE400,$0.20
PEPCID 20MG INJ,$0.79
PEPCID 20MG TAB,$0.10
PEPCID 40MG,$14.16
P-EPHED HCL/FEXOFENADINE HCL,$1.12
PEPTO-BISMOL TAB,$0.13
PERCOCET 10/325,$1.89
PERCOCET TABLET,$0.41
PERFLUTREN LI 2.2 MG/2 ML INJ,$229.98
PERI-COLACE TAB,$0.07
PERIDEX RINSE 16 OZ,$5.10
PERIT. DIALYSIS 13 & DEX 2.5,$60.00
PERIT. DIALYSIS 3 & DEX 4.25,$60.00
PERIT. DIALYSIS 4 & DEXT 1.5,$60.00
PERKASH,$538.00
PERPHENAZINE 4MG,$1.27
PERPHENAZINE 8 MG TAB,$2.61
PERSANTINE 50 MG IV,$19.80
PERTUZUMAB 420MG/14ML VIAL,"$5,012.56"
PETRACTOR ALEXIS COLECTOMY SMA,$235.00
"PETROLAT,WHT/MIN OIL/SOD CHL",$3.10
