SERVICE CATEGORY,DESCRIPTION,CHARGE,DOSE,STATE OF OHIO REQUIREMENT
MRI Services,HC MRI BRAIN STEM WO CONTRAST,"$1,730.00 ",,
MRI Services,HC MRI BREAST BILAT W AND WO CONTRAST,"$1,955.00 ",,
MRI Services,HC MRI BREAST BILAT W CONTRAST,"$1,955.00 ",,
MRI Services,HC MRI BREAST BILAT WO CONTRAST,"$1,955.00 ",,
MRI Services,HC MRI BREAST UNILAT W AND WO CONTRAST,"$1,788.00 ",,
MRI Services,HC MRI BREAST UNILAT W CONTRAST,"$1,788.00 ",,
MRI Services,HC MRI BREAST UNILAT WO CONTRAST,"$1,788.00 ",,
MRI Services,HC MRI CARD FOR VELOCITY FLOW MAPPING,"$2,505.00 ",,
MRI Services,HC MRI CARD LTD W AND WO CONTRAST AND FURTHER SEQ,"$2,779.00 ",,
MRI Services,HC MRI CARD MORPHOLOGY AND FUNCTION WO CONTRAST,"$2,779.00 ",,
MRI Services,HC MRI CERVICAL SPINE W CONTRAST,"$1,497.00 ",,
MRI Services,HC MRI CERVICAL SPINE W WO CONTRAST,"$1,497.00 ",,
MRI Services,HC MRI CERVICAL SPINE WO CONTRAST,"$1,497.00 ",,
MRI Services,HC MRI CHEST W CONTRAST,"$1,681.00 ",,
MRI Services,HC MRI CHEST W WO CONTRAST,"$1,681.00 ",,
MRI Services,HC MRI CHEST WO CONTRAST,"$1,681.00 ",,
MRI Services,HC MRI LOW EXTREM NON JOINT W CONTRAST,"$1,636.00 ",,
MRI Services,HC MRI LOW EXTREM NON JOINT W WO CONTRAST,"$1,636.00 ",,
MRI Services,HC MRI LOW EXTREM NON JOINT WO CONTRAST,"$1,636.00 ",,
MRI Services,HC MRI LOW EXTREMITY JOINT W CONTRAST,"$1,480.00 ",,
MRI Services,HC MRI LOW EXTREMITY JOINT W WO CONTRAST,"$1,480.00 ",,
MRI Services,HC MRI LOW EXTREMITY JOINT WO CONTRAST,"$1,480.00 ",,
MRI Services,HC MRI LUMBAR SPINE W CONTRAST,"$1,538.00 ",,
MRI Services,HC MRI LUMBAR SPINE W WO CONTRAST,"$1,538.00 ",,
MRI Services,HC MRI LUMBAR SPINE WO CONTRAST,"$1,538.00 ",,
MRI Services,HC MRI ORBIT FACE NECK W CONTRAST,"$1,867.00 ",,
MRI Services,HC MRI ORBIT FACE NECK W WO CONTRAST,"$1,867.00 ",,
MRI Services,HC MRI ORBIT FACE NECK WO CONTRAST,"$1,867.00 ",,
MRI Services,HC MRI PELVIS W CONTRAST,"$1,825.00 ",,
MRI Services,HC MRI PELVIS W WO CONTRAST,"$1,825.00 ",,
MRI Services,HC MRI PELVIS WO CONTRAST,"$1,825.00 ",,
MRI Services,HC MRI RADIATION TREATMENT PLANNING,$289.00 ,,
MRI Services,HC MRI SPECTROSCOPY,"$2,182.00 ",,
MRI Services,HC MRI THORACIC SPINE W CONTRAST,"$1,554.00 ",,
MRI Services,HC MRI THORACIC SPINE W WO CONTRAST,"$1,554.00 ",,
MRI Services,HC MRI THORACIC SPINE WO CONTRAST,"$1,554.00 ",,
MRI Services,HC MRI TMJ,"$1,301.00 ",,
MRI Services,HC MRI UPPER EXT JOINT W CONTRAST,"$1,537.00 ",,
MRI Services,HC MRI UPPER EXT JOINT W WO CONTRAST,"$1,537.00 ",,
MRI Services,HC MRI UPPER EXT JOINT WO CONTRAST,"$1,537.00 ",,
MRI Services,HC MRI UPPER EXT NON JOINT W CONTRAST,"$1,608.00 ",,
MRI Services,HC MRI UPPER EXT NON JOINT W WO  CONTRAST,"$1,608.00 ",,
MRI Services,HC MRI UPPER EXT NON JOINT WO CONTRAST,"$1,608.00 ",,
Musculoskeletal Procedures,HC AMPUTATION FINGER OR THUMB,$961.00 ,,
Musculoskeletal Procedures,HC APPL RIGID TOTAL CONT LEG CAST,$886.00 ,,
Musculoskeletal Procedures,HC APPLIC MULTI LAYER COMP SYS BELOW KNEE,$461.00 ,,
Musculoskeletal Procedures,HC APPLICATION CAST FINGER,$100.00 ,,
Musculoskeletal Procedures,HC APPLICATION CAST HAND OR WRIST,$194.00 ,,
Musculoskeletal Procedures,HC APPLICATION CAST LONG ARM,$167.00 ,,
Musculoskeletal Procedures,HC APPLICATION CAST SHORT ARM,$167.00 ,,
Musculoskeletal Procedures,HC APPLICATION FINGER SPLINT,"$1,314.00 ",,
Musculoskeletal Procedures,HC APPLICATION SHORT LEG CAST,$424.00 ,,
Musculoskeletal Procedures,HC APPLICATION SHORT LEG CAST WALKING,$412.00 ,,
Musculoskeletal Procedures,HC APPLY CASTS BODY AND UPPER EXT,$980.00 ,,
Musculoskeletal Procedures,HC APPLY CASTS LOWER EXT,$995.00 ,,
Musculoskeletal Procedures,HC APPLY SPLINTS BODY AND UPPER EXT,$663.00 ,,
Musculoskeletal Procedures,HC APPLY SPLINTS LOWER EXT,$461.00 ,,
Musculoskeletal Procedures,HC ASP OR INJ GANGLION CYST,$755.00 ,,
Musculoskeletal Procedures,HC ASP OR INJ JOINT INTERMEDIATE,$900.00 ,,
Musculoskeletal Procedures,HC ASP OR INJ JOINT LARGE,"$1,484.00 ",,
Musculoskeletal Procedures,HC ASP OR INJ JOINT LARGE W US GUIDANCE,"$2,300.00 ",,
Musculoskeletal Procedures,HC ASP OR INJ JOINT SMALL,$900.00 ,,
Musculoskeletal Procedures,HC ATHRODESIS SACROILIAC JOINT W IMG GUIDANCE,"$25,475.00 ",,
Musculoskeletal Procedures,HC BIOPSY BONE DEEP,"$2,168.00 ",,
Musculoskeletal Procedures,HC BIOPSY BONE SUPERFICIAL,"$2,734.00 ",,
Musculoskeletal Procedures,HC BIOPSY MUSCLE PERCUTANEOUS,"$2,734.00 ",,
Musculoskeletal Procedures,HC BIOPSY PELVIS OR HIP SOFT TISSUE DEEP,"$1,648.00 ",,
Musculoskeletal Procedures,HC BIOPSY PELVIS OR HIP SOFT TISSUE SUPERFICIAL,"$1,648.00 ",,
Musculoskeletal Procedures,HC BIOPSY SOFT TISSUE BACK OR FLANK DEEP,"$2,298.00 ",,
Musculoskeletal Procedures,HC BIOPSY SOFT TISSUE BACK OR FLANK SUP,"$2,298.00 ",,
Musculoskeletal Procedures,HC BIOPSY SOFT TISSUE KNEE,"$2,298.00 ",,
Musculoskeletal Procedures,HC BIOPSY SOFT TISSUE LOWER EXTREMITY,"$2,580.00 ",,
Musculoskeletal Procedures,HC BIOPSY SOFT TISSUE NECK OR THORAX,"$1,648.00 ",,
Musculoskeletal Procedures,HC BIOPSY SOFT TISSUE SHOULDER SUP,"$2,298.00 ",,
Musculoskeletal Procedures,HC BX SOFT TISSUE UPPER ARM OR ELBOW DEEP,"$1,457.00 ",,
Musculoskeletal Procedures,HC BX SOFT TISSUE UPPER ARM OR ELBOW SUP,"$1,457.00 ",,
Musculoskeletal Procedures,HC CAST REMOVAL,"$1,229.00 ",,
Musculoskeletal Procedures,HC CLOSED TX METACARPAL W MANIP,"$2,101.00 ",,
Musculoskeletal Procedures,HC CRYOABLATION BONE TUMOR W IMAGING,"$2,403.00 ",,
Musculoskeletal Procedures,HC CT GUIDED RF ABLATION BONE TUMOR,"$4,435.00 ",,
Musculoskeletal Procedures,HC DRAIN FINGER ABCESS SIMPLE,$728.00 ,,
Musculoskeletal Procedures,HC EXPLORATION PENETRATING WND EXTREMITY,$434.00 ,,
Musculoskeletal Procedures,HC FASCIOTOMY FOOT TOE,"$1,804.00 ",,
Musculoskeletal Procedures,HC INJ ARTHROGRAPHY ANKLE,$606.00 ,,
Musculoskeletal Procedures,HC INJ ARTHROGRAPHY ELBOW,$968.00 ,,
Musculoskeletal Procedures,HC INJ ARTHROGRAPHY HIP WO ANES,"$2,734.00 ",,
Musculoskeletal Procedures,HC INJ ARTHROGRAPHY SHOULDER,$875.00 ,,
Musculoskeletal Procedures,HC INJ ARTHROGRAPHY WRIST,$620.00 ,,
Musculoskeletal Procedures,HC INJ SACROILIAC JOINT,"$1,750.00 ",,
Musculoskeletal Procedures,HC INJ SINGLE TENDON SHEATH OR LIGAMENT,"$1,525.00 ",,
Musculoskeletal Procedures,HC INJ TRIGGER POINT 1 OR 2 MUSCLES,"$1,301.00 ",,
Musculoskeletal Procedures,HC INJ TRIGGER POINT 3 OR MORE MUSCLES,"$1,301.00 ",,
Musculoskeletal Procedures,HC INJECTION ANES W OR WO ARTHROGRAPHY SI JOINT,"$1,900.00 ",,
Musculoskeletal Procedures,HC INJECTION CARPAL TUNNEL,$465.00 ,,
Musculoskeletal Procedures,HC INJECTION FOR CONTRAST KNEE ARTHROGRAPHY,"$1,909.00 ",,
Musculoskeletal Procedures,HC INJECTION SINUS TRACT DX,"$2,010.00 ",,
Musculoskeletal Procedures,HC INJECTION SINUS TRACT TX,$972.00 ,,
Musculoskeletal Procedures,HC KYPHOPLASTY EA ADDL THOR OR LUMB W IMG,"$7,848.00 ",,
Musculoskeletal Procedures,HC KYPHOPLASTY LUMBAR W IMG,"$11,346.00 ",,
Musculoskeletal Procedures,HC KYPHOPLASTY THORACIC W IMG,"$12,314.00 ",,
Musculoskeletal Procedures,HC PERC FIXATION FINGER OR THUMB EACH,"$1,403.00 ",,
Musculoskeletal Procedures,HC PIN SCREW REMOVAL,"$1,109.00 ",,
Musculoskeletal Procedures,HC REM FB MUSCLE OR TENDON SHEATH SIMPLE,"$1,376.00 ",,
Musculoskeletal Procedures,HC REMOVAL FOREIGN BODY FOOT SUBQ,$327.00 ,,
Musculoskeletal Procedures,HC REMOVAL IMPLANT SUPERFICIAL,"$4,918.00 ",,
Musculoskeletal Procedures,HC REP WINDOW WEDGE CAST,$497.00 ,,
Musculoskeletal Procedures,HC REPAIR HAND TENDON OR FLEXOR,$952.00 ,,
Musculoskeletal Procedures,HC SACROPLASTY INJ BILAT W BALLOON OR DEVICE,"$12,739.00 ",,
Musculoskeletal Procedures,HC SACROPLASTY INJ UNILAT W BALLOON OR DEVICE,"$11,709.00 ",,
Musculoskeletal Procedures,HC STRAPPING LOWER EXTREMITY,$536.00 ,,
Musculoskeletal Procedures,HC STRAPPING UNNA BOOT,$827.00 ,,
Musculoskeletal Procedures,HC TENDON ORIGIN INSERTION,"$1,755.00 ",,
Musculoskeletal Procedures,HC TENOTOMY OPEN FOOT TENDON SGL OR MULT,"$1,236.00 ",,
Musculoskeletal Procedures,HC TENOTOMY PERC ACHILLES LOCAL ANES,"$1,639.00 ",,
Musculoskeletal Procedures,HC TENOTOMY PERC ADCTR/HAMSTRNG MULT,"$1,804.00 ",,
Musculoskeletal Procedures,HC TENOTOMY PERC ADDUCTOR OR HAMSTRING SGL,"$1,804.00 ",,
Musculoskeletal Procedures,HC TENOTOMY PERCUTANEOUS ELBOW,"$1,719.00 ",,
Musculoskeletal Procedures,HC TENOTOMY SHOULDER,"$5,949.00 ",,
Musculoskeletal Procedures,HC TX FX DISLOCATION OPEN,$900.00 ,,
Musculoskeletal Procedures,HC TX FX DISLOCATION W ANESTHESIA,"$1,228.00 ",,
Musculoskeletal Procedures,HC TX FX DISLOCATION WO ANESTHESIA,$620.00 ,,
Musculoskeletal Procedures,HC UNLIST PROCD FEMUR KNEE,"$1,804.00 ",,
Musculoskeletal Procedures,HC UNLISTED PROCEDURE SPINE,"$5,020.00 ",,
Musculoskeletal Procedures,HC VERTEBROPLASTY EA ADDL THOR OR LUMB W IMG,"$6,847.00 ",,
Musculoskeletal Procedures,HC VERTEBROPLASTY LUMBAR PERCUTANEOUS W IMG,"$10,162.00 ",,
Musculoskeletal Procedures,HC VERTEBROPLASTY THORACIC PERCUTANEOUS W IMG,"$10,180.00 ",,
Nervous System Procedures,HC BALLOON ANGIOPLASTY INTRACRANIAL PERCUTANEOUS,"$4,202.00 ",,
Nervous System Procedures,HC BALLOON DILAT INTRACRANIAL VASOSPASM INIT VESSEL,"$9,689.00 ",,
Nervous System Procedures,HC BLLN DILAT INTRACRAN VASOSPASM ADDL VES DIFF VAS TERRITORY,"$6,304.00 ",,
Nervous System Procedures,HC BOTOX INJ CHRONIC MIGRAINE,$798.00 ,,
Nervous System Procedures,HC CERVICAL PUNCTURE W INJECTION,$74.00 ,,
Nervous System Procedures,HC CFS SHUNT REPROGRAM,$303.00 ,,
Nervous System Procedures,HC CHEMODENERVATION NECK MUSCLE DYSTONIA,"$1,277.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC CELIAC PLEXUS,"$2,724.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC FACET JOINT CERV OR THRC W IMG ADDL,"$1,503.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC FACET JOINT CERV OR THRC W IMG SGL,"$2,819.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC FACET JOINT LUMB OR SACR W IMG ADDL,"$1,769.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC FACET JOINT LUMB OR SACR W IMG SGL,"$2,154.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC INTERCOSTAL NERVE,"$2,684.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC OTHER PERIPHERAL NERVE OR BRANCH,"$1,029.00 ",,
Nervous System Procedures,HC DEST NEUROLYTIC SUPERIOR HYPOGASTRIC PLEXUS,"$2,684.00 ",,
Nervous System Procedures,HC ELEC ANLYS PRGRMBLE PUMP W RPRGRM AND FILL PHYS ASST,$834.00 ,,
Nervous System Procedures,HC ELEC ANLYS PROGRMBLE PUMP W REPRGRM,$937.00 ,,
Nervous System Procedures,HC ELEC ANLYS PROGRMBLE PUMP W REPRGRM AND REFILL,$834.00 ,,
Nervous System Procedures,HC ENDO INTRACRANIAL PROLONG ADM OF PHARM AGENT NONTHROM W IMG EA ADDL,"$3,153.00 ",,
Nervous System Procedures,HC ENDO INTRACRANIAL PROLONG ADM OF PHARM AGENT NONTHROM W IMG INITIAL,"$10,892.00 ",,
Nervous System Procedures,HC IMPL REVSN OR REPOS INTRATHECAL OR EPID CATHETER,"$2,346.00 ",,
Nervous System Procedures,HC IMPLANT OR REPLACE PROGRAMMABLE PUMP,"$31,801.00 ",,
Nervous System Procedures,HC INJ MYELOGRAM 2 OR MORE REGIONS W IMAGING,"$2,364.00 ",,
Nervous System Procedures,HC INJ MYELOGRAM CERVICAL W  IMAGING,"$2,364.00 ",,
Nervous System Procedures,HC INJ MYELOGRAM LS W IMAGING,"$2,364.00 ",,
Nervous System Procedures,HC INJ MYELOGRAM THORACIC W IMAGING,"$2,321.00 ",,
Nervous System Procedures,HC INJECTION ANES BRACHIAL PLEXUS SINGLE,"$1,289.00 ",,
Nervous System Procedures,HC INJECTION ANES CELIAC PLEXUS,"$2,732.00 ",,
Nervous System Procedures,HC INJECTION ANES FACET JOINT CRV OR THRC W IMG 2ND ADDL,"$1,107.00 ",,
Nervous System Procedures,HC INJECTION ANES FACET JOINT CRV OR THRC W IMG 3RD ADDL,"$1,630.00 ",,
Nervous System Procedures,HC INJECTION ANES FACET JOINT CRV OR THRC W IMG SGL,"$2,251.00 ",,
Nervous System Procedures,HC INJECTION ANES FACET JOINT LUM OR SACR W IMG 2ND ADDL,"$1,006.00 ",,
Nervous System Procedures,HC INJECTION ANES FACET JOINT LUM OR SACR W IMG 3RD ADDL,"$1,217.00 ",,
Nervous System Procedures,HC INJECTION ANES FACET JOINT LUM OR SACR W IMG SGL,"$2,156.00 ",,
Nervous System Procedures,HC INJECTION ANES FACIAL NERVE,$355.00 ,,
Nervous System Procedures,HC INJECTION ANES FEMORAL NERVE SINGLE,$497.00 ,,
Nervous System Procedures,HC INJECTION ANES GREATER OCCIPITAL NERVE,"$1,192.00 ",,
Nervous System Procedures,HC INJECTION ANES ILIOINGUINAL OR ILEOHYPERGASTRIC NERVE,"$1,192.00 ",,
Nervous System Procedures,HC INJECTION ANES INTERCOSTAL NERVE SINGLE,"$1,192.00 ",,
Nervous System Procedures,HC INJECTION ANES INTERCOSTAL NERVES MULT,"$2,075.00 ",,
Nervous System Procedures,HC INJECTION ANES LUMBAR SYMPATHETIC,"$2,540.00 ",,
Nervous System Procedures,HC INJECTION ANES OTHER PERIPHERAL NERVE BRANCH,$400.00 ,,
Nervous System Procedures,HC INJECTION ANES PLANTAR COMMON DIGITAL NERVE,$90.00 ,,
Nervous System Procedures,HC INJECTION ANES PUDENDAL NERVE,"$2,333.00 ",,
Nervous System Procedures,HC INJECTION ANES SCIATIC NERVE SINGLE,"$2,816.00 ",,
Nervous System Procedures,HC INJECTION ANES STELLATE GANGLION,"$2,530.00 ",,
Nervous System Procedures,HC INJECTION ANES SUPERIOR HYPOGASTRIC PLEXUS,"$3,737.00 ",,
Nervous System Procedures,HC INJECTION ANES SUPRASCAPULAR NERVE,"$2,684.00 ",,
Nervous System Procedures,HC INJECTION ANES TRIGEMINAL NERVE,$279.00 ,,
Nervous System Procedures,HC INJECTION ANES TRNSFRMNL EPI CRV OR THRC W IMG EA ADDL,"$1,783.00 ",,
Nervous System Procedures,HC INJECTION ANES TRNSFRMNL EPI CRV OR THRC W IMG SGL,"$2,413.00 ",,
Nervous System Procedures,HC INJECTION ANES TRNSFRMNL EPI LUMB OR SACR W IMG EA ADDL,$926.00 ,,
Nervous System Procedures,HC INJECTION ANES TRNSFRMNL EPI LUMB OR SACR W IMG SGL,"$1,109.00 ",,
Nervous System Procedures,HC INJECTION EPIDURAL OF BLOOD CLOT OR PATCH,"$2,049.00 ",,
Nervous System Procedures,HC INJECTION FOR DISCOGRAM CERVICAL OR THORACIC,"$2,614.00 ",,
Nervous System Procedures,HC INJECTION FOR DISCOGRAM LUMBAR,"$2,634.00 ",,
Nervous System Procedures,HC INJECTION MYELOGRAM SPINAL NOT C1 C2,$830.00 ,,
Nervous System Procedures,HC INS OR REPL SPINAL NEUROSTIM PULSE GEN,"$3,153.00 ",,
Nervous System Procedures,HC PAIN PROCEDURE LUMBAR OR SACRAL WO FLUORO 1ST 30 MIN,"$2,209.00 ",,
Nervous System Procedures,HC PARAVERTEBRAL BLOCK THORACIC W IMG ADDL INJECTION,"$2,688.00 ",,
Nervous System Procedures,HC PARAVERTEBRAL BLOCK THORACIC W IMG SINGLE INJECTION,"$2,209.00 ",,
Nervous System Procedures,HC PERC ART TRANS MECH THROMBECTOMY OR INFUS FOR THROMBOLYSIS INTRACRANIAL,"$12,922.00 ",,
Nervous System Procedures,HC PERC DECOMPRESSION 1 OR MORE LEVELS LUMBAR,"$2,346.00 ",,
Nervous System Procedures,HC PERC IMPLANT NEUROSTIM ELECTRODE ARRAY,"$10,128.00 ",,
Nervous System Procedures,HC PERC LYSIS OF ADHESIONS MULT SESSNS 1 DAY,"$5,590.00 ",,
Nervous System Procedures,HC PERCUTANEOUS ASPIRATION INTERVERTEBRAL DISC,"$5,122.00 ",,
Nervous System Procedures,HC PERCUTANEOUS ASPIRATION SPINAL CORD CYST,"$7,768.00 ",,
Nervous System Procedures,HC PUNCTURE SHUNT TUBE FOR ASP OR INJ,$921.00 ,,
Nervous System Procedures,HC REMOVAL SUBQ RESERVOIR OR PUMP,"$6,151.00 ",,
Nervous System Procedures,HC REMOVE NEURO ELECTRODE PERC ARRAY,"$5,487.00 ",,
Nervous System Procedures,HC REMOVE SPINAL CATHETER,"$1,050.00 ",,
Nervous System Procedures,HC REVISE OR REMOVE NEUROSTIMULATOR,$406.00 ,,
Nervous System Procedures,HC SPINAL PUNCTURE LUMBAR DIAGNOSTIC,$671.00 ,,
Nervous System Procedures,HC SPINAL PUNCTURE LUMBAR THERAPEUTIC,"$1,614.00 ",,
Nervous System Procedures,HC STENT INTRACRANIAL TRANSCATH,"$24,718.00 ",,
Nervous System Procedures,HC TRANSCATH PERMANENT OCCLUS OR EMBOL CNS,"$10,232.00 ",,
Nervous System Procedures,HC TRANSCATH PERMANENT OCCLUS OR EMBOL NON CNS,"$11,932.00 ",,
Nervous System Procedures,HC UNLISTED PROCEDURE NERVOUS SYSTEM,"$2,154.00 ",,
Neurology and Neuromuscular Services,HC EEG ANALYSIS DIGITAL,$211.00 ,,
Neurology and Neuromuscular Services,HC EEG AWAKE AND ASLEEP,"$1,572.00 ",,
Neurology and Neuromuscular Services,HC EEG AWAKE AND DROWSY,"$1,222.00 ",,
Neurology and Neuromuscular Services,HC EEG CEREBRAL DEATH,"$2,407.00 ",,
Neurology and Neuromuscular Services,HC EEG COMA OR SLEEP,"$1,082.00 ",,
Neurology and Neuromuscular Services,HC EEG HEMISPHERE FUNCTION WADA,$764.00 ,,
Neurology and Neuromuscular Services,HC EEG LONG TERM 16CH VIDEO EA 24 HR,"$5,932.00 ",,
Neurology and Neuromuscular Services,HC EEG LONG TERM 16CH VIDEO LESS THAN 12 HR,"$3,395.00 ",,
Neurology and Neuromuscular Services,HC EEG MONITOR 41-60 MINUTES,"$1,024.00 ",,
Neurology and Neuromuscular Services,HC EEG MONITOR MORE THAN 1 HR,"$1,308.00 ",,
Neurology and Neuromuscular Services,HC EEG PORTABLE 16CH EA 24 HR UNATND,"$4,036.00 ",,
Neurology and Neuromuscular Services,HC ELECT ANALYSIS NEUROSTIM GEN BRN COMPLEX SPINE W PROG,"$2,892.00 ",,
Neurology and Neuromuscular Services,HC ELECT ANALYSIS NEUROSTIM GEN SIMPLE SPINE W PROG,$964.00 ,,
Neurology and Neuromuscular Services,HC ELECT ANALYSIS NEUROSTIM GEN WO PROG,$546.00 ,,
Neurology and Neuromuscular Services,HC ELECTROCORTICOGRAM AT SURGERY,"$3,783.00 ",,
Neurology and Neuromuscular Services,HC FUNCTIONAL MAPPING STIMULATION,"$2,263.00 ",,
Neurology and Neuromuscular Services,HC REFILL AND MAINTENANCE OF IMPLANTED PUMP,$898.00 ,,
Neurology and Neuromuscular Services,HC REFILL AND MAINTNCE OF IMPLANTED PUMP PHYS ASSTD,"$1,434.00 ",,
Neurology and Neuromuscular Services,HC SS EVOK POTENT LOW LIMB,"$1,709.00 ",,
Neurology and Neuromuscular Services,HC SS EVOK POTENT UP LIMB,"$1,776.00 ",,
Neurology and Neuromuscular Services,HC VISUAL EVOKED POTENTIAL EXCEPT GLAUCOMA,$762.00 ,,
Nuclear Medicine Services,HC ADRENAL SCAN,"$2,634.00 ",,
Nuclear Medicine Services,HC BONE IMAGING LIMITED,"$1,563.00 ",,
Nuclear Medicine Services,HC BONE IMAGING MULTIPLE AREAS,"$1,534.00 ",,
Nuclear Medicine Services,HC BONE IMAGING PHASE 3 STUDY,"$1,919.00 ",,
Nuclear Medicine Services,HC BONE IMAGING SPECT,"$2,130.00 ",,
Nuclear Medicine Services,HC BONE IMAGING WHOLE BODY,"$2,066.00 ",,
Nuclear Medicine Services,HC BONE MARROW IMAGING LIMITED,"$1,565.00 ",,
Nuclear Medicine Services,HC BONE MARROW IMAGING MULT IMAGES,"$1,537.00 ",,
Nuclear Medicine Services,HC BONE MARROW IMAGING WHOLE BODY,"$1,537.00 ",,
Nuclear Medicine Services,HC BRAIN IMAGING 4+ VIEWS W VASCULAR FLOW,"$1,341.00 ",,
Nuclear Medicine Services,HC BRAIN IMAGING SPECT,"$3,090.00 ",,
Nuclear Medicine Services,HC BRAIN IMAGING VASCULAR FLOW ONLY,$856.00 ,,
Nuclear Medicine Services,HC CARDIAC BLOOD POOL 1ST PASS 1 STUDY REST OR STRESS WM EF,"$1,782.00 ",,
Nuclear Medicine Services,HC CARDIAC BLOOD POOL GATED PLANAR 1 STUDY REST OR STRESS,"$2,450.00 ",,
Nuclear Medicine Services,HC CARDIAC BLOOD POOL GATED SPECT REST WM EF,"$1,591.00 ",,
Nuclear Medicine Services,HC CARDIAC SHUNT DETECTION,"$1,591.00 ",,
Nuclear Medicine Services,HC CISTERNOGRAPHY,$934.00 ,,
Nuclear Medicine Services,HC CSF LEAK DETECTION,"$2,071.00 ",,
Nuclear Medicine Services,HC GASTRIC EMPTYING IMG STUDY W SM BOWEL COLON TRANS MULT DAYS,"$2,998.00 ",,
Nuclear Medicine Services,HC GASTRIC EMPTYING IMG STUDY W SMALL BOWEL TRANSIT,"$2,998.00 ",,
Nuclear Medicine Services,HC GASTRIC EMPTYING STUDY,"$2,998.00 ",,
Nuclear Medicine Services,HC GI BLEED SCAN,"$3,762.00 ",,
Nuclear Medicine Services,HC HEPATOBILIARY SYSTEM IMAGING,"$2,825.00 ",,
Nuclear Medicine Services,HC HEPATOBILIARY SYSTEM IMAGING W PHARM INTERVENTION,"$5,331.00 ",,
Nuclear Medicine Services,HC INJ NON IMG LOCLZTN PROBE STUDY PARATHYROID,$719.00 ,,
Nuclear Medicine Services,HC INTESTINE IMAGING MECKELS GASTRIC MUCOSA,"$3,258.00 ",,
Nuclear Medicine Services,HC KIDNEY IMAGING,"$1,670.00 ",,
Nuclear Medicine Services,HC KIDNEY IMAGING SPECT,"$3,247.00 ",,
Nuclear Medicine Services,HC KIDNEY IMAGING W FLOW AND FUNCT W RX INTERVENTION MULT,"$3,627.00 ",,
Nuclear Medicine Services,HC KIDNEY IMAGING W FLOW AND FUNCT W RX INTERVENTION SGL,"$2,014.00 ",,
Nuclear Medicine Services,HC KIDNEY IMAGING W FLOW AND FUNCTION,"$2,014.00 ",,
Nuclear Medicine Services,HC KIDNEY IMAGING W VASCULAR FLOW,"$1,670.00 ",,
Nuclear Medicine Services,HC LIVER AND SPLEEN IMAGING STATIC ONLY,"$1,888.00 ",,
Nuclear Medicine Services,HC LIVER IMAGING SPECT,"$1,812.00 ",,
Nuclear Medicine Services,HC LIVER IMAGING SPECT W VASCULAR FLOW,"$2,961.00 ",,
Nuclear Medicine Services,HC LIVER IMAGING STATIC ONLY,"$1,960.00 ",,
Nuclear Medicine Services,HC LIVER IMAGING W VASCULAR FLOW,"$1,960.00 ",,
Nuclear Medicine Services,HC LOCALIZATION INFLAMMATORY PROCESS LIMITED AREA,"$2,748.00 ",,
Nuclear Medicine Services,HC LOCALIZATION INFLAMMATORY PROCESS SPECT,"$3,247.00 ",,
Nuclear Medicine Services,HC LOCALIZATION INFLAMMATORY PROCESS WHOLE BODY,"$2,698.00 ",,
Nuclear Medicine Services,HC LYMPHOSCINTIGRAM,"$1,500.00 ",,
Nuclear Medicine Services,HC MUGA MULTIPLE STUDIES PRE POST,"$2,450.00 ",,
Nuclear Medicine Services,HC MYOCARD PERFUSION IMAGING PLANAR MULTIPLE,"$3,019.00 ",,
Nuclear Medicine Services,HC MYOCARD PERFUSION IMAGING PLANAR SINGLE,"$1,888.00 ",,
Nuclear Medicine Services,HC MYOCARD PERFUSION IMAGING SPECT MULTIPLE,"$3,932.00 ",,X
Nuclear Medicine Services,HC MYOCARD PERFUSION IMAGING SPECT SINGLE,"$2,189.00 ",,
Nuclear Medicine Services,HC MYOCARDIAL IMAGING INFARCT,"$1,562.00 ",,
Nuclear Medicine Services,HC MYOCARDIAL IMAGING INFARCT SPECT,"$1,562.00 ",,
Nuclear Medicine Services,HC MYOCARDIAL IMAGING INFARCT W EJECTION FRACTION,"$1,562.00 ",,
Nuclear Medicine Services,HC NONCARDIAC VASCULAR FLOW IMAGING,"$1,670.00 ",,
Nuclear Medicine Services,HC PARATHYROID PLANAR IMAGING,"$2,514.00 ",,
Nuclear Medicine Services,HC PARATHYROID PLANAR IMAGING W SPECT,"$3,158.00 ",,
Nuclear Medicine Services,HC PARATHYROID PLANAR IMAGING W SPECT AND CT,"$3,100.00 ",,
Nuclear Medicine Services,HC PULM PERFUSION IMAGING PARTICULATE,"$1,005.00 ",,
Nuclear Medicine Services,HC PULM VENTILATION AND PERFUSION IMAGING,"$1,943.00 ",,
Nuclear Medicine Services,HC QUANT PULM PERFUS AND VENTIL W OR WO IMAGING,"$1,943.00 ",,
Nuclear Medicine Services,HC QUANT PULM PERFUSION W OR WO IMAGING,"$2,109.00 ",,
Nuclear Medicine Services,HC RADIOPHARM THERAPY INTRA ARTERIAL ADMINISTRATION,"$1,637.00 ",,
